行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移
1,0.124996,0.106376,0.0258731,0.0329903
1,0.12883,0.109768,0.0258731,0.0346622
1,0.133551,0.113497,0.0311803,0.036508
1,0.137192,0.117126,0.0311803,0.0382921
1,0.140706,0.120904,0.0311803,0.040134
1,0.143845,0.124843,0.0311803,0.0420362
1,0.14791,0.129184,0.0378032,0.0441379
1,0.153075,0.133414,0.0378032,0.0461708
1,0.155494,0.138019,0.0378032,0.048416
1,0.160214,0.1427,0.0452772,0.0507366
1,0.163987,0.147394,0.0452772,0.0531325
1,0.169563,0.151751,0.0452772,0.0554414
1,0.172457,0.15602,0.0452772,0.0578137
1,0.175498,0.160496,0.0549732,0.0604175
1,0.180141,0.164562,0.0549732,0.0629164
1,0.18537,0.168865,0.0549732,0.0656527
1,0.189986,0.17287,0.0661033,0.0682758
1,0.193016,0.177176,0.0661033,0.071145
1,0.196084,0.181527,0.0661033,0.0740843
1,0.201073,0.185636,0.0661033,0.0768996
1,0.202887,0.190058,0.0758656,0.0799759
1,0.208125,0.194189,0.0758656,0.0829197
1,0.2125,0.198496,0.0758656,0.0861301
1,0.214878,0.202445,0.0758656,0.0891964
1,0.217363,0.206608,0.0870125,0.0925355
1,0.22234,0.210513,0.0870125,0.0957224
1,0.22628,0.214493,0.0870125,0.0989697
1,0.230634,0.218605,0.100125,0.10228
1,0.235795,0.223104,0.100125,0.105885
1,0.236626,0.227382,0.100125,0.109328
1,0.238953,0.231897,0.100125,0.113075
1,0.242415,0.235978,0.113847,0.116645
1,0.246618,0.240045,0.113847,0.120518
1,0.250683,0.243575,0.113847,0.124198
1,0.252343,0.247023,0.113847,0.128178
1,0.254991,0.250028,0.1291,0.131951
1,0.259379,0.252915,0.1291,0.135766
1,0.263436,0.255898,0.1291,0.139885
1,0.266486,0.258696,0.1291,0.143786
1,0.266202,0.261554,0.144544,0.147731
1,0.267805,0.264684,0.144544,0.151991
1,0.27279,0.267736,0.144544,0.15603
1,0.276651,0.271153,0.160761,0.160396
1,0.278284,0.274435,0.160761,0.164537
1,0.279594,0.277957,0.160761,0.169012
1,0.281656,0.281418,0.160761,0.173543
1,0.285334,0.28451,0.175199,0.177833
1,0.28684,0.287525,0.175199,0.182458
1,0.287523,0.290049,0.175199,0.186828
1,0.289228,0.292261,0.193137,0.191228
1,0.292163,0.294378,0.193137,0.195955
1,0.294223,0.296274,0.193137,0.200413
1,0.294009,0.298279,0.193137,0.205202
1,0.295904,0.300177,0.210198,0.209719
1,0.296771,0.302326,0.210198,0.214573
1,0.299163,0.304433,0.210198,0.219156
1,0.299051,0.306774,0.210198,0.224083
1,0.298491,0.309136,0.22867,0.229048
1,0.300269,0.311303,0.22867,0.233734
1,0.300127,0.313304,0.22867,0.238448
1,0.299382,0.314993,0.22867,0.243186
1,0.299105,0.316489,0.245903,0.248261
1,0.300035,0.317441,0.245903,0.25303
1,0.300229,0.318071,0.245903,0.258124
1,0.300098,0.318379,0.265036,0.263221
1,0.300162,0.318387,0.265036,0.267997
1,0.299611,0.318184,0.265036,0.272768
1,0.300529,0.317839,0.284108,0.277851
1,0.300167,0.317338,0.284108,0.282924
1,0.299755,0.316779,0.284108,0.287672
1,0.300015,0.31618,0.284108,0.29241
1,0.299757,0.31557,0.284108,0.297139
1,0.300358,0.314949,0.284108,0.302173
1,0.300049,0.314356,0.303071,0.306884
1,0.299997,0.313659,0.303071,0.311897
1,0.299929,0.312925,0.321643,0.316585
1,0.299576,0.312011,0.321643,0.32157
1,0.29993,0.311045,0.321643,0.326228
1,0.300115,0.310047,0.321643,0.330872
1,0.299948,0.309056,0.321643,0.335809
1,0.300051,0.308223,0.340139,0.340733
1,0.299938,0.307636,0.340139,0.345344
1,0.30033,0.307245,0.340139,0.349949
1,0.299798,0.306987,0.358784,0.354859
1,0.300751,0.306905,0.358784,0.359769
1,0.298948,0.307035,0.358784,0.364375
1,0.299258,0.307297,0.358784,0.368987
1,0.30025,0.3077,0.37599,0.373605
1,0.300492,0.308205,0.37599,0.378541
1,0.300018,0.308754,0.37599,0.383485
1,0.299103,0.309296,0.395281,0.388129
1,0.299231,0.309936,0.395281,0.393093
1,0.300331,0.310595,0.395281,0.397757
1,0.299867,0.31127,0.395281,0.402431
1,0.299593,0.311957,0.413363,0.407115
1,0.298985,0.312572,0.413363,0.411808
1,0.300513,0.313055,0.413363,0.416821
1,0.299742,0.313316,0.413363,0.421523
1,0.299094,0.313391,0.431647,0.426538
1,0.300056,0.313316,0.431647,0.431237
1,0.300764,0.31314,0.431647,0.435933
1,0.299486,0.312955,0.450498,0.440938
1,0.298915,0.312756,0.450498,0.445628
1,0.300236,0.312483,0.450498,0.450626
1,0.301006,0.312255,0.450498,0.455308
1,0.300443,0.311979,0.46895,0.460297
1,0.298476,0.311717,0.46895,0.464971
1,0.299786,0.311511,0.46895,0.469954
1,0.3007,0.311417,0.46895,0.474624
1,0.300934,0.311394,0.486167,0.479606
1,0.299815,0.311447,0.486167,0.484278
1,0.298961,0.311516,0.486167,0.488952
1,0.300714,0.311573,0.504614,0.493626
1,0.300572,0.311606,0.504614,0.498612
1,0.300202,0.311595,0.504614,0.503286
1,0.299235,0.311459,0.504614,0.508268
1,0.300172,0.311188,0.521977,0.512934
1,0.30033,0.310854,0.521977,0.517594
1,0.30002,0.310449,0.521977,0.522558
1,0.300476,0.309961,0.540422,0.527513
1,0.300127,0.309448,0.540422,0.532151
1,0.3001,0.308949,0.540422,0.536782
1,0.299369,0.308433,0.540422,0.541713
1,0.300032,0.307939,0.559199,0.546328
1,0.300633,0.307461,0.559199,0.551243
1,0.300378,0.307031,0.559199,0.555846
1,0.299534,0.306634,0.559199,0.560749
1,0.299843,0.306279,0.575845,0.56534
1,0.29959,0.305899,0.575845,0.569926
1,0.30136,0.305562,0.575845,0.574507
1,0.299811,0.305271,0.593924,0.579389
1,0.299833,0.305075,0.593924,0.584268
1,0.299453,0.304974,0.593924,0.589147
1,0.300854,0.305017,0.593924,0.593723
1,0.300422,0.305207,0.6114,0.598302
1,0.299578,0.30546,0.6114,0.603192
1,0.299814,0.305757,0.6114,0.608086
1,0.300001,0.30601,0.6114,0.612678
1,0.300102,0.306199,0.629864,0.617579
1,0.299933,0.306248,0.629864,0.622173
1,0.299659,0.306174,0.629864,0.627071
1,0.301203,0.305964,0.648238,0.631659
1,0.299174,0.305694,0.648238,0.636548
1,0.299451,0.305358,0.648238,0.641126
1,0.300426,0.304953,0.648238,0.646002
1,0.301392,0.304583,0.666397,0.650872
1,0.300615,0.304397,0.666397,0.655437
1,0.298135,0.304335,0.666397,0.660001
1,0.300248,0.30445,0.682459,0.664569
1,0.301208,0.304734,0.682459,0.669142
1,0.300814,0.30518,0.682459,0.674029
1,0.299434,0.305673,0.682459,0.678617
1,0.298846,0.306153,0.701828,0.683213
1,0.300932,0.3066,0.701828,0.687816
1,0.30108,0.307055,0.701828,0.692732
1,0.298379,0.307491,0.701828,0.697655
1,0.299534,0.307828,0.71975,0.702275
1,0.299684,0.308093,0.71975,0.706899
1,0.300265,0.30833,0.71975,0.711834
1,0.300347,0.308499,0.736774,0.716463
1,0.299687,0.308542,0.736774,0.721091
1,0.300539,0.308512,0.736774,0.726027
1,0.299229,0.308454,0.736774,0.730653
1,0.299532,0.308353,0.75407,0.735278
1,0.300213,0.308153,0.75407,0.740207
1,0.300263,0.307937,0.75407,0.745132
1,0.300888,0.30772,0.75407,0.749746
1,0.29843,0.30749,0.772297,0.754357
1,0.299657,0.307292,0.772297,0.759272
1,0.299692,0.307196,0.772297,0.763879
1,0.301307,0.307223,0.772297,0.768795
1,0.299128,0.30744,0.790267,0.773715
1,0.299617,0.307722,0.790267,0.778333
1,0.299471,0.308063,0.790267,0.782957
1,0.300406,0.308424,0.807351,0.787586
1,0.299457,0.308761,0.807351,0.792529
1,0.299468,0.308933,0.807351,0.797164
1,0.299935,0.308991,0.807351,0.802108
1,0.300124,0.308911,0.825224,0.80705
1,0.300332,0.308763,0.825224,0.811681
1,0.299664,0.308575,0.825224,0.816308
1,0.300026,0.308373,0.842872,0.82124
1,0.299849,0.308218,0.842872,0.825862
1,0.29979,0.308131,0.842872,0.830792
1,0.300222,0.308064,0.842872,0.83572
1,0.30076,0.30806,0.860807,0.840341
1,0.300957,0.308089,0.860807,0.844963
1,0.299237,0.308191,0.860807,0.849586
1,0.299551,0.308299,0.860807,0.85452
1,0.29998,0.308302,0.878767,0.859144
1,0.301578,0.308231,0.878767,0.863767
1,0.299512,0.308014,0.878767,0.868386
1,0.298865,0.307552,0.878767,0.873303
1,0.299682,0.306999,0.897385,0.877904
1,0.301554,0.306335,0.897385,0.8828
1,0.300441,0.305715,0.897385,0.887381
1,0.298603,0.305118,0.915409,0.892258
1,0.299451,0.304591,0.915409,0.896823
1,0.301204,0.304113,0.915409,0.901685
1,0.300707,0.303757,0.915409,0.906239
1,0.299664,0.30351,0.93508,0.911093
1,0.299257,0.303351,0.93508,0.915642
1,0.300465,0.30327,0.93508,0.920191
1,0.300989,0.303324,0.93508,0.924741
1,0.299342,0.303467,0.954018,0.929294
1,0.299671,0.303575,0.954018,0.934152
