dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,ax_n_cal_kalman,dax_n_cal_kalman,dax_n_imu,dax_n_cal
0.016,-0.420048,-0.014687,-0.02,-0.01,0.13,0.38,0,0.0848964,-1.94662,0,0.48462,-0.00740667,0.0890388,0.000258752,0.0157257,0.00586535,0.0558094,0.0480089
0.015,-0.457256,-0.014687,-0.02,-0.01,0.13,0.38,0,0.0847104,-2.00241,0,0.521827,-0.00740667,0.116734,0.00029036,0.0233206,0.00759498,0.0372063,0.0276948
0.015,-0.467047,-0.0156661,-0.01,-0.01,0.12,0.38,0,0.0851209,-2.05834,0,0.531611,-0.00472597,0.117038,0.00120118,0.030418,0.00709738,0.00978464,0.000303984
0.016,-0.445506,-0.0156661,-0.01,-0,0.12,0.38,0,0.0855261,-2.10326,0,0.510071,-0.00472597,0.0878707,0.00113233,0.0347836,0.00436561,0.0215405,0.0291668
0.016,-0.394591,-0.0156661,0,-0,0.12,0.38,0,0.0860589,-2.12065,0,0.459157,-0.00472597,0.0340314,0.00104178,0.0347063,7.7337e-05,0.0509138,0.0538393
0.015,-0.322135,-0.0156661,0.01,-0,0.12,0.38,0,0.0866687,-2.10372,0,0.386703,-0.00472597,-0.0354963,0.000938168,0.0292841,0.00542217,0.0724543,0.0695277
0.015,-0.239888,-0.0156661,0.01,-0,0.12,0.38,0,0.0872327,-2.0518,0,0.304457,-0.00472597,-0.108862,0.00084231,0.0185895,0.0106946,0.0822454,0.0733656
0.015,-0.157641,-0.0166453,0.02,-0,0.12,0.38,0,0.0883368,-1.96748,0,0.222212,-0.00374684,-0.17673,0.00163382,0.00340872,0.0151808,0.0822454,0.0678679
0.016,-0.0851847,-0.0166453,0.02,-0,0.13,0.38,0,0.0894262,-1.8502,0,0.149757,-0.00544618,-0.229218,0.0014487,-0.0147653,0.018174,0.0724543,0.0524879
0.015,-0.0274158,-0.0176244,0.02,-0,0.13,0.38,0,0.0907988,-1.72356,0,0.0919832,-0.00446483,-0.265414,0.00219613,-0.034472,0.0197066,0.0577741,0.0361967
0.016,0.014687,-0.0195827,0.02,-0,0.13,0.38,0,0.0930753,-1.57878,0,0.0498814,-0.00250657,-0.28291,0.00376758,-0.0541653,0.0196934,0.0421018,0.0174956
0.016,0.0430819,-0.0205618,0.02,-0,0.13,0.38,0,0.0956306,-1.43222,0,0.0214872,-0.00152743,-0.286403,0.00431252,-0.0727674,0.0186021,0.0283942,0.00349271
0.015,0.0616854,-0.0215409,0.01,-0,0.13,0.38,0,0.0981167,-1.2976,0,0.00288407,-0.000548303,-0.282136,0.00486923,-0.0897548,0.0169874,0.0186031,0.00426653
0.015,0.0724559,-0.0225201,0.01,-0,0.13,0.38,0,0.100848,-1.16832,0,-0.00788615,0.00043083,-0.270946,0.0053842,-0.104705,0.0149498,0.0107702,0.0111905
0.015,0.0773516,-0.0234992,0,-0,0.13,0.38,0,0.103657,-1.04658,0,-0.0127817,0.00140996,-0.25516,0.00588606,-0.117402,0.0126976,0.00489555,0.0157853
0.015,0.0763725,-0.0234992,0,-0,0.13,0.38,0,0.106255,-0.934389,0,-0.0118026,0.00140996,-0.235124,0.0054446,-0.127674,0.0102722,0.000979111,0.0200362
0.016,0.0714768,-0.0234992,-0.01,-0,0.13,0.38,0,0.108659,-0.825998,0,-0.00690702,0.00140996,-0.211816,0.00503622,-0.135436,0.00776111,0.00489557,0.0233083
0.016,0.0607063,-0.0225201,-0.01,-0,0.13,0.38,0,0.110409,-0.731345,0,0.0038632,0.00043083,-0.184966,0.00375972,-0.140585,0.00514962,0.0107702,0.0268497
0.015,0.0469984,-0.0225201,-0.01,-0,0.13,0.38,0,0.111918,-0.655755,0,0.0175708,0.00043083,-0.158417,0.00350325,-0.143326,0.00274047,0.0137076,0.0265492
0.015,0.0303532,-0.0215409,-0.01,-0,0.13,0.38,0,0.112882,-0.593179,0,0.0342157,-0.000548303,-0.131141,0.00236031,-0.143766,0.000440881,0.0166449,0.0272759
0.015,0.0166453,-0.0205618,-0.01,-0,0.13,0.38,0,0.113342,-0.541345,0,0.0479232,-0.00152743,-0.108627,0.0013031,-0.142432,0.00133413,0.0137076,0.022514
0.016,-0,-0.0195827,0,-0.01,0.13,0.38,0,0.113494,-0.498199,0,0.0645681,-0.00250657,-0.0846515,0.000298083,-0.139333,0.00309941,0.0166449,0.0239756
0.015,-0.0127287,-0.0195827,0,-0.01,0.13,0.38,0,0.113625,-0.466603,0,0.0772966,-0.00250657,-0.0665547,0.000275752,-0.135042,0.00429066,0.0127285,0.0180968
0.015,-0.0215409,-0.0186035,0,-0.01,0.13,0.38,0,0.113315,-0.441266,0,0.0861086,-0.0034857,-0.0534377,-0.000650601,-0.130026,0.00501639,0.008812,0.0131171
0.016,-0.0313323,-0.0186035,0.01,-0,0.13,0.38,0,0.113168,-0.420716,0,0.0958997,-0.0034857,-0.0401549,-0.000625713,-0.124321,0.00570453,0.00979113,0.0132828
0.015,-0.0391654,-0.0186035,0.01,-0,0.13,0.38,0,0.113041,-0.40645,0,0.103733,-0.0034857,-0.0298979,-0.000604065,-0.118209,0.00611204,0.0078329,0.010257
0.016,-0.0499358,-0.0186035,0.01,-0.01,0.13,0.38,0,0.112915,-0.397604,0,0.114503,-0.0034857,-0.0176247,-0.000582708,-0.111563,0.00664615,0.0107702,0.0122732
0.016,-0.0636437,-0.0186035,0.01,-0,0.13,0.38,0,0.1128,-0.39576,0,0.12821,-0.0034857,-0.00360374,-0.000563065,-0.104286,0.00727747,0.0137076,0.0140209
0.015,-0.0753933,-0.0186035,0.01,-0,0.13,0.38,0,0.112699,-0.399351,0,0.139966,-0.00348792,0.00752847,-0.000547906,-0.0966432,0.00764251,0.0117559,0.0111322
0.015,-0.0891012,-0.0195827,0.01,-0,0.13,0.38,0,0.11304,-0.408727,0,0.153667,-0.00250657,0.0196498,0.000375204,-0.0885853,0.00805793,0.0137011,0.0121213
0.016,-0.0998717,-0.0195827,0,-0,0.13,0.38,0,0.113216,-0.423042,0,0.164444,-0.00250879,0.0279801,0.000343436,-0.0804328,0.00815243,0.0107767,0.00833035
0.015,-0.105746,-0.0195827,0,-0,0.13,0.37,0,0.113367,-0.437982,0,0.16862,-0.00250879,0.0313158,0.000317704,-0.0725774,0.00785542,0.00417548,0.00333571
0.016,-0.106726,-0.0195827,-0.01,-0,0.13,0.37,0,0.113357,-0.453189,0,0.169592,-0.00250657,0.0297184,0.000321286,-0.0653789,0.00719857,0.000972793,0.0015974
0.016,-0.0988925,-0.0195827,-0.01,-0,0.13,0.37,0,0.113349,-0.463492,0,0.161759,-0.00250657,0.0201349,0.000322798,-0.0594071,0.00597176,0.0078329,0.00958352
0.016,-0.0881221,-0.0195827,-0.01,-0,0.13,0.37,0,0.11334,-0.4679,0,0.150989,-0.00250657,0.00861573,0.000324192,-0.0547273,0.00467983,0.0107703,0.0115192
0.015,-0.0724559,-0.0195827,-0.01,-0,0.13,0.37,0,0.113333,-0.464787,0,0.135323,-0.00250657,-0.00652107,0.000325393,-0.0515293,0.00319792,0.0156658,0.0151368
0.015,-0.0548315,-0.0195827,-0.01,-0,0.13,0.37,0,0.113327,-0.45413,0,0.117699,-0.00250657,-0.022334,0.000326499,-0.0497638,0.00176557,0.017624,0.0158129
0.016,-0.0411236,-0.0195827,-0.01,-0,0.13,0.37,0,0.11332,-0.437161,0,0.103992,-0.00250657,-0.0331581,0.000327593,-0.0489484,0.000815395,0.0137076,0.0108241
0.015,-0.0283949,-0.0195827,-0.01,-0,0.13,0.37,0,0.113316,-0.416909,0,0.091257,-0.00250435,-0.0424381,0.000330318,-0.0488991,4.92558e-05,0.0127348,0.00928003
0.016,-0.0186035,-0.0195827,0,-0,0.13,0.37,0,0.113471,-0.392316,0,0.0814658,-0.00250435,-0.048051,0.000303922,-0.0492812,0.000382066,0.00979114,0.00561282
0.016,-0.0127287,-0.0195827,0,0.01,0.13,0.37,0,0.113614,-0.366764,0,0.0755911,-0.00250435,-0.0495845,0.000279639,-0.049751,0.000469837,0.00587468,0.00153353
0.015,-0.00979134,-0.0186035,0.01,-0,0.13,0.37,0,0.113455,-0.34358,0,0.0726538,-0.00348348,-0.0485828,-0.000672493,-0.0501075,0.000356484,0.00293735,0.00100172
0.015,-0.00979134,-0.0186035,0.01,-0,0.13,0.36,0,0.113307,-0.322134,0,0.0709548,-0.00348348,-0.0449392,-0.000647368,-0.0501551,4.76316e-05,0.00169896,0.00364358
0.016,-0.0127287,-0.0195827,0.01,-0,0.13,0.36,0,0.113622,-0.302357,0,0.0738922,-0.00250435,-0.0386418,0.00027821,-0.049711,0.000444174,0.00293736,0.00629739
0.016,-0.0166453,-0.0195827,0.01,-0,0.13,0.35,0,0.113911,-0.286006,0,0.0761157,-0.00250657,-0.0319521,0.000227151,-0.0487787,0.000932302,0.00222348,0.00668968
0.015,-0.0225201,-0.0195827,0.01,-0,0.13,0.34,0,0.114161,-0.274496,0,0.0802913,-0.00250657,-0.0241216,0.000184774,-0.0473041,0.00147456,0.00417557,0.00783049
0.016,-0.029374,-0.0195827,0.01,-0,0.13,0.33,0,0.114407,-0.266366,0,0.085446,-0.00250657,-0.0158864,0.00014296,-0.0452935,0.00201057,0.0051547,0.00823525
0.015,-0.036228,-0.0205618,0.01,-0,0.13,0.33,0,0.115051,-0.262379,0,0.0922998,-0.00152743,-0.0083551,0.0010126,-0.0428382,0.00245538,0.00685383,0.00753128
0.016,-0.0430819,-0.0205618,0.01,-0,0.13,0.32,0,0.115687,-0.261673,0,0.0974545,-0.00152743,-0.00138113,0.000904556,-0.0400116,0.00282652,0.00515472,0.00697396
0.016,-0.0499358,-0.0205618,0.01,-0,0.13,0.31,0,0.116272,-0.264249,0,0.102609,-0.00152743,0.00503493,0.000805154,-0.0368827,0.00312899,0.00515473,0.00641606
0.015,-0.0558106,-0.0205618,0,-0,0.13,0.3,0,0.116627,-0.269064,0,0.106785,-0.00152743,0.0100915,0.000744801,-0.0335768,0.0033058,0.00417563,0.0050566
0.016,-0.0597272,-0.0205618,0,-0,0.13,0.29,0,0.116978,-0.275659,0,0.109002,-0.00152743,0.0128875,0.000685245,-0.0302806,0.00329623,0.00221738,0.00279595
0.016,-0.0616854,-0.0205618,0,-0,0.13,0.28,0,0.1173,-0.282647,0,0.109261,-0.00152743,0.0136582,0.000630455,-0.0271494,0.00313121,0.000259146,0.000770688
0.015,-0.0616854,-0.0195827,0,-0,0.13,0.27,0,0.117146,-0.288675,0,0.107562,-0.00250657,0.0126339,-0.000322504,-0.0243102,0.00283916,0.00169912,0.00102427
0.015,-0.0597272,-0.0195827,-0.01,-0,0.13,0.26,0,0.116854,-0.293387,0,0.103905,-0.00250657,0.00987507,-0.000272801,-0.0218768,0.00243348,0.00365736,0.00275883
0.016,-0.0558106,-0.0195827,-0.01,-0,0.13,0.25,0,0.116565,-0.296192,0,0.0982893,-0.00250657,0.00548198,-0.000223765,-0.019947,0.00192973,0.00561561,0.00439309
0.015,-0.050915,-0.0195827,-0.01,-0,0.12,0.24,0,0.116316,-0.29645,0,0.0916946,-0.000807393,0.000542462,-0.00018147,-0.0185286,0.0014184,0.00659474,0.00493952
0.016,-0.0450402,-0.0186035,-0.01,-0,0.12,0.23,0,0.11561,-0.293939,0,0.0841207,-0.00178652,-0.00490561,-0.00104054,-0.0176257,0.000902964,0.00757388,0.00544807
0.015,-0.0401445,-0.0186035,-0.01,-0,0.12,0.22,0,0.115,-0.289613,0,0.0775259,-0.00178652,-0.00906608,-0.000936989,-0.0171037,0.000521962,0.00659477,0.00416047
0.015,-0.0352488,-0.0186035,0,-0,0.12,0.21,0,0.114587,-0.28345,0,0.0709312,-0.00178652,-0.0129145,-0.000866689,-0.0169126,0.000191107,0.00659477,0.00384846
0.016,-0.0323114,-0.0186035,0,-0,0.12,0.21,0,0.114178,-0.275987,0,0.0679938,-0.00178652,-0.0145838,-0.000797199,-0.0168619,5.06658e-05,0.00293738,0.00166924
0.015,-0.0303532,-0.0186035,0,-0,0.12,0.2,0,0.113825,-0.268686,0,0.0643364,-0.00178652,-0.0153014,-0.000737265,-0.0168689,6.90855e-06,0.0036574,0.000717616
0.015,-0.0303532,-0.0195827,0,-0,0.12,0.2,0,0.113931,-0.261932,0,0.0643364,-0.000807393,-0.0141538,0.000223873,-0.0167859,8.29976e-05,7.45058e-09,0.00114757
0.016,-0.0313323,-0.0195827,0.01,-0,0.12,0.19,0,0.114195,-0.255729,0,0.0636164,-0.000807393,-0.0121207,0.000178928,-0.016551,0.000234848,0.000720009,0.00203308
0.015,-0.0332906,-0.0195827,0.01,-0,0.12,0.18,0,0.114423,-0.251244,0,0.0638755,-0.000807393,-0.00940032,0.000140157,-0.0161219,0.000429129,0.000259109,0.00272042
0.015,-0.036228,-0.0205618,0.01,-0,0.12,0.18,0,0.115067,-0.248391,0,0.0668129,0.00017174,-0.00597825,0.00101,-0.0154579,0.000664009,0.00293738,0.00342207
0.016,-0.0391654,-0.0205618,0,-0,0.12,0.17,0,0.115541,-0.24696,0,0.0680511,0.00017174,-0.00279761,0.000929348,-0.0145938,0.00086411,0.00123825,0.00318064
0.015,-0.0421028,-0.0205618,0,-0,0.12,0.17,0,0.115951,-0.247021,0,0.0709885,0.00017174,0.000129342,0.000859676,-0.0135629,0.00103086,0.00293738,0.00292695
0.016,-0.0450402,-0.0205618,0,-0,0.12,0.16,0,0.116356,-0.248464,0,0.0722267,0.00017174,0.00282143,0.000790924,-0.0123949,0.001168,0.00123825,0.00269209
0.015,-0.0469984,-0.0205618,0,-0,0.12,0.15,0,0.116704,-0.250574,0,0.0724859,0.00017174,0.00442123,0.000731744,-0.0111833,0.00121157,0.000259116,0.0015998
0.016,-0.0479776,-0.0205618,-0.01,-0,0.12,0.14,0,0.116889,-0.253116,0,0.0717658,0.00017174,0.0049684,0.000700423,-0.0100123,0.00117104,0.000720017,0.000547163
0.015,-0.0469984,-0.0205618,-0.01,-0,0.12,0.14,0,0.117048,-0.254877,0,0.0707867,0.00017174,0.00369014,0.0006734,-0.00901955,0.000992738,0.000979133,0.00127826
0.016,-0.0460193,-0.0205618,-0.01,-0,0.12,0.13,0,0.117204,-0.256153,0,0.0681084,0.00017174,0.0024942,0.000646746,-0.0081866,0.000832949,0.00267828,0.00119594
0.016,-0.044061,-0.0205618,-0.01,-0,0.12,0.12,0,0.117349,-0.256405,0,0.064451,0.00017174,0.000493146,0.000622222,-0.00756447,0.000622122,0.00365742,0.00200105
0.015,-0.0421028,-0.0195827,0,-0,0.12,0.12,0,0.117191,-0.255758,0,0.0624927,-0.000807393,-0.00135516,-0.000330117,-0.00712698,0.00043749,0.00195827,0.00184831
0.016,-0.0401445,-0.0195827,0,-0,0.12,0.11,0,0.117036,-0.254197,0,0.0588353,-0.000807393,-0.00304829,-0.00030368,-0.00684953,0.000277455,0.00365742,0.00169312
0.016,-0.0391654,-0.0195827,0,-0,0.12,0.11,0,0.116892,-0.252301,0,0.0578562,-0.000807393,-0.00370517,-0.00027936,-0.00664139,0.000208138,0.000979133,0.000656884
0.015,-0.0372071,-0.0195827,0,-0,0.12,0.1,0,0.116769,-0.249801,0,0.0541988,-0.000807393,-0.00523861,-0.000258381,-0.00656528,7.61137e-05,0.00365742,0.00153344
0.016,-0.0372071,-0.0195827,0,-0,0.12,0.1,0,0.116647,-0.247334,0,0.0541988,-0.000807393,-0.00481947,-0.000237683,-0.00646187,0.000103412,0,0.000419144
0.015,-0.0372071,-0.0195827,0,-0,0.12,0.09,0,0.116542,-0.245207,0,0.0524996,-0.000807393,-0.00445797,-0.000219829,-0.00633748,0.000124388,0.00169916,0.000361495
0.016,-0.036228,-0.0195827,0,-0,0.12,0.09,0,0.116438,-0.242646,0,0.0515205,-0.000807393,-0.00500208,-0.000202214,-0.00626326,7.42227e-05,0.000979133,0.000544105
0.015,-0.036228,-0.0195827,0,-0,0.12,0.08,0,0.116349,-0.240438,0,0.0498213,-0.000807393,-0.00462688,-0.000187021,-0.00616501,9.82406e-05,0.00169916,0.0003752
0.015,-0.0352488,-0.0195827,0,-0,0.12,0.08,0,0.116266,-0.237964,0,0.0488422,-0.000807393,-0.00518551,-0.000172967,-0.00611628,4.87375e-05,0.000979133,0.000558633
0.016,-0.0342697,-0.0195827,0,-0,0.12,0.07,0,0.116185,-0.235061,0,0.0461639,-0.000807393,-0.00567142,-0.000159102,-0.00610805,8.2273e-06,0.0026783,0.000485912
0.015,-0.0323114,-0.0205618,0,-0.01,0.12,0.07,0,0.116546,-0.231843,0,0.0442056,0.00017174,-0.00708291,0.000758551,-0.00620878,0.000100727,0.00195827,0.00141149
0.016,-0.0313323,-0.0205618,-0.01,-0.01,0.12,0.06,0,0.116743,-0.228207,0,0.0415273,0.00017174,-0.00744423,0.000725079,-0.00633015,0.000121374,0.0026783,0.00036132
0.015,-0.0303532,-0.0205618,-0.01,-0.01,0.12,0.06,0,0.116913,-0.224639,0,0.0405482,0.00017174,-0.00781706,0.000696216,-0.00647163,0.000141481,0.000979133,0.000372827
0.016,-0.0283949,-0.0205618,-0.01,-0.01,0.12,0.06,0,0.117081,-0.220196,0,0.0385899,0.00017174,-0.00902044,0.000667736,-0.00669574,0.000224111,0.00195827,0.00120338
0.015,-0.0244783,-0.0205618,-0.01,-0.01,0.12,0.05,0,0.117226,-0.214636,0,0.0329742,0.00017174,-0.0119921,0.000643168,-0.00713287,0.000437124,0.0056157,0.0029717
0.016,-0.0176244,-0.0205618,-0.01,-0.01,0.12,0.05,0,0.117368,-0.205923,0,0.0261203,0.00017174,-0.0173655,0.000618929,-0.00795315,0.000820282,0.00685393,0.00537339
0.015,-0.0058748,-0.0205618,-0.01,-0.01,0.12,0.05,0,0.117491,-0.193222,0,0.0143707,0.00017174,-0.0269569,0.000598023,-0.00945478,0.00150164,0.0117496,0.00959141
0.016,0.0107705,-0.0205618,-0.01,-0,0.12,0.05,0,0.117612,-0.172694,0,-0.0022746,0.00017174,-0.0401141,0.000577487,-0.0118652,0.00241045,0.0166453,0.0131572
0.016,0.0332906,-0.0205618,-0.01,-0,0.12,0.05,0,0.117724,-0.143204,0,-0.0247955,0.000173789,-0.0576209,0.000560425,-0.0154566,0.00359134,0.0225209,0.0175068
0.015,0.0558106,-0.0205618,-0.01,-0,0.12,0.05,0,0.117821,-0.107829,0,-0.0473156,0.000173789,-0.0741307,0.000543961,-0.0200707,0.00461409,0.0225201,0.0165098
0.015,0.0773516,-0.0205618,0,-0,0.12,0.06,0,0.118061,-0.0655989,0,-0.0671575,0.000173789,-0.0884968,0.000503231,-0.0254719,0.00540126,0.0198419,0.0143661
0.015,0.0939969,-0.0205618,0,-0,0.12,0.07,0,0.118283,-0.0191892,0,-0.0821038,0.000173789,-0.0972571,0.000465533,-0.0311745,0.00570256,0.0149463,0.0087603
0.015,0.104767,-0.0205618,0,-0,0.12,0.07,0,0.118488,0.0284935,0,-0.0928742,0.000173789,-0.0999263,0.000430647,-0.0366885,0.00551403,0.0107705,0.00266914
0.015,0.108684,-0.0215409,0,-0,0.12,0.08,0,0.119111,0.0743286,0,-0.0950918,0.00115292,-0.0960553,0.00130403,-0.0415233,0.00483479,0.00221752,0.00387093
0.016,0.107705,-0.0215409,0,-0,0.12,0.09,0,0.119725,0.119092,0,-0.0924136,0.00115292,-0.0874708,0.00119966,-0.0453625,0.00383919,0.00267818,0.00858455
0.015,0.102809,-0.0215409,0,-0,0.12,0.1,0,0.120254,0.155535,0,-0.0858172,0.00115087,-0.0763806,0.00110771,-0.0480814,0.00271895,0.0065964,0.0110901
0.016,0.0988925,-0.0215409,0,-0,0.12,0.11,0,0.120776,0.189649,0,-0.0802014,0.00115087,-0.0666674,0.00101896,-0.0498629,0.00178149,0.00561574,0.0097132
0.015,0.0939969,-0.0215409,0,-0,0.12,0.12,0,0.121227,0.216911,0,-0.0736066,0.00115087,-0.0571393,0.000942389,-0.0507855,0.000922602,0.00659485,0.00952815
0.016,0.0900803,-0.0225201,-0.01,-0,0.12,0.12,0,0.121973,0.241967,0,-0.06969,0.00213,-0.0489653,0.00179481,-0.0510124,0.000226911,0.00391653,0.00817401
0.015,0.0871429,-0.0225201,-0.01,-0.01,0.12,0.13,0,0.122616,0.262131,0,-0.0650535,0.00213,-0.0426016,0.0016855,-0.0507308,0.000281643,0.00463659,0.00636368
0.015,0.0851847,-0.0234992,-0.02,-0.01,0.12,0.13,0,0.123493,0.279918,0,-0.0630952,0.00310913,-0.0376209,0.00251556,-0.050082,0.000648774,0.00195827,0.00498073
0.016,0.0832264,-0.0234992,-0.02,-0.01,0.12,0.14,0,0.124359,0.296546,0,-0.0594377,0.00310913,-0.0328371,0.00236845,-0.0491066,0.000975437,0.00365747,0.00478379
0.016,0.0822473,-0.0234992,-0.02,-0.01,0.12,0.15,0,0.125156,0.311383,0,-0.0567594,0.00310913,-0.0293368,0.0022331,-0.0479258,0.00118078,0.00267834,0.00350029
0.016,0.0812681,-0.0234992,-0.03,-0.01,0.12,0.15,0,0.12573,0.324577,0,-0.0557828,0.00311118,-0.0261214,0.00213771,-0.0465758,0.00134998,0.000976566,0.0032154
0.016,0.0822473,-0.0234992,-0.03,-0.01,0.12,0.16,0,0.126258,0.337175,0,-0.0550629,0.00311118,-0.0249599,0.00204797,-0.0452265,0.00134937,0.000719905,0.00116147
0.016,0.0832264,-0.0234992,-0.04,-0.01,0.12,0.16,0,0.126584,0.349227,0,-0.056042,0.00311118,-0.0238914,0.00199258,-0.0438849,0.00134153,0.000979133,0.00106855
0.015,0.0861638,-0.0225201,-0.04,-0.01,0.12,0.17,0,0.126433,0.360918,0,-0.0572804,0.00213205,-0.0248423,0.00103909,-0.0427062,0.0011787,0.00123834,0.00095094
0.015,0.0891012,-0.0225201,-0.04,-0.01,0.12,0.17,0,0.126293,0.373029,0,-0.0602178,0.00213205,-0.0257219,0.00106281,-0.0416738,0.00103244,0.00293739,0.00087963
0.015,0.0930177,-0.0215409,-0.05,-0.01,0.12,0.18,0,0.125582,0.385961,0,-0.0624352,0.00115292,-0.0274413,0.000204513,-0.0408423,0.000831526,0.00221748,0.00171933
0.016,0.0988925,-0.0205618,-0.05,-0.01,0.12,0.18,0,0.124421,0.401485,0,-0.06831,0.000173789,-0.0306782,-0.000577264,-0.0403147,0.00052755,0.00587478,0.00323696
0.016,0.106726,-0.0205618,-0.05,-0,0.12,0.18,0,0.123351,0.41961,0,-0.07614,0.00017174,-0.0354243,-0.00039766,-0.0401864,0.000128277,0.00782996,0.00474606
0.015,0.119454,-0.0205618,-0.05,-0.01,0.12,0.18,0,0.12243,0.440716,0,-0.0888717,0.000173789,-0.0445738,-0.000239011,-0.0407689,0.000582431,0.0127318,0.00914947
0.016,0.139037,-0.0215409,-0.05,-0.01,0.12,0.18,0,0.121981,0.470753,0,-0.108451,0.00115087,-0.0590442,0.000814306,-0.0424226,0.00165373,0.0195795,0.0144704
0.015,0.166453,-0.0225201,-0.05,-0,0.11,0.18,0,0.122026,0.508906,0,-0.135867,0.00382918,-0.0799752,0.00178576,-0.0455711,0.00314846,0.0274156,0.0209311
0.015,0.204639,-0.0234992,-0.05,-0.01,0.11,0.18,0,0.1225,0.560896,0,-0.174053,0.00480831,-0.109325,0.00268432,-0.0507591,0.00518806,0.038186,0.0293493
0.015,0.250658,-0.0244783,-0.06,-0.01,0.11,0.18,0,0.123221,0.629286,0,-0.220072,0.00578744,-0.143719,0.00354093,-0.0582344,0.00747531,0.0460191,0.034394
0.016,0.303532,-0.0244783,-0.06,-0.01,0.11,0.18,0,0.123931,0.721634,0,-0.272945,0.00578744,-0.180892,0.00342029,-0.0680532,0.00981875,0.052873,0.0371738
0.015,0.358363,-0.0254575,-0.07,-0.01,0.11,0.18,0,0.124827,0.82547,0,-0.327779,0.00676845,-0.218083,0.00424936,-0.0800549,0.0120017,0.0548343,0.0371906
0.016,0.40732,-0.0264366,-0.08,-0.01,0.11,0.18,0,0.126013,0.95095,0,-0.376739,0.00774947,-0.24572,0.00502914,-0.0933536,0.0132987,0.0489595,0.0276374
0.015,0.445506,-0.0264366,-0.09,-0.02,0.11,0.18,0,0.126891,1.07589,0,-0.414931,0.00775323,-0.262699,0.00488425,-0.107039,0.0136854,0.0381922,0.0169788
0.016,0.46411,-0.0274158,-0.1,-0.02,0.11,0.18,0,0.128061,1.20793,0,-0.433537,0.00873424,-0.258876,0.00566689,-0.119483,0.0124439,0.0186065,0.00382268
0.016,0.461172,-0.0274158,-0.12,-0.02,0.1,0.18,0,0.12882,1.32805,0,-0.430603,0.0104343,-0.235545,0.00554024,-0.129269,0.0097856,0.00293431,0.023331
0.016,0.433756,-0.0264366,-0.13,-0.03,0.1,0.18,0,0.128902,1.42552,0,-0.403188,0.00945514,-0.191572,0.00454712,-0.134989,0.00572094,0.0274156,0.0439732
0.015,0.385779,-0.0244783,-0.14,-0.03,0.1,0.18,0,0.127959,1.48842,0,-0.355207,0.00749516,-0.132895,0.00274684,-0.135793,0.000803769,0.0479804,0.0586775
0.016,0.322135,-0.0215409,-0.14,-0.03,0.1,0.18,0,0.125649,1.52054,0,-0.291561,0.00455605,-0.0637901,0.000199597,-0.131215,0.00457785,0.0636464,0.0691047
0.016,0.252617,-0.0195827,-0.14,-0.03,0.1,0.18,0,0.1226,1.51734,0,-0.222036,0.00259437,0.00521311,-0.00124496,-0.121634,0.00958133,0.0695243,0.0690032
0.015,0.186035,-0.0166453,-0.14,-0.03,0.09,0.18,0,0.118672,1.4852,0,-0.155453,0.00135427,0.0663352,-0.0035171,-0.108,0.0136337,0.0665839,0.0611221
0.016,0.131204,-0.0156661,-0.13,-0.03,0.09,0.18,0,0.114493,1.42767,0,-0.100615,0.000372059,0.111422,-0.00379017,-0.0918279,0.0161725,0.0548374,0.0450867
0.015,0.0939969,-0.014687,-0.12,-0.02,0.09,0.18,0,0.110602,1.36178,0,-0.0634052,-0.000608612,0.137444,-0.00410988,-0.0747594,0.0170685,0.03721,0.0260218
0.016,0.0793099,-0.0156661,-0.11,-0.03,0.09,0.18,0,0.107379,1.28969,0,-0.0487183,0.00037052,0.139876,-0.002583,-0.058673,0.0160864,0.0146869,0.00243251
0.016,0.0861638,-0.0156661,-0.1,-0.03,0.09,0.17,0,0.104569,1.22659,0,-0.0572717,0.00037052,0.122301,-0.00210557,-0.045042,0.013631,0.00855345,0.0175749
0.016,0.111621,-0.0156661,-0.09,-0.03,0.09,0.17,0,0.102145,1.18053,0,-0.0827291,0.00037052,0.0890202,-0.00169349,-0.0349073,0.0101347,0.0254574,0.033281
0.015,0.152745,-0.014687,-0.09,-0.03,0.08,0.17,0,0.0996219,1.15894,0,-0.123855,0.00109227,0.0442171,-0.00224216,-0.0289161,0.00599125,0.0411264,0.0448031
0.016,0.200722,-0.0137079,-0.1,-0.03,0.08,0.17,0,0.0965124,1.16024,0,-0.171836,0.000114505,-0.00355086,-0.00269124,-0.0270121,0.00190403,0.0479803,0.0477679
0.016,0.249679,-0.014687,-0.1,-0.03,0.08,0.17,0,0.0941142,1.18448,0,-0.220798,0.00109637,-0.0484163,-0.0013014,-0.0286911,0.00167905,0.0489623,0.0448654
0.015,0.292761,-0.0166453,-0.1,-0.04,0.08,0.17,0,0.0929118,1.22428,0,-0.263885,0.00305737,-0.0847674,0.000864316,-0.0330517,0.00436055,0.0430875,0.0363511
0.015,0.322135,-0.0195827,-0.1,-0.04,0.08,0.17,0,0.0930972,1.27406,0,-0.293262,0.00599614,-0.105697,0.00377181,-0.0387224,0.00567072,0.0293768,0.0209296
0.016,0.331926,-0.0215409,-0.1,-0.04,0.08,0.17,0,0.094199,1.32779,0,-0.303054,0.0079544,-0.106357,0.00554296,-0.044053,0.00533062,0.00979131,0.000659868
