dt,roll,pitch,yaw,ax,ay,vx,vy,dx,dy,slam位移/m
0.016,0.0315905,-0.0287979,0.03735,-0.00559506,-0.0209482,-0.000496966,0,0.152306,0,
0.015,0.0315905,-0.0287979,0.0375246,-0.00748991,-0.0215816,-0.000609314,0,0.152296,0,
0.016,0.0315905,-0.0286234,0.0376991,-0.0167431,-0.02114,-0.000877204,0,0.15228,0,
0.015,0.0315905,-0.0286234,0.0378736,-0.0244544,-0.0264267,-0.00124402,0,0.152259,0,
0.015,0.0315905,-0.0284489,0.0380482,-0.0253926,-0.0353447,-0.00162491,0,0.152231,0,
0.016,0.0315905,-0.0284489,0.0383972,-0.0349543,-0.044062,-0.00162491,0,0.152205,0,
0.015,0.031765,-0.0284489,0.0385718,-0.0328209,-0.0476171,-0.00162491,0,0.152181,0,
0.015,0.031765,-0.0284489,0.0387463,-0.0251248,-0.0382614,-0.00162491,0,0.152157,0,
0.016,0.0319395,-0.0282743,0.0389208,-0.00236749,-0.0177996,-0.00166279,0,0.15213,0,
0.015,0.0319395,-0.0282743,0.0390954,-0.00472271,0.0129206,0,0,0.15213,0,
0.015,0.0321141,-0.0282743,0.0392699,-0.000829101,0.0398683,0,0,0.15213,0,
0.015,0.0321141,-0.0282743,0.039619,-0.00359187,0.0572938,0,0,0.15213,0,
0.016,0.0321141,-0.0280998,0.0397935,-0.00681862,0.0571336,0,0,0.15213,0,
0.015,0.0321141,-0.0280998,0.039968,-0.00706506,0.0419375,-0.000105976,0,0.152127,0,
0.016,0.0321141,-0.0280998,0.0401426,-0.018754,0.0149581,-0.00040604,0,0.152118,0,
0.015,0.0321141,-0.0280998,0.0403171,-0.0320689,-0.0178735,-0.000887074,0,0.152101,0,
0.016,0.0321141,-0.0280998,0.0404916,-0.038061,-0.0386918,-0.00149605,0,0.152073,0,
0.016,0.0321141,-0.0280998,0.0406662,-0.0394145,-0.0524362,-0.00212668,0,0.152034,0,
0.015,0.0322886,-0.0280998,0.0408407,-0.0432031,-0.0556303,-0.00212668,0,0.152002,0,
0.015,0.0322886,-0.0280998,0.0410152,-0.0376654,-0.0486182,-0.00212668,0,0.15197,0,
0.015,0.0322886,-0.0280998,0.0411898,-0.0301969,-0.0364057,-0.00212668,0,0.151938,0,
0.015,0.0324631,-0.0280998,0.0413643,-0.0259514,-0.0254251,-0.00212668,0,0.151906,0,
0.016,0.0324631,-0.0280998,0.0415388,-0.021425,-0.0133291,-0.00212668,0,0.151872,0,
0.015,0.0326377,-0.0280998,0.0415388,-0.0227953,-0.00741071,-0.00212668,0,0.15184,0,
0.016,0.0326377,-0.0280998,0.0417134,-0.0249061,-0.00254157,-0.00212668,0,0.151806,0,
0.015,0.0326377,-0.0282743,0.0418879,-0.0326868,-0.001073,-0.00212668,0,0.151774,0,
0.015,0.0328122,-0.0282743,0.0418879,-0.0385511,-0.00207341,-0.00212668,0,0.151742,0,
0.015,0.0328122,-0.0282743,0.0420624,-0.0474305,-0.0025503,-0.00212668,0,0.15171,0,
0.015,0.0329867,-0.0282743,0.042237,-0.0493562,-0.00336316,-0.00212668,0,0.151678,0,
0.016,0.0329867,-0.0284489,0.042237,-0.0522666,-0.00067699,-0.00212668,0,0.151644,0,
0.015,0.0331613,-0.0284489,0.042237,-0.0504925,0.00357148,-0.00212668,0,0.151612,0,
0.015,0.0331613,-0.0286234,0.0424115,-0.0448535,0.0155882,-0.00212668,0,0.151581,0,
0.015,0.0331613,-0.0286234,0.0424115,-0.0364928,0.0267497,-0.00212668,0,0.151549,0,
0.015,0.0333358,-0.0287979,0.042586,-0.0297026,0.0372468,-0.00212668,0,0.151517,0,
0.015,0.0333358,-0.0287979,0.042586,-0.0252394,0.0472317,-0.00212668,0,0.151485,0,
0.015,0.0333358,-0.0289725,0.0427606,-0.0230727,0.0514017,-0.00212668,0,0.151453,0,
0.016,0.0333358,-0.0289725,0.0427606,-0.0230838,0.0503564,-0.00212668,0,0.151419,0,
0.015,0.0333358,-0.029147,0.0429351,-0.0265104,0.0473977,-0.00212668,0,0.151387,0,
0.015,0.0333358,-0.029147,0.0429351,-0.0304984,0.0450714,-0.00212668,0,0.151355,0,
0.015,0.0333358,-0.0293215,0.0431096,-0.0400829,0.0445876,-0.00212668,0,0.151323,0,
0.015,0.0331613,-0.0293215,0.0431096,-0.0433392,0.0479139,-0.00212668,0,0.151291,0,
0.016,0.0331613,-0.0294961,0.0432842,-0.0451193,0.0487766,-0.00212668,0,0.151257,0,
0.015,0.0331613,-0.0294961,0.0432842,-0.0430772,0.046906,-0.00212668,0,0.151225,0,
0.016,0.0329867,-0.0296706,0.0432842,-0.0385125,0.0400889,-0.00212668,0,0.151191,0,
0.015,0.0329867,-0.0296706,0.0434587,-0.0151053,0.0280932,-0.00235326,0,0.151154,0,
0.016,0.0328122,-0.0298451,0.0434587,-0.0113064,0.0139366,-0.00235326,0,0.151117,0,
0.015,0.0326377,-0.0300197,0.0434587,0.0104519,0.00164801,-0.00219648,0,0.151085,0,
0.016,0.0326377,-0.0300197,0.0436332,0.0046525,-0.00401378,-0.00219648,0,0.15105,0,
0.015,0.0324631,-0.0300197,0.0436332,0.00167304,-0.00241217,0,0,0.15105,0,
0.016,0.0324631,-0.0301942,0.0436332,8.27704E-05,-0.000990838,1.32433E-06,0,0.15105,0,
0.015,0.0322886,-0.0301942,0.0438078,-0.0187282,0.0027898,-0.000279599,0,0.151043,0,
0.016,0.0321141,-0.0303687,0.0438078,-0.0488392,0.00215897,-0.00106103,0,0.15102,0,
0.015,0.0321141,-0.0303687,0.0438078,-0.0691528,-0.0036293,-0.00209832,0,0.150981,0,
0.016,0.0319395,-0.0303687,0.0439823,-0.0883701,-0.0126157,-0.00351224,0,0.150914,0,
0.015,0.0319395,-0.0305433,0.0439823,-0.108261,-0.0233496,-0.00513616,0,0.150824,0,
0.015,0.0319395,-0.0305433,0.0441568,-0.115827,-0.0306244,-0.00687357,0,0.150708,0,
0.015,0.031765,-0.0305433,0.0441568,-0.116776,-0.0319352,-0.00862521,0,0.150566,0,
0.015,0.031765,-0.0305433,0.0441568,-0.125944,-0.0300015,-0.00862521,0,0.150436,0,
0.015,0.031765,-0.0305433,0.0443314,-0.124204,-0.0250485,-0.00862521,0,0.150307,0,
0.015,0.0315905,-0.0307178,0.0443314,-0.127165,-0.0175387,-0.00862521,0,0.150178,0,
0.016,0.0315905,-0.0307178,0.0445059,-0.13405,-0.016888,-0.00862521,0,0.15004,0,
0.015,0.0315905,-0.0307178,0.0446804,-0.143617,-0.0212268,-0.00862521,0,0.14991,0,
0.015,0.0315905,-0.0307178,0.0446804,-0.146784,-0.0325604,-0.010827,0,0.149731,0,
0.015,0.0314159,-0.0307178,0.044855,-0.165867,-0.045551,-0.013315,0,0.149513,0,
0.016,0.0314159,-0.0307178,0.044855,-0.1838,-0.0610812,-0.0162558,0,0.149229,0,
0.015,0.0314159,-0.0307178,0.0450295,-0.19793,-0.0724976,-0.0192247,0,0.148919,0,
0.015,0.0315905,-0.0307178,0.045204,-0.212321,-0.0808573,-0.0224095,0,0.148559,0,
0.015,0.0315905,-0.0307178,0.045204,-0.227166,-0.0776103,-0.025817,0,0.148146,0,
0.016,0.0315905,-0.0307178,0.0453786,-0.238372,-0.0694062,-0.029631,0,0.147641,0,
0.015,0.031765,-0.0307178,0.0455531,-0.247833,-0.0579928,-0.0333485,0,0.147113,0,
0.015,0.0319395,-0.0307178,0.0457276,-0.255457,-0.0414765,-0.0371804,0,0.146527,0,
0.015,0.0319395,-0.0307178,0.0459022,-0.261318,-0.0202085,-0.0411001,0,0.145881,0,
0.016,0.0321141,-0.0307178,0.0459022,-0.265125,-0.000470847,-0.0453421,0,0.145121,0,
0.015,0.0321141,-0.0307178,0.0460767,-0.269899,0.0189173,-0.0493906,0,0.14435,0,
0.015,0.0322886,-0.0307178,0.0462512,-0.27517,0.029816,-0.0535182,0,0.143516,0,
0.015,0.0322886,-0.0307178,0.0462512,-0.283222,0.0343417,-0.0577665,0,0.142618,0,
0.015,0.0322886,-0.0305433,0.0464258,-0.288261,0.0341834,-0.0620904,0,0.141654,0,
0.016,0.0324631,-0.0305433,0.0464258,-0.294755,0.0283572,-0.0668065,0,0.140548,0,
0.016,0.0324631,-0.0305433,0.0466003,-0.300364,0.0231761,-0.0716123,0,0.139363,0,
0.015,0.0324631,-0.0305433,0.0467748,-0.3071,0.0198359,-0.0762188,0,0.138186,0,
0.015,0.0324631,-0.0305433,0.0467748,-0.311837,0.0177184,-0.0808964,0,0.136937,0,
0.015,0.0324631,-0.0303687,0.0469494,-0.317064,0.0152665,-0.0856523,0,0.135617,0,
0.015,0.0324631,-0.0303687,0.0469494,-0.328598,0.00875098,-0.0905813,0,0.134221,0,
0.015,0.0324631,-0.0303687,0.0471239,-0.343883,-0.00505134,-0.0957395,0,0.132746,0,
0.016,0.0324631,-0.0301942,0.0471239,-0.359178,-0.0226504,-0.101486,0,0.131076,0,
0.015,0.0324631,-0.0301942,0.0471239,-0.376002,-0.0401306,-0.107126,0,0.129427,0,
0.016,0.0326377,-0.0300197,0.0472984,-0.393115,-0.0574723,-0.113416,0,0.127562,0,
0.015,0.0326377,-0.0300197,0.0472984,-0.411247,-0.0650606,-0.119585,0,0.125722,0,
0.015,0.0326377,-0.0300197,0.0472984,-0.430941,-0.0630536,-0.126049,0,0.123783,0,
0.015,0.0328122,-0.0298451,0.0472984,-0.444301,-0.0524931,-0.132714,0,0.121742,0,
0.016,0.0328122,-0.0298451,0.047473,-0.459884,-0.0347308,-0.140072,0,0.119442,0,
0.015,0.0328122,-0.0296706,0.047473,-0.471918,-0.0147606,-0.14715,0,0.117182,0,
0.016,0.0329867,-0.0296706,0.0476475,-0.482481,-0.0015063,-0.15487,0,0.114642,0,
0.015,0.0329867,-0.0296706,0.0476475,-0.486867,0.0080817,-0.162173,0,0.112155,0,
0.016,0.0329867,-0.0294961,0.047822,-0.492455,0.0120928,-0.162173,0,0.10956,0,
0.015,0.0329867,-0.0294961,0.047822,-0.483547,0.0126484,-0.162173,0,0.107127,0,
0.015,0.0329867,-0.0294961,0.0479966,-0.458947,0.0121563,-0.169057,0,0.10454,0,
0.016,0.0329867,-0.0294961,0.0479966,-0.434275,0.0115436,-0.176006,0,0.101668,0,
0.015,0.0329867,-0.0294961,0.0479966,-0.405891,0.00983849,-0.182094,0,0.0988911,0,
0.016,0.0329867,-0.0294961,0.0481711,-0.368389,0.00784892,-0.187988,0,0.0958362,0,
0.015,0.0329867,-0.0294961,0.0481711,-0.332962,0.00361371,-0.192983,0,0.092904,0,
0.016,0.0329867,-0.0294961,0.0481711,-0.301337,-0.00067547,-0.197804,0,0.0897005,0,
0.015,0.0329867,-0.0294961,0.0481711,-0.275475,-0.00615752,-0.201936,0,0.0866405,0,
0.016,0.0329867,-0.0294961,0.0481711,-0.270447,-0.0122589,-0.201936,0,0.0834095,0,
0.015,0.0329867,-0.0294961,0.0481711,-0.266167,-0.017834,-0.201936,0,0.0803805,0,
0.015,0.0328122,-0.0294961,0.0481711,-0.268968,-0.0211979,-0.201936,0,0.0773514,0,
0.015,0.0328122,-0.0294961,0.0481711,-0.276645,-0.0245072,-0.201936,0,0.0743224,0,
0.016,0.0328122,-0.0294961,0.0481711,-0.283391,-0.0267919,-0.201936,0,0.0710914,0,
0.015,0.0328122,-0.0294961,0.0481711,-0.286488,-0.0271342,-0.201936,0,0.0680623,0,
0.016,0.0328122,-0.0294961,0.0481711,-0.279714,-0.024816,-0.201936,0,0.0648313,0,
0.015,0.0328122,-0.0294961,0.0483456,-0.256298,-0.0203934,-0.205781,0,0.0617158,0,
0.015,0.0328122,-0.0294961,0.0483456,-0.248014,-0.0136302,-0.205781,0,0.0586291,0,
0.016,0.0326377,-0.0294961,0.0483456,-0.215772,-0.00585571,-0.209233,0,0.0552537,0,
0.015,0.0326377,-0.0294961,0.0483456,-0.195339,-0.00290757,-0.212163,0,0.0520493,0,
0.016,0.0326377,-0.0294961,0.0483456,-0.186554,-0.00278649,-0.212163,0,0.0486547,0,
0.015,0.0326377,-0.0294961,0.0483456,-0.164512,-0.00909418,-0.214631,0,0.0454167,0,
0.015,0.0326377,-0.0294961,0.0483456,-0.165219,-0.0163547,-0.214631,0,0.0421973,0,
0.015,0.0326377,-0.0294961,0.0483456,-0.160048,-0.0230267,-0.214631,0,0.0389778,0,
0.015,0.0326377,-0.0294961,0.0483456,-0.153963,-0.0266193,-0.214631,0,0.0357583,0,
0.016,0.0326377,-0.0294961,0.0483456,-0.150107,-0.0264968,-0.214631,0,0.0323242,0,
0.015,0.0326377,-0.0294961,0.0483456,-0.143554,-0.0203011,-0.214631,0,0.0291048,0,
0.015,0.0326377,-0.0294961,0.0483456,-0.138129,-0.0122646,-0.214631,0,0.0258853,0,
0.016,0.0324631,-0.0294961,0.0483456,-0.129744,-0.00225481,-0.214631,0,0.0224512,0,
0.016,0.0324631,-0.0294961,0.0483456,-0.123341,0.00582942,-0.214631,0,0.0190171,0,
0.015,0.0324631,-0.0294961,0.0483456,-0.118619,0.0100088,-0.214631,0,0.0157977,0,
0.015,0.0324631,-0.0294961,0.0483456,-0.112884,0.0111706,-0.214631,0,0.0125782,0,
0.015,0.0324631,-0.0294961,0.0483456,-0.105986,0.0115679,-0.214631,0,0.00935874,0,
0.015,0.0324631,-0.0294961,0.0483456,-0.0981723,0.0109026,-0.214631,0,0.00613928,0,
0.015,0.0324631,-0.0294961,0.0483456,-0.0892714,0.0104171,-0.214631,0,0.00291981,0,
0.016,0.0322886,-0.0296706,0.0483456,-0.0803058,0.0115103,-0.214631,0,-0.000514283,0,
0.015,0.0322886,-0.0296706,0.0483456,-0.0565376,0.0122714,-0.215479,0,-0.00375283,0,
0.015,0.0322886,-0.0296706,0.0483456,-0.0538086,0.0118759,-0.215479,0,-0.00698501,0,
0.015,0.0322886,-0.0296706,0.0483456,-0.0298956,0.00970468,-0.215927,0,-0.0102273,0,
0.015,0.0321141,-0.0296706,0.0483456,-0.0260508,0.00717765,-0.215927,0,-0.0134662,0,
0.016,0.0321141,-0.0298451,0.0483456,-0.00367059,0.000981182,-0.215986,0,-0.0169224,0,
0.015,0.0319395,-0.0298451,0.0483456,-0.00258619,-0.00458798,0,0,-0.0169224,0,
0.015,0.0319395,-0.0298451,0.0483456,0.00659761,-0.0119818,0,0,-0.0169224,0,
0.015,0.0319395,-0.0298451,0.0483456,0.0137852,-0.0174501,0,0,-0.0169224,0,
0.016,0.0319395,-0.0298451,0.0483456,0.0189141,-0.0221009,0,0,-0.0169224,0,
0.015,0.0319395,-0.0298451,0.0483456,0.0209656,-0.0239612,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,0.01983,-0.0213666,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,0.0157269,-0.017646,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,0.00858754,-0.0131548,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,0.000477791,-0.00766847,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.00763911,-0.00322455,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0146472,0.000386655,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0187092,0.00208744,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0196591,0.0020726,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0176834,0.00115731,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0136973,0.000401467,0,0,-0.0169224,0,
0.016,0.031765,-0.0298451,0.0483456,-0.011694,-0.000481367,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.00873363,-0.000306994,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.00878185,0.000670433,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0107852,0.00155333,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0137661,0.00238886,0,0,-0.0169224,0,
0.016,0.031765,-0.0298451,0.0483456,-0.0157212,0.00229427,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0176557,0.00118977,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0176075,0.000212282,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0156042,-0.000670552,0,0,-0.0169224,0,
0.016,0.031765,-0.0298451,0.0483456,-0.0126438,-0.000496179,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0107369,0.00057584,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.00980762,0.00160062,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0108057,0.00256324,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0127885,0.00243616,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0137178,0.00141144,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0157006,0.00128436,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0156247,0.000339359,0,0,-0.0169224,0,
0.016,0.031765,-0.0298451,0.0483456,-0.0146267,-0.000623256,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0136696,0.000433952,0,0,-0.0169224,0,
0.016,0.031765,-0.0298451,0.0483456,-0.0117145,0.000528544,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0107575,0.00158581,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0107852,0.00155333,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.011811,0.00248346,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0127403,0.00145873,0,0,-0.0169224,0,
0.016,0.031765,-0.0298451,0.0483456,-0.0146954,0.00136414,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0147231,0.00133166,0,0,-0.0169224,0,
0.016,0.031765,-0.0298451,0.0483456,-0.0146954,0.00136414,0,0,-0.0169224,0,
0.015,0.031765,-0.0298451,0.0483456,-0.0137178,0.00141144,0,0,-0.0169224,0,
0.015,0.0319395,-0.0298451,0.0483456,-0.0126582,-0.000238985,0,0,-0.0169224,0,
0.015,0.0319395,-0.0298451,0.0483456,-0.0126582,-0.000238985,0,0,-0.0169224,0,
0.016,0.0319395,-0.0298451,0.0483456,-0.0126582,-0.000238985,0,0,-0.0169224,0,
0.015,0.0319395,-0.0298451,0.0483456,-0.0126305,-0.000206321,0,0,-0.0169224,0,
0.016,0.0319395,-0.0298451,0.0483456,-0.0136357,-0.000286281,0,0,-0.0169224,0,
0.015,0.0319395,-0.0298451,0.0483456,-0.0145651,-0.00131103,0,0,-0.0169224,0,
0.016,0.0319395,-0.0298451,0.0483456,-0.0155426,-0.00135833,0,0,-0.0169224,0,
0.016,0.0319395,-0.0296706,0.0483456,-0.0138443,-0.00127617,0,0,-0.0169224,0,
0.015,0.0319395,-0.0296706,0.0483456,-0.0128667,-0.00122887,0,0,-0.0169224,0,
0.015,0.0319395,-0.0296706,0.0483456,-0.0119373,-0.000204116,0,0,-0.0169224,0,
0.015,0.0319395,-0.0296706,0.0483456,-0.0109873,-0.000189453,0,0,-0.0169224,0,
0.015,0.0319395,-0.0296706,0.0483456,-0.0109598,-0.00015682,0,0,-0.0169224,0,
0.015,0.0319395,-0.0296706,0.0483456,-0.0109391,-0.00116691,0,0,-0.0169224,0,
0.016,0.0319395,-0.0296706,0.0483456,-0.0119166,-0.00121421,0,0,-0.0169224,0,
0.015,0.0319395,-0.0296706,0.0483456,-0.0119166,-0.00121421,0,0,-0.0169224,0,
0.015,0.0319395,-0.0296706,0.0483456,-0.0128942,-0.0012615,0,0,-0.0169224,0,
0.015,0.0319395,-0.0296706,0.0483456,-0.0129424,-0.000284046,0,0,-0.0169224,0,
0.015,0.0319395,-0.0294961,0.0483456,-0.0102662,-0.000154525,0,0,-0.0169224,0,
0.016,0.0319395,-0.0294961,0.0483456,-0.0103144,0.000822902,0,0,-0.0169224,0,
0.015,0.0319395,-0.0294961,0.0483456,-0.00933689,0.000870198,0,0,-0.0169224,0,
0.015,0.0319395,-0.0294961,0.0483456,-0.00933689,0.000870198,0,0,-0.0169224,0,
0.015,0.0319395,-0.0294961,0.0483456,-0.0092887,-0.000107229,0,0,-0.0169224,0,
0.016,0.0319395,-0.0294961,0.0483456,-0.0102662,-0.000154525,0,0,-0.0169224,0,
0.015,0.0319395,-0.0294961,0.0483456,-0.0102662,-0.000154525,0,0,-0.0169224,0,
0.016,0.0319395,-0.0294961,0.0483456,-0.0102662,-0.000154525,0,0,-0.0169224,0,
0.015,0.0319395,-0.0294961,0.0483456,-0.0102662,-0.000154525,0,0,-0.0169224,0,
0.015,0.0319395,-0.0294961,0.0483456,-0.0102662,-0.000154525,0,0,-0.0169224,0,
0.015,0.0319395,-0.0294961,0.0483456,-0.0102662,-0.000154525,0,0,-0.0169224,0,
0.015,0.0319395,-0.0293215,0.0483456,-0.00854051,-3.97265E-05,0,0,-0.0169224,0,
0.015,0.0319395,-0.0293215,0.0483456,-0.00759009,-2.50638E-05,0,0,-0.0169224,0,
0.015,0.0319395,-0.0293215,0.0483456,-0.00849232,-0.00101721,0,0,-0.0169224,0,
0.015,0.0319395,-0.0293215,0.0483456,-0.00851947,-0.00104985,0,0,-0.0169224,0,
0.015,0.0319395,-0.0293215,0.0483456,-0.00849232,-0.00101721,0,0,-0.0169224,0,
0.015,0.0319395,-0.0293215,0.0483456,-0.00851947,-0.00104985,0,0,-0.0169224,0,
0.015,0.0319395,-0.0293215,0.0483456,-0.00854051,-3.97265E-05,0,0,-0.0169224,0,
0.016,0.0319395,-0.0293215,0.0483456,-0.00856766,-7.236E-05,0,0,-0.0169224,0,
0.015,0.0319395,-0.0293215,0.0483456,-0.00849232,-0.00101721,0,0,-0.0169224,0,
0.015,0.0319395,-0.0293215,0.0483456,-0.00754189,-0.00100255,0,0,-0.0169224,0,
0.015,0.0319395,-0.0293215,0.0483456,-0.00754189,-0.00100255,0,0,-0.0169224,0,
0.015,0.0319395,-0.0293215,0.0483456,-0.00754189,-0.00100255,0,0,-0.0169224,0,
0.015,0.0319395,-0.0293215,0.0483456,-0.00754189,-0.00100255,0,0,-0.0169224,0,
0.015,0.0319395,-0.029147,0.0483456,-0.00679395,-0.000935048,0,0,-0.0169224,0,
0.016,0.0319395,-0.029147,0.0483456,-0.00684214,4.24385E-05,0,0,-0.0169224,0,
0.015,0.0319395,-0.029147,0.0483456,-0.00686914,9.80496E-06,0,0,-0.0169224,0,
0.016,0.0319395,-0.029147,0.0483456,-0.00686914,9.80496E-06,0,0,-0.0169224,0,
0.015,0.0319395,-0.029147,0.0483456,-0.00686914,9.80496E-06,0,0,-0.0169224,0,
0.015,0.0319395,-0.029147,0.0483456,-0.00686914,9.80496E-06,0,0,-0.0169224,0,
0.015,0.0319395,-0.029147,0.0483456,-0.00686914,9.80496E-06,0,0,-0.0169224,0,
0.015,0.0319395,-0.029147,0.0483456,-0.00686914,9.80496E-06,0,0,-0.0169224,0,
0.015,0.0319395,-0.029147,0.0483456,-0.00686914,9.80496E-06,0,0,-0.0169224,0,
0.016,0.0319395,-0.029147,0.0483456,-0.00686914,9.80496E-06,0,0,-0.0169224,0,
0.015,0.0319395,-0.029147,0.0483456,-0.00682095,-0.000967681,0,0,-0.0169224,0,
0.015,0.0319395,-0.029147,0.0483456,-0.00682095,-0.000967681,0,0,-0.0169224,0,
0.015,0.0319395,-0.029147,0.0483456,-0.00682095,-0.000967681,0,0,-0.0169224,0,
0.016,0.0319395,-0.029147,0.0483456,-0.00682095,-0.000967681,0,0,-0.0169224,0,
0.016,0.0319395,-0.029147,0.0483456,-0.00682095,-0.000967681,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00509554,-0.000852883,0,0,-0.0169224,0,
0.016,0.0319395,-0.0289725,0.0483456,-0.00514373,0.000124574,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00514373,0.000124574,0,0,-0.0169224,0,
0.016,0.0319395,-0.0289725,0.0483456,-0.00514373,0.000124574,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00517052,9.197E-05,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00517052,9.197E-05,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00512233,-0.000885487,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00512233,-0.000885487,0,0,-0.0169224,0,
0.016,0.0319395,-0.0289725,0.0483456,-0.00512233,-0.000885487,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00512233,-0.000885487,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00517052,9.197E-05,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00514373,0.000124574,0,0,-0.0169224,0,
0.016,0.0319395,-0.0289725,0.0483456,-0.00514373,0.000124574,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00514373,0.000124574,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00514373,0.000124574,0,0,-0.0169224,0,
0.016,0.0319395,-0.0289725,0.0483456,-0.00514373,0.000124574,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00514373,0.000124574,0,0,-0.0169224,0,
0.016,0.0319395,-0.0289725,0.0483456,-0.00514373,0.000124574,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00416619,0.0001719,0,0,-0.0169224,0,
0.016,0.0319395,-0.0289725,0.0483456,-0.00416619,0.0001719,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00416619,0.0001719,0,0,-0.0169224,0,
0.015,0.0319395,-0.0289725,0.0483456,-0.00416619,0.0001719,0,0,-0.0169224,0,
0.015,0.0319395,-0.0287979,0.0483456,-0.00246772,0.000254065,0,0,-0.0169224,0,
0.015,0.0319395,-0.0287979,0.0483456,-0.0034453,0.000206769,0,0,-0.0169224,0,
0.016,0.0319395,-0.0287979,0.0483456,-0.0034453,0.000206769,0,0,-0.0169224,0,
0.015,0.0319395,-0.0287979,0.0483456,-0.0034453,0.000206769,0,0,-0.0169224,0,
0.015,0.0319395,-0.0287979,0.0483456,-0.0034453,0.000206769,0,0,-0.0169224,0,
0.015,0.0319395,-0.0287979,0.0483456,-0.00339711,-0.000770688,0,0,-0.0169224,0,
0.015,0.0319395,-0.0287979,0.0483456,-0.00339711,-0.000770688,0,0,-0.0169224,0,
0.016,0.0319395,-0.0287979,0.0483456,-0.00339711,-0.000770688,0,0,-0.0169224,0,
0.015,0.0319395,-0.0287979,0.0483456,-0.00339711,-0.000770688,0,0,-0.0169224,0,
0.015,0.0319395,-0.0287979,0.0483456,-0.00339711,-0.000770688,0,0,-0.0169224,0,
0.015,0.0319395,-0.0287979,0.0483456,-0.00339711,-0.000770688,0,0,-0.0169224,0,
0.015,0.0319395,-0.0287979,0.0483456,-0.00339711,-0.000770688,0,0,-0.0169224,0,
0.015,0.0319395,-0.0287979,0.0483456,-0.00339711,-0.000770688,0,0,-0.0169224,0,
0.015,0.0319395,-0.0287979,0.0483456,-0.00339711,-0.000770688,0,0,-0.0169224,0,
0.016,0.0319395,-0.0287979,0.0483456,-0.00339711,-0.000770688,0,0,-0.0169224,0,
