dt,roll,pitch,yaw,ax,ay,vx,vy,dx,dy
0.015,0.0314159,-0.0289725,0.0118682,0.016115,0.0272571,-6.09902e-05,0,0.150752,0
0.015,0.0314159,-0.0289725,0.0120428,0.0220434,0.0313693,-6.09902e-05,0,0.150751,0
0.016,0.0314159,-0.0289725,0.0122173,0.0230573,0.0304376,-6.09902e-05,0,0.15075,0
0.015,0.0314159,-0.0289725,0.0122173,0.0182692,0.0245375,-6.09902e-05,0,0.150749,0
0.015,0.0314159,-0.0287979,0.0123918,0.0112567,0.0126477,-6.09902e-05,0,0.150748,0
0.015,0.0314159,-0.0287979,0.0125664,0.00156772,-0.00325483,-6.09902e-05,0,0.150747,0
0.015,0.0314159,-0.0287979,0.0127409,-0.00106495,-0.0182195,-7.69644e-05,0,0.150746,0
0.015,0.0314159,-0.0286234,0.0129154,-0.0111914,-0.0303739,-0.000244836,0,0.150741,0
0.016,0.0314159,-0.0286234,0.01309,-0.0180647,-0.0344748,-0.000533872,0,0.15073,0
0.016,0.0315905,-0.0286234,0.0132645,-0.0230259,-0.0353616,-0.000902286,0,0.150713,0
0.015,0.0315905,-0.0284489,0.013439,-0.0242682,-0.0304286,-0.00126631,0,0.150691,0
0.015,0.0315905,-0.0284489,0.013439,-0.0303007,-0.0243483,-0.00126631,0,0.150672,0
0.015,0.0315905,-0.0284489,0.0136136,-0.0243727,-0.0182459,-0.00126631,0,0.150653,0
0.016,0.0315905,-0.0282743,0.0137881,-0.00371625,-0.0109737,-0.00132577,0,0.150631,0
0.015,0.031765,-0.0282743,0.0139626,-0.00592136,-0.00666288,0,0,0.150631,0
0.015,0.031765,-0.0282743,0.0141372,-0.00118887,0.00416908,0,0,0.150631,0
0.015,0.031765,-0.0282743,0.0143117,0.00138953,0.0167429,0,0,0.150631,0
0.015,0.031765,-0.0280998,0.0144862,0.00369275,0.0302923,0,0,0.150631,0
0.016,0.0319395,-0.0280998,0.0146608,0.00138301,0.0400839,0,0,0.150631,0
0.015,0.0319395,-0.0280998,0.0148353,-0.00365984,0.0438305,0,0,0.150631,0
0.015,0.0319395,-0.0280998,0.0150098,-0.00753123,0.0388469,0,0,0.150631,0
0.015,0.0319395,-0.0280998,0.0151844,-0.0130814,0.025184,0,0,0.150631,0
0.016,0.0319395,-0.0280998,0.0153589,-0.0185314,0.0056482,0,0,0.150631,0
0.015,0.031765,-0.0279253,0.0155334,-0.0192836,-0.0120225,0,0,0.150631,0
0.015,0.031765,-0.0279253,0.015708,-0.0189249,-0.0285659,0,0,0.150631,0
0.015,0.031765,-0.0280998,0.0158825,-0.019369,-0.0382396,0,0,0.150631,0
0.015,0.0319395,-0.0280998,0.016057,-0.0173009,-0.0428139,0,0,0.150631,0
0.016,0.0319395,-0.0280998,0.0162316,-0.0172832,-0.0418067,0,0,0.150631,0
0.015,0.0319395,-0.0280998,0.0164061,-0.0173706,-0.0379275,0,0,0.150631,0
0.016,0.0319395,-0.0280998,0.0165806,-0.0213738,-0.0341131,0,0,0.150631,0
0.016,0.0321141,-0.0280998,0.0167552,-0.0252959,-0.0319353,0,0,0.150631,0
0.015,0.0321141,-0.0280998,0.0169297,-0.0312412,-0.0291356,0,0,0.150631,0
0.015,0.0322886,-0.0282743,0.0171042,-0.0368638,-0.0269897,0,0,0.150631,0
0.016,0.0322886,-0.0282743,0.0172788,-0.0418504,-0.023199,0,0,0.150631,0
0.015,0.0322886,-0.0282743,0.0172788,-0.0448659,-0.0173468,0,0,0.150631,0
0.015,0.0324631,-0.0282743,0.0174533,-0.0489727,-0.0113907,0,0,0.150631,0
0.015,0.0324631,-0.0284489,0.0174533,-0.0528464,-0.00571284,0,0,0.150631,0
0.015,0.0326377,-0.0284489,0.0174533,-0.0530331,0.00132859,0,0,0.150631,0
0.015,0.0326377,-0.0284489,0.0176278,-0.0504156,0.0079931,0,0,0.150631,0
0.016,0.0328122,-0.0286234,0.0176278,-0.0463702,0.0161822,0,0,0.150631,0
0.015,0.0328122,-0.0286234,0.0176278,-0.0388601,0.0289421,0,0,0.150631,0
0.015,0.0328122,-0.0287979,0.0178024,-0.034962,0.0446972,0,0,0.150631,0
0.015,0.0329867,-0.0287979,0.0178024,-0.0340172,0.0539395,0,0,0.150631,0
0.015,0.0329867,-0.0289725,0.0179769,-0.0357839,0.06284,0,0,0.150631,0
0.016,0.0329867,-0.0289725,0.0179769,-0.0416738,0.0667137,0,0,0.150631,0
0.016,0.0328122,-0.029147,0.0181514,-0.0461191,0.0671662,-0.000737905,0,0.150613,0
0.015,0.0328122,-0.029147,0.018326,-0.06064,0.0610822,-0.00164751,0,0.150582,0
0.015,0.0328122,-0.0293215,0.018326,-0.0788612,0.0488744,-0.00283042,0,0.150531,0
0.016,0.0326377,-0.0293215,0.0185005,-0.0952688,0.0335532,-0.00435472,0,0.150449,0
0.015,0.0326377,-0.0293215,0.0185005,-0.110658,0.0165653,-0.00601459,0,0.150346,0
0.015,0.0324631,-0.0294961,0.0185005,-0.124787,-0.00163418,-0.0078864,0,0.150214,0
0.015,0.0324631,-0.0294961,0.018675,-0.131329,-0.0174405,-0.00985633,0,0.150051,0
0.016,0.0322886,-0.0296706,0.018675,-0.135692,-0.025482,-0.0120274,0,0.149841,0
0.015,0.0322886,-0.0296706,0.0188496,-0.137623,-0.0295223,-0.0140918,0,0.149614,0
0.016,0.0322886,-0.0298451,0.0190241,-0.142238,-0.0246155,-0.0163676,0,0.149334,0
0.015,0.0322886,-0.0298451,0.0190241,-0.147469,-0.0150852,-0.0185796,0,0.149039,0
0.015,0.0321141,-0.0300197,0.0190241,-0.15619,-0.00369874,-0.0209224,0,0.148708,0
0.015,0.0321141,-0.0300197,0.0191986,-0.164184,0.00293896,-0.0233852,0,0.148338,0
0.015,0.0321141,-0.0300197,0.0191986,-0.174039,0.0076752,-0.0259958,0,0.147929,0
0.015,0.0319395,-0.0301942,0.0191986,-0.187407,0.00823462,-0.0288069,0,0.147476,0
0.015,0.0319395,-0.0301942,0.0191986,-0.195079,0.00325575,-0.0317331,0,0.146978,0
0.015,0.0319395,-0.0301942,0.0193732,-0.204676,-0.00476521,-0.0348032,0,0.146433,0
0.015,0.031765,-0.0303687,0.0193732,-0.213843,-0.0138232,-0.0380109,0,0.145838,0
0.016,0.031765,-0.0303687,0.0193732,-0.221597,-0.0248961,-0.0415564,0,0.145145,0
0.015,0.031765,-0.0303687,0.0193732,-0.225256,-0.0316943,-0.0449352,0,0.144446,0
0.016,0.031765,-0.0303687,0.0195477,-0.227292,-0.0348673,-0.0485719,0,0.14364,0
0.015,0.0315905,-0.0305433,0.0195477,-0.229946,-0.0301591,-0.0520211,0,0.142833,0
0.016,0.0315905,-0.0305433,0.0195477,-0.235047,-0.0244786,-0.0557819,0,0.141911,0
0.015,0.0315905,-0.0305433,0.0197222,-0.243961,-0.0178145,-0.0594413,0,0.140992,0
0.015,0.0315905,-0.0305433,0.0197222,-0.253735,-0.0199959,-0.0632473,0,0.140014,0
0.015,0.0315905,-0.0305433,0.0198968,-0.267395,-0.0262796,-0.0672582,0,0.138976,0
0.015,0.0315905,-0.0305433,0.0198968,-0.284754,-0.0373614,-0.0715295,0,0.137871,0
0.015,0.0315905,-0.0305433,0.0198968,-0.297408,-0.0465465,-0.0759907,0,0.136697,0
0.015,0.0315905,-0.0303687,0.0200713,-0.306311,-0.0526211,-0.0805853,0,0.135454,0
0.015,0.0315905,-0.0303687,0.0200713,-0.314081,-0.0527152,-0.0852965,0,0.134139,0
0.015,0.031765,-0.0303687,0.0202458,-0.321898,-0.0516628,-0.090125,0,0.132751,0
0.015,0.031765,-0.0303687,0.0202458,-0.328852,-0.0469094,-0.0950578,0,0.131288,0
0.015,0.0319395,-0.0303687,0.0202458,-0.340642,-0.0449328,-0.100167,0,0.129747,0
0.016,0.0319395,-0.0303687,0.0204204,-0.356427,-0.0444627,-0.10587,0,0.128008,0
0.015,0.0321141,-0.0301942,0.0204204,-0.372343,-0.0475302,-0.111455,0,0.126294,0
0.015,0.0321141,-0.0301942,0.0205949,-0.391033,-0.0470976,-0.117321,0,0.12449,0
0.015,0.0322886,-0.0301942,0.0205949,-0.411725,-0.0464154,-0.123497,0,0.122592,0
0.016,0.0324631,-0.0300197,0.0205949,-0.421908,-0.0415073,-0.130247,0,0.120454,0
0.015,0.0326377,-0.0300197,0.0207694,-0.433919,-0.0278417,-0.136756,0,0.118353,0
0.015,0.0328122,-0.0300197,0.0207694,-0.441081,-0.0150427,-0.143372,0,0.116153,0
0.016,0.0328122,-0.0300197,0.0207694,-0.447356,0.0034245,-0.15053,0,0.113687,0
0.015,0.0329867,-0.0298451,0.0207694,-0.449868,0.0183417,-0.157278,0,0.111278,0
0.015,0.0331613,-0.0298451,0.0207694,-0.451966,0.0274272,-0.164057,0,0.108766,0
0.015,0.0331613,-0.0298451,0.020944,-0.453057,0.0322178,-0.170853,0,0.106152,0
0.015,0.0333358,-0.0298451,0.020944,-0.460022,0.0316558,-0.170853,0,0.103589,0
0.015,0.0333358,-0.0298451,0.020944,-0.455122,0.0287567,-0.170853,0,0.101027,0
0.016,0.0333358,-0.0298451,0.020944,-0.434309,0.028037,-0.177802,0,0.0981262,0
0.015,0.0333358,-0.0298451,0.020944,-0.43266,0.0271717,-0.177802,0,0.0954592,0
0.015,0.0335103,-0.0298451,0.020944,-0.404976,0.0268838,-0.183877,0,0.0926555,0
0.015,0.0335103,-0.0298451,0.020944,-0.398456,0.0270986,-0.183877,0,0.0898973,0
0.016,0.0335103,-0.0298451,0.0211185,-0.368869,0.026464,-0.189779,0,0.0868136,0
0.015,0.0335103,-0.0298451,0.0211185,-0.36017,0.021965,-0.189779,0,0.0839669,0
0.015,0.0335103,-0.0298451,0.0211185,-0.332356,0.0145437,-0.194764,0,0.0810081,0
0.015,0.0333358,-0.0298451,0.0211185,-0.326548,0.00675961,-0.194764,0,0.0780866,0
0.015,0.0333358,-0.0298451,0.0211185,-0.299662,-0.00162774,-0.199259,0,0.075064,0
0.015,0.0333358,-0.0298451,0.0211185,-0.290841,-0.00899538,-0.199259,0,0.0720751,0
0.016,0.0333358,-0.0300197,0.021293,-0.26179,-0.0124251,-0.203448,0,0.0687865,0
0.015,0.0333358,-0.0300197,0.021293,-0.239184,-0.013836,-0.207036,0,0.065654,0
0.016,0.0333358,-0.0300197,0.021293,-0.214522,-0.0130823,-0.210468,0,0.0622591,0
0.015,0.0333358,-0.0300197,0.021293,-0.19201,-0.0115915,-0.213348,0,0.0590372,0
0.016,0.0333358,-0.0300197,0.021293,-0.171341,-0.0100093,-0.216089,0,0.0555579,0
0.015,0.0331613,-0.0300197,0.021293,-0.167657,-0.00899771,-0.216089,0,0.0523165,0
0.015,0.0331613,-0.0300197,0.021293,-0.160807,-0.00885183,-0.216089,0,0.0490752,0
0.016,0.0331613,-0.0300197,0.021293,-0.161814,-0.00890577,-0.216089,0,0.0456178,0
0.015,0.0331613,-0.0300197,0.021293,-0.167771,-0.00913003,-0.216089,0,0.0423764,0
0.015,0.0331613,-0.0300197,0.021293,-0.176657,-0.00840539,-0.216089,0,0.0391351,0
0.015,0.0331613,-0.0300197,0.021293,-0.185593,-0.00673544,-0.216089,0,0.0358937,0
0.015,0.0331613,-0.0300197,0.021293,-0.191564,-0.00496995,-0.216089,0,0.0326524,0
0.015,0.0331613,-0.0300197,0.021293,-0.193622,-0.00312108,-0.216089,0,0.0294111,0
0.015,0.0331613,-0.0300197,0.021293,-0.18878,-0.00207162,-0.216089,0,0.0261697,0
0.015,0.0331613,-0.0300197,0.021293,-0.167118,-0.000909358,-0.218596,0,0.022872,0
0.016,0.0331613,-0.0300197,0.021293,-0.158498,-0.000480384,-0.218596,0,0.0193744,0
0.015,0.0331613,-0.0300197,0.021293,-0.125993,-1.10269e-06,-0.220486,0,0.016053,0
0.015,0.0331613,-0.0300197,0.021293,-0.100417,-0.000305355,-0.221992,0,0.0127118,0
0.015,0.0331613,-0.0300197,0.021293,-0.0758758,-0.000696599,-0.223131,0,0.00935629,0
0.016,0.0331613,-0.0300197,0.021293,-0.066148,-0.00210422,-0.223131,0,0.00578621,0
0.015,0.0331613,-0.0300197,0.021293,-0.0433556,-0.00375694,-0.223781,0,0.00242462,0
0.015,0.0331613,-0.0300197,0.021293,-0.0454487,-0.00450248,-0.223781,0,-0.000932097,0
0.016,0.0331613,-0.0300197,0.021293,-0.042527,-0.00646278,-0.223781,0,-0.00451259,0
0.015,0.0331613,-0.0300197,0.021293,-0.042527,-0.00646278,-0.223781,0,-0.0078693,0
0.016,0.0331613,-0.0300197,0.021293,-0.0426417,-0.00659513,-0.223781,0,-0.0114498,0
0.015,0.0331613,-0.0300197,0.021293,-0.0397499,-0.00457594,-0.223781,0,-0.0148065,0
0.015,0.0331613,-0.0300197,0.021293,-0.0359301,-0.00159055,-0.223781,0,-0.0181632,0
0.015,0.0329867,-0.0300197,0.021293,-0.0292042,0.00416842,-0.223781,0,-0.0215199,0
0.015,0.0329867,-0.0300197,0.021293,-0.0214132,0.00730309,-0.223781,0,-0.0248767,0
0.015,0.0329867,-0.0300197,0.021293,-0.014557,0.00846022,-0.223781,0,-0.0282334,0
0.015,0.0329867,-0.0300197,0.021293,-0.0096142,0.00761896,0,0,-0.0282334,0
0.015,0.0329867,-0.0300197,0.021293,-0.00661334,0.00474641,0,0,-0.0282334,0
0.015,0.0329867,-0.0300197,0.021293,-0.00650433,-0.000145376,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.00812408,-0.00510627,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.00805864,-0.00804135,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.00806567,-0.00905263,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.00708014,-0.00802052,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.00619599,-0.00509754,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.00618187,-0.00307494,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.00726166,-0.00120494,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.00818244,-0.00115991,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0111537,-0.00226665,0,0,-0.0282334,0
0.016,0.0329867,-0.0301942,0.021293,-0.01306,-0.00325373,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0140673,-0.00330749,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0140603,-0.00229621,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0131325,-0.00132996,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0111685,-0.000276983,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0102119,0.000722229,0,0,-0.0282334,0
0.016,0.0329867,-0.0301942,0.021293,-0.00923339,0.000743061,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.00921157,-0.000235289,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0101682,-0.0012345,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0111249,-0.00223371,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0120815,-0.0032329,0,0,-0.0282334,0
0.016,0.0329867,-0.0301942,0.021293,-0.0130818,-0.00227538,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0121252,-0.0012762,0,0,-0.0282334,0
0.016,0.0329867,-0.0301942,0.021293,-0.0111685,-0.000276983,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0111685,-0.000276983,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.01019,-0.000256121,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0102189,-0.000289053,0,0,-0.0282334,0
0.016,0.0329867,-0.0301942,0.021293,-0.0101682,-0.0012345,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0111537,-0.00226665,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0121033,-0.00225455,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0121322,-0.00228748,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0121252,-0.0012762,0,0,-0.0282334,0
0.016,0.0329867,-0.0301942,0.021293,-0.0121758,-0.000330746,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0111685,-0.000276983,0,0,-0.0282334,0
0.016,0.0329867,-0.0301942,0.021293,-0.0102189,-0.000289053,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.00918975,-0.00121367,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.00916794,-0.00219202,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0101464,-0.00221285,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0101464,-0.00221285,0,0,-0.0282334,0
0.015,0.0329867,-0.0301942,0.021293,-0.0111467,-0.00125536,0,0,-0.0282334,0
0.015,0.0329867,-0.0300197,0.021293,-0.00944662,-0.00121918,0,0,-0.0282334,0
0.015,0.0329867,-0.0300197,0.021293,-0.00946844,-0.000240803,0,0,-0.0282334,0
0.015,0.0329867,-0.0300197,0.021293,-0.00946844,-0.000240803,0,0,-0.0282334,0
0.015,0.0329867,-0.0300197,0.021293,-0.00944662,-0.00121918,0,0,-0.0282334,0
0.016,0.0329867,-0.0300197,0.021293,-0.00846812,-0.00119832,0,0,-0.0282334,0
0.015,0.0329867,-0.0300197,0.021293,-0.00844634,-0.00217667,0,0,-0.0282334,0
0.016,0.0329867,-0.0300197,0.021293,-0.00942484,-0.00219753,0,0,-0.0282334,0
0.015,0.0329867,-0.0300197,0.021293,-0.00944662,-0.00121918,0,0,-0.0282334,0
0.015,0.0329867,-0.0300197,0.021293,-0.00944662,-0.00121918,0,0,-0.0282334,0
0.016,0.0329867,-0.0300197,0.021293,-0.0104469,-0.000261635,0,0,-0.0282334,0
0.015,0.0329867,-0.0300197,0.021293,-0.0104469,-0.000261635,0,0,-0.0282334,0
0.015,0.0329867,-0.0298451,0.021293,-0.0087468,-0.000225425,0,0,-0.0282334,0
0.015,0.0329867,-0.0298451,0.021293,-0.00776833,-0.000204563,0,0,-0.0282334,0
0.015,0.0329867,-0.0298451,0.021293,-0.00774652,-0.00118297,0,0,-0.0282334,0
0.015,0.0329867,-0.0298451,0.021293,-0.00774652,-0.00118297,0,0,-0.0282334,0
0.015,0.0329867,-0.0298451,0.021293,-0.00774652,-0.00118297,0,0,-0.0282334,0
0.016,0.0329867,-0.0298451,0.021293,-0.00774652,-0.00118297,0,0,-0.0282334,0
0.015,0.0329867,-0.0298451,0.021293,-0.00774652,-0.00118297,0,0,-0.0282334,0
0.015,0.0329867,-0.0298451,0.021293,-0.00774652,-0.00118297,0,0,-0.0282334,0
0.016,0.0329867,-0.0298451,0.021293,-0.00774652,-0.00118297,0,0,-0.0282334,0
0.015,0.0329867,-0.0298451,0.021293,-0.00774652,-0.00118297,0,0,-0.0282334,0
0.015,0.0329867,-0.0298451,0.021293,-0.00774652,-0.00118297,0,0,-0.0282334,0
0.015,0.0329867,-0.0298451,0.021293,-0.00774652,-0.00118297,0,0,-0.0282334,0
0.016,0.0329867,-0.0298451,0.021293,-0.00774652,-0.00118297,0,0,-0.0282334,0
0.015,0.0329867,-0.0298451,0.021293,-0.00774652,-0.00118297,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.00601816,-0.00111386,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.0060465,-0.00114676,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.0060465,-0.00114676,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.0060465,-0.00114676,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.00702497,-0.00116763,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.0060465,-0.00114676,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.0060465,-0.00114676,0,0,-0.0282334,0
0.016,0.0329867,-0.0296706,0.021293,-0.0060465,-0.00114676,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.00606829,-0.000168383,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.00606829,-0.000168383,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.00606829,-0.000168383,0,0,-0.0282334,0
0.016,0.0329867,-0.0296706,0.021293,-0.00606829,-0.000168383,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.0060465,-0.00114676,0,0,-0.0282334,0
0.016,0.0329867,-0.0296706,0.021293,-0.0060465,-0.00114676,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.0060465,-0.00114676,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.0060465,-0.00114676,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.0060465,-0.00114676,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.00606829,-0.000168383,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.00606829,-0.000168383,0,0,-0.0282334,0
0.015,0.0329867,-0.0296706,0.021293,-0.00606829,-0.000168383,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00436816,-0.000132143,0,0,-0.0282334,0
0.016,0.0329867,-0.0294961,0.021293,-0.00436816,-0.000132143,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00436816,-0.000132143,0,0,-0.0282334,0
0.016,0.0329867,-0.0294961,0.021293,-0.00436816,-0.000132143,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00436816,-0.000132143,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00436816,-0.000132143,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00434637,-0.00111052,0,0,-0.0282334,0
0.016,0.0329867,-0.0294961,0.021293,-0.00434637,-0.00111052,0,0,-0.0282334,0
0.016,0.0329867,-0.0294961,0.021293,-0.00434637,-0.00111052,0,0,-0.0282334,0
0.016,0.0329867,-0.0294961,0.021293,-0.00434637,-0.00111052,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00434637,-0.00111052,0,0,-0.0282334,0
0.016,0.0329867,-0.0294961,0.021293,-0.00431821,-0.00107762,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00431821,-0.00107762,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00431821,-0.00107762,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00431821,-0.00107762,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00434637,-0.00111052,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00434637,-0.00111052,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00336787,-0.00108969,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00336787,-0.00108969,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00334609,-0.00206804,0,0,-0.0282334,0
0.016,0.0329867,-0.0294961,0.021293,-0.00334609,-0.00206804,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00336787,-0.00108969,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00434637,-0.00111052,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00434637,-0.00111052,0,0,-0.0282334,0
0.016,0.0329867,-0.0294961,0.021293,-0.00434637,-0.00111052,0,0,-0.0282334,0
0.015,0.0329867,-0.0294961,0.021293,-0.00434637,-0.00111052,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00266808,-9.59635e-05,0,0,-0.0282334,0
0.016,0.0329867,-0.0293215,0.021293,-0.00364655,-0.000116825,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00364655,-0.000116825,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00266808,-9.59635e-05,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00266808,-9.59635e-05,0,0,-0.0282334,0
0.016,0.0329867,-0.0293215,0.021293,-0.00266808,-9.59635e-05,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00266808,-9.59635e-05,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00266808,-9.59635e-05,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00168955,-7.51317e-05,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00171757,-0.000108063,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00169578,-0.00108644,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00169578,-0.00108644,0,0,-0.0282334,0
0.016,0.0329867,-0.0293215,0.021293,-0.00169578,-0.00108644,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00169578,-0.00108644,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00267431,-0.00110728,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00362477,-0.00109521,0,0,-0.0282334,0
0.016,0.0329867,-0.0293215,0.021293,-0.00362477,-0.00109521,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.016,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00362477,-0.00109521,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00267431,-0.00110728,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00267431,-0.00110728,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00267431,-0.00110728,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00267431,-0.00110728,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00166777,-0.00105351,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00166777,-0.00105351,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00166777,-0.00105351,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.00166777,-0.00105351,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
0.015,0.0329867,-0.0293215,0.021293,-0.0026463,-0.00107434,0,0,-0.0282334,0
