dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,ax_n_cal_kalman,dax_n_imu,dax_n_cal,
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00901128,-0.150555,0,-2.50004E-05,-0.000259439,-0.000119355,-0.000427406,-0.000859001,0,9.70997E-06,5.38700000000004E-06
0.015,-0.0244783,0.00195827,0,0,-0.01,-0.15,0,-0.00919995,-0.15007,0,-0.00100413,-0.000259439,-0.00101607,-0.000395354,-0.000933225,-0.000979133,-0.000896716,7.4224E-05
0.015,-0.0244783,0.00195827,0,0,-0.01,-0.15,0,-0.00937448,-0.149622,0,-0.00100413,-0.000259439,-0.000939833,-0.000365705,-0.000995801,0,7.62381E-05,6.25760000000001E-05
0.015,-0.0244783,0.00195827,0.01,0,-0.01,-0.15,0,-0.00938591,-0.149206,0,-0.00100413,-0.000259439,-0.000869315,-0.000363762,-0.00104798,0,7.05179E-05,5.21789999999999E-05
0.015,-0.0244783,0.00195827,0.01,0,-0.01,-0.15,0,-0.00939649,-0.148822,0,-0.00100413,-0.000259439,-0.000804085,-0.000361965,-0.0010909,0,6.52298E-05,4.29199999999999E-05
0.015,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.00940628,-0.1489,0,-2.50004E-05,-0.000259439,0.000161953,-0.000360303,-0.00105516,0.000979133,0.000966039,3.57399999999998E-05
0.016,-0.0264366,0.00195827,0.01,0,-0.01,-0.15,0,-0.00941584,-0.149435,0,0.000951564,-0.000259268,0.00104749,-0.000358518,-0.00095248,0.000976564,0.000885539,0.00010268
0.015,-0.0264366,0.00195827,0.01,0,-0.01,-0.15,0,-0.00942408,-0.149898,0,0.000951564,-0.000259268,0.000968965,-0.000357116,-0.000862445,0,-7.85273E-05,9.00349999999999E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.00958171,-0.150325,0,0.000951564,-0.000259268,0.000896325,-0.000330335,-0.000783736,0,-7.26394E-05,7.8709E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00972761,-0.150289,0,-2.50004E-05,-0.000259439,-7.41836E-05,-0.000305714,-0.00078534,-0.000976564,-0.000970509,1.60399999999999E-06
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00987155,-0.150254,0,-2.50004E-05,-0.000259439,-6.82138E-05,-0.00028126,-0.000785846,0,5.96978E-06,5.06000000000052E-07
0.015,-0.0244783,0.00195827,0,0,-0.01,-0.15,0,-0.00999571,-0.149792,0,-0.00100413,-0.000259439,-0.000968765,-0.000260169,-0.000855739,-0.000979133,-0.000900552,6.98929999999999E-05
0.015,-0.0244783,0.00195827,0,0,-0.01,-0.15,0,-0.0101106,-0.149364,0,-0.00100413,-0.000259439,-0.000896076,-0.000240659,-0.000914641,0,7.26897E-05,5.89020000000001E-05
0.015,-0.0244783,0.00195827,0,0,-0.01,-0.15,0,-0.0102168,-0.148968,0,-0.00100413,-0.000259439,-0.00082884,-0.000222612,-0.000963738,0,6.72359E-05,4.90969999999999E-05
0.016,-0.0244783,0.00195827,0,0,-0.01,-0.15,0,-0.0103216,-0.148578,0,-0.00100413,-0.000259439,-0.000762498,-0.000204806,-0.00100378,0,6.63418E-05,4.00420000000001E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.010412,-0.148673,0,-2.50004E-05,-0.000259439,0.000200421,-0.000189448,-0.00096581,0.000979133,0.000962919,3.79700000000001E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0105012,-0.148767,0,-2.50004E-05,-0.000259439,0.000184417,-0.000174295,-0.000931199,0,-1.60038E-05,3.46109999999999E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.0105781,-0.149281,0,0.000954129,-0.000259439,0.00107631,-0.000161226,-0.000829285,0.000979129,0.000891898,0.000101914
0.015,-0.0264366,0.000979134,0,-0.01,-0.01,-0.15,0,-0.010217,-0.149906,0,0.000954129,0.000719695,0.000970149,0.000756565,-0.000742158,0,-0.000106165,8.7127E-05
0.016,-0.0254575,0.000979134,0,-0.01,-0.01,-0.15,0,-0.00986075,-0.150061,0,-2.50004E-05,0.000719695,-3.5407E-05,0.000696039,-0.000738556,-0.000979129,-0.00100556,3.60200000000001E-06
0.015,-0.0254575,0.000979134,0,-0.01,-0.01,-0.15,0,-0.00955346,-0.150195,0,-2.50004E-05,0.000719695,-5.82021E-05,0.000643835,-0.000736503,0,-2.27951E-05,2.05300000000002E-06
0.016,-0.0254575,0.000979134,0,-0.01,-0.01,-0.15,0,-0.00925027,-0.150328,0,-2.50004E-05,0.000719695,-8.06935E-05,0.000592328,-0.000735872,0,-2.24914E-05,6.30999999999961E-07
0.015,-0.0254575,0.000979134,0,-0.01,-0.01,-0.15,0,-0.00898876,-0.150442,0,-2.50004E-05,0.000719695,-0.000100089,0.000547902,-0.000736329,0,-1.93957E-05,4.5700000000004E-07
0.016,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00873074,-0.150395,0,-2.50004E-05,0.000719695,-9.20463E-05,0.000504069,-0.000735677,0,8.0429E-06,6.52000000000074E-07
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.0085082,-0.150354,0,-2.50004E-05,0.000719695,-8.5108E-05,0.000466263,-0.000734082,0,6.93835E-06,1.59499999999996E-06
0.016,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00828862,-0.150314,0,-2.50004E-05,0.000719695,-7.82683E-05,0.000428961,-0.000731623,0,6.83963E-06,2.45900000000001E-06
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00809924,-0.150279,0,-2.50004E-05,0.000719695,-7.23656E-05,0.000396788,-0.000728436,0,5.90272E-06,3.18699999999998E-06
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00792402,-0.150246,0,-2.75653E-05,0.000719866,-6.92792E-05,0.000367156,-0.000724793,-2.56486E-06,3.0864E-06,3.64300000000001E-06
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00776194,-0.150215,0,-2.75653E-05,0.000719866,-6.40508E-05,0.000339619,-0.000720565,0,5.22844E-06,4.228E-06
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.00804422,-0.150618,0,0.000951564,-0.000259268,0.000846485,-0.000591555,-0.00064569,0.000979129,0.000910535,7.48750000000001E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.00830534,-0.150992,0,0.000951564,-0.000259268,0.000783034,-0.000547191,-0.000580474,0,-6.3451E-05,6.5216E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.00854687,-0.151337,0,0.000951564,-0.000259268,0.00072434,-0.000506155,-0.000523893,0,-5.86938E-05,5.6581E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00877038,-0.151226,0,-2.50004E-05,-0.000259439,-0.000233253,-0.000468331,-0.000544943,-0.000976564,-0.000957593,2.105E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00897712,-0.151123,0,-2.50004E-05,-0.000259439,-0.000215726,-0.000433209,-0.000562789,0,1.75275E-05,1.78460000000001E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00918143,-0.15102,0,-2.75653E-05,-0.000259268,-0.000200804,-0.000398343,-0.000577855,-2.56486E-06,1.49217E-05,1.5066E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00935765,-0.150931,0,-2.75653E-05,-0.000259268,-0.000185708,-0.000368403,-0.000590322,0,1.50967E-05,1.24669999999999E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00952066,-0.150849,0,-2.75653E-05,-0.000259268,-0.000171741,-0.000340709,-0.000600461,0,1.39661E-05,1.0139E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00967144,-0.150773,0,-2.75653E-05,-0.000259268,-0.000158824,-0.000315091,-0.000608515,0,1.29174E-05,8.05399999999996E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00981091,-0.150702,0,-2.75653E-05,-0.000259268,-0.000146873,-0.000291395,-0.000614707,0,1.19507E-05,6.19200000000003E-06
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00994861,-0.150634,0,-2.50004E-05,-0.000259439,-0.000132717,-0.000268169,-0.000618997,2.56486E-06,1.41561E-05,4.29E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0100674,-0.150575,0,-2.50004E-05,-0.000259439,-0.000122724,-0.000247992,-0.000621843,0,9.99309E-06,2.84600000000003E-06
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00974459,-0.150521,0,-2.50004E-05,0.000719695,-0.000113487,0.000676305,-0.000623405,0,9.23686E-06,1.56199999999998E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00987827,-0.150471,0,-2.50004E-05,-0.000259439,-0.000104943,-0.000280119,-0.00062383,0,8.54395E-06,4.2499999999997E-07
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0100019,-0.150424,0,-2.50004E-05,-0.000259439,-9.70438E-05,-0.000259113,-0.000623248,0,7.89948E-06,5.81999999999948E-07
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0101163,-0.150381,0,-2.50004E-05,-0.000259439,-8.97311E-05,-0.000239682,-0.000621779,0,7.31274E-06,1.46900000000004E-06
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0102296,-0.150339,0,-2.50004E-05,-0.000259439,-8.25133E-05,-0.000220439,-0.000619495,0,7.21775E-06,2.28399999999997E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0103273,-0.150302,0,-2.50004E-05,-0.000259439,-7.62884E-05,-0.000203842,-0.000616532,0,6.22496E-06,2.96300000000003E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0104176,-0.150268,0,-2.50004E-05,-0.000259439,-7.05291E-05,-0.00018849,-0.000612976,0,5.7593E-06,3.55600000000005E-06
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0105068,-0.150235,0,-2.50004E-05,-0.000259439,-6.48461E-05,-0.000173342,-0.000608878,0,5.68293E-06,4.09799999999991E-06
0.015,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.0104337,-0.150206,0,-2.50004E-05,-0.000259439,-5.99474E-05,-0.00018576,-0.00060434,0,4.89876E-06,4.53800000000011E-06
0.016,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.0103616,-0.150177,0,-2.50004E-05,-0.000259439,-5.51082E-05,-0.000198012,-0.000599399,0,4.83915E-06,4.94099999999995E-06
0.015,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.0102994,-0.150153,0,-2.50004E-05,-0.000259439,-5.09378E-05,-0.000208579,-0.00059414,0,4.17046E-06,5.25899999999997E-06
0.016,-0.0254575,0.00195827,0.01,0,-0.01,-0.15,0,-0.0102376,-0.150128,0,-2.50004E-05,-0.000259439,-4.68269E-05,-0.000219077,-0.000588591,0,4.11086E-06,5.54899999999998E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0103343,-0.150108,0,-2.50004E-05,-0.000259439,-4.32804E-05,-0.000202648,-0.000582821,0,3.54648E-06,5.76999999999999E-06
0.016,-0.0254575,0.00195827,0,-0.01,-0.01,-0.15,0,-0.0104297,-0.150247,0,-2.50004E-05,-0.000259439,-6.69677E-05,-0.000186439,-0.000578952,0,-2.36873E-05,3.86900000000009E-06
0.015,-0.0264366,0.00195827,0,-0.01,-0.01,-0.15,0,-0.010512,-0.150799,0,0.000954129,-0.000259439,0.000818307,-0.000172459,-0.000506649,0.000979129,0.000885274,7.23029999999999E-05
0.015,-0.0264366,0.00195827,0,-0.01,-0.01,-0.15,0,-0.010588,-0.151309,0,0.000951564,-0.000259268,0.000729097,-0.000159361,-0.000445901,-2.56486E-06,-8.92095E-05,6.07480000000001E-05
0.016,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.0106635,-0.151652,0,0.000951564,-0.000259268,0.000670811,-0.000146543,-0.00039353,0,-5.82859E-05,5.2371E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0107329,-0.151507,0,-2.75653E-05,-0.000259268,-0.000283612,-0.000134751,-0.000418168,-0.000979129,-0.000954423,2.4638E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0107928,-0.151382,0,-2.75653E-05,-0.000259268,-0.000262303,-0.00012458,-0.000439165,0,2.13087E-05,2.0997E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0108518,-0.151258,0,-2.75653E-05,-0.000259268,-0.000241274,-0.000114544,-0.000456794,0,2.10293E-05,1.7629E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0109028,-0.151151,0,-2.75653E-05,-0.000259268,-0.000223143,-0.000105889,-0.000471513,0,1.8131E-05,1.4719E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.01095,-0.151054,0,-2.50004E-05,-0.000259439,-0.000203984,-9.80552E-05,-0.000483445,2.56486E-06,1.91592E-05,1.1932E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0109936,-0.150963,0,-2.50004E-05,-0.000259439,-0.000188645,-9.06363E-05,-0.000493079,0,1.53389E-05,9.63399999999996E-06
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0110367,-0.150874,0,-2.50004E-05,-0.000259439,-0.000173517,-8.33168E-05,-0.00050059,0,1.51284E-05,7.51099999999998E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0110739,-0.150797,0,-2.50004E-05,-0.000259439,-0.000160459,-7.70035E-05,-0.000506288,0,1.30571E-05,5.69800000000005E-06
0.015,-0.0254575,0.00195827,-0.01,0,-0.01,-0.15,0,-0.0112582,-0.150725,0,-2.75653E-05,-0.000259268,-0.000150776,-4.5504E-05,-0.000510559,-2.56486E-06,9.68389E-06,4.27100000000003E-06
0.015,-0.0254575,0.000979134,-0.01,0,-0.01,-0.15,0,-0.0109964,-0.150658,0,-2.75653E-05,0.000719866,-0.000139428,0.000889159,-0.000513377,0,1.13472E-05,2.81800000000003E-06
0.015,-0.0254575,0.000979134,-0.01,0,-0.01,-0.15,0,-0.0107543,-0.150597,0,-2.75653E-05,0.000719866,-0.000128934,0.000848023,-0.000514909,0,1.04941E-05,1.53199999999994E-06
0.015,-0.0254575,0.00195827,-0.01,0,-0.01,-0.15,0,-0.0109626,-0.150539,0,-2.75653E-05,-0.000259268,-0.000119228,-9.57282E-05,-0.000515307,0,9.70624E-06,3.97999999999978E-07
0.015,-0.0254575,0.00195827,-0.01,0,-0.01,-0.15,0,-0.0111548,-0.150487,0,-2.75653E-05,-0.000259268,-0.000110256,-6.30664E-05,-0.000514709,0,8.97236E-06,5.97999999999983E-07
0.016,-0.0254575,0.00195827,-0.01,0,-0.01,-0.15,0,-0.0113445,-0.150435,0,-2.75653E-05,-0.000259268,-0.000101401,-3.08398E-05,-0.000513195,0,8.85502E-06,1.51399999999999E-06
0.015,-0.0254575,0.00195827,-0.01,0,-0.01,-0.15,0,-0.0115081,-0.15039,0,-2.75653E-05,-0.000259268,-9.37618E-05,-3.04473E-06,-0.000510924,0,7.63871E-06,2.27099999999998E-06
0.015,-0.0254575,0.00195827,-0.01,0,-0.01,-0.15,0,-0.0116594,-0.150348,0,-2.75653E-05,-0.000259268,-8.6695E-05,2.26658E-05,-0.000507995,0,7.06688E-06,2.92900000000004E-06
0.015,-0.0264366,0.00195827,-0.01,0,-0.01,-0.15,0,-0.0117994,-0.150742,0,0.000951564,-0.000259268,0.000825539,4.64483E-05,-0.000434626,0.000979129,0.000912234,7.3369E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.0117789,-0.151106,0,0.000951564,-0.000259268,0.000763657,4.29621E-05,-0.000370823,0,-6.18827E-05,6.3803E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.0117599,-0.151443,0,0.000951564,-0.000259268,0.000706416,3.97377E-05,-0.000315575,0,-5.72409E-05,5.5248E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0117413,-0.151315,0,-2.50004E-05,-0.000259439,-0.000248479,3.63709E-05,-0.00033754,-0.000976564,-0.000954894,2.1965E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0117252,-0.151206,0,-2.50004E-05,-0.000259439,-0.000229808,3.36405E-05,-0.00035631,0,1.86712E-05,1.877E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0117103,-0.151104,0,-2.50004E-05,-0.000259439,-0.000212537,3.1115E-05,-0.000372213,0,1.72704E-05,1.59030000000001E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116957,-0.151004,0,-2.50004E-05,-0.000259439,-0.000195501,2.8623E-05,-0.000385465,0,1.70358E-05,1.3252E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.011683,-0.150917,0,-2.50004E-05,-0.000259439,-0.000180807,2.64738E-05,-0.000396432,0,1.46944E-05,1.0967E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116713,-0.150837,0,-2.50004E-05,-0.000259439,-0.000167212,2.44856E-05,-0.000405356,0,1.35954E-05,8.924E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116605,-0.150763,0,-2.50004E-05,-0.000259439,-0.000154641,2.26467E-05,-0.000412459,0,1.2571E-05,7.103E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116505,-0.150695,0,-2.50004E-05,-0.000259439,-0.000143012,2.09457E-05,-0.00041794,0,1.16285E-05,5.481E-06
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116406,-0.150627,0,-2.50004E-05,-0.000259439,-0.000131533,1.92674E-05,-0.000421924,0,1.14795E-05,3.98400000000001E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116321,-0.150569,0,-2.50004E-05,-0.000259439,-0.000121636,1.78197E-05,-0.000424639,0,9.89623E-06,2.71500000000003E-06
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0116242,-0.150515,0,-2.50004E-05,-0.000259439,-0.00011248,1.64807E-05,-0.00042623,0,9.15676E-06,1.59099999999995E-06
0.016,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.0111553,-0.150462,0,-2.50004E-05,0.000719695,-0.000103446,0.000915965,-0.000426787,0,9.03383E-06,5.57000000000042E-07
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.0107509,-0.150416,0,-2.50004E-05,0.000719695,-9.56561E-05,0.000847267,-0.000426477,0,7.78958E-06,3.10000000000002E-07
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.0103769,-0.150373,0,-2.50004E-05,0.000719695,-8.84496E-05,0.000783722,-0.00042541,0,7.20657E-06,1.067E-06
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.0100309,-0.150334,0,-2.50004E-05,0.000719695,-8.17813E-05,0.000724942,-0.000423679,0,6.66827E-06,1.73099999999999E-06
0.015,-0.0254575,0.000979134,0.01,0,-0.01,-0.15,0,-0.00956084,-0.150298,0,-2.50004E-05,0.000719695,-7.56159E-05,0.000645088,-0.000421371,0,6.16536E-06,2.30800000000002E-06
0.016,-0.0254575,0.000979134,0.01,0,-0.01,-0.15,0,-0.00909705,-0.150262,0,-2.50004E-05,0.000719695,-6.95325E-05,0.0005663,-0.000418535,0,6.0834E-06,2.83599999999998E-06
0.015,-0.0254575,0.000979134,0.01,0,-0.01,-0.15,0,-0.00869704,-0.150231,0,-2.50004E-05,0.000719695,-6.42836E-05,0.000498344,-0.000415274,0,5.24893E-06,3.26100000000001E-06
0.015,-0.0264366,0.00195827,0.01,0,-0.01,-0.15,0,-0.00875928,-0.150635,0,0.000954129,-0.000259439,0.000846269,-0.000470216,-0.000341839,0.000979129,0.000910552,7.3435E-05
0.015,-0.0264366,0.00195827,0.01,0,-0.01,-0.15,0,-0.00881686,-0.151008,0,0.000954129,-0.000259439,0.000782834,-0.000460435,-0.000278139,0,-6.34342E-05,6.37E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00902011,-0.150921,0,-2.50004E-05,-0.000259439,-0.000181539,-0.000425905,-0.000292949,-0.000979129,-0.000964373,1.481E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00920852,-0.150841,0,-2.50004E-05,-0.000259439,-0.000167886,-0.000393898,-0.000305488,0,1.36532E-05,1.2539E-05
0.016,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00893334,-0.150762,0,-2.50004E-05,0.000719695,-0.000154415,0.000538488,-0.000315929,0,1.34706E-05,1.0441E-05
0.015,-0.0254575,0.000979134,-0.01,0,-0.01,-0.15,0,-0.008846,-0.150693,0,-2.50004E-05,0.000719695,-0.0001428,0.00052365,-0.00032456,0,1.16155E-05,8.63099999999999E-06
0.015,-0.0254575,0.000979134,-0.01,0,-0.01,-0.15,0,-0.00876521,-0.15063,0,-2.50004E-05,0.000719695,-0.000132054,0.000509924,-0.000331572,0,1.07456E-05,7.01200000000003E-06
0.016,-0.0254575,0.000979134,-0.01,0,-0.01,-0.15,0,-0.00868549,-0.150568,0,-2.50004E-05,0.000719695,-0.000121448,0.000496382,-0.000337091,0,1.06059E-05,5.519E-06
0.015,-0.0264366,0.000979134,0,0,-0.01,-0.15,0,-0.00846673,-0.150946,0,0.000954129,0.000719695,0.000793394,0.000459219,-0.000271538,0.000979129,0.000914842,6.5553E-05
0.015,-0.0264366,0.000979134,0,0,-0.01,-0.15,0,-0.00826439,-0.151296,0,0.000954129,0.000719695,0.000733929,0.000424844,-0.00021489,0,-5.94649E-05,5.6648E-05
0.016,-0.0264366,0.000979134,0,0,-0.01,-0.15,0,-0.00806474,-0.151642,0,0.000954129,0.000719695,0.000675254,0.000390928,-0.000166479,0,-5.86752E-05,4.8411E-05
0.015,-0.0264366,0.000979134,0,0,-0.01,-0.15,0,-0.00789255,-0.151939,0,0.000954129,0.000719695,0.000624649,0.000361674,-0.000125121,0,-5.06043E-05,4.1358E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.00816552,-0.152215,0,0.000954129,-0.000259439,0.000577841,-0.000571086,-9.00426E-05,0,-4.68083E-05,3.50784E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.00841803,-0.15247,0,0.000954129,-0.000259439,0.000534544,-0.000528189,-6.05463E-05,0,-4.32972E-05,2.94963E-05
0.016,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.00866717,-0.152721,0,0.000954129,-0.000259439,0.000491817,-0.000485865,-3.62075E-05,0,-4.27272E-05,2.43388E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00888205,-0.152506,0,-2.50004E-05,-0.000259439,-0.000450725,-0.00044936,-8.60013E-05,-0.000979129,-0.000942541,4.97938E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00909364,-0.152294,0,-2.50004E-05,-0.000259439,-0.000414632,-0.000413415,-0.000129428,0,3.60925E-05,4.34267E-05
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00884388,-0.15211,0,-2.50004E-05,0.000719695,-0.0003835,0.00052329,-0.000167305,0,3.11323E-05,3.7877E-05
0.016,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00859745,-0.151929,0,-2.50004E-05,0.000719695,-0.000352792,0.000481426,-0.000200046,0,3.07076E-05,3.2741E-05
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00838491,-0.151774,0,-2.50004E-05,0.000719695,-0.000326298,0.000445318,-0.000228329,0,2.64943E-05,2.8283E-05
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.0081883,-0.151629,0,-2.50004E-05,0.000719695,-0.000301791,0.000411918,-0.000252611,0,2.45068E-05,2.4282E-05
0.016,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00799432,-0.151487,0,-2.50004E-05,0.000719695,-0.000277612,0.000378964,-0.000273194,0,2.4179E-05,2.0583E-05
0.016,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00781585,-0.151356,0,-2.50004E-05,0.000719695,-0.000255369,0.000348646,-0.000290481,0,2.22437E-05,1.7287E-05
0.015,-0.0254575,0.000979134,0,0,-0.01,-0.15,0,-0.00766193,-0.151243,0,-2.50004E-05,0.000719695,-0.000236183,0.000322496,-0.000304935,0,1.91852E-05,1.4454E-05
0.015,-0.0264366,0.000979134,0,0,-0.01,-0.15,0,-0.00751955,-0.151571,0,0.000954129,0.000719695,0.00068726,0.000298308,-0.000247095,0.000979129,0.000923444,5.784E-05
0.016,-0.0264366,0.000979134,0,0,-0.01,-0.15,0,-0.00737902,-0.151893,0,0.000951564,0.000719866,0.000629934,0.000274561,-0.000197488,-2.56486E-06,-5.73266E-05,4.9607E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.00769002,-0.152171,0,0.000951564,-0.000259268,0.000582727,-0.000651734,-0.000154772,0,-4.72069E-05,4.2716E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.0079777,-0.151996,0,-2.75653E-05,-0.000259268,-0.000366637,-0.000602857,-0.000187969,-0.000979129,-0.000949364,3.3197E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00824381,-0.151834,0,-2.75653E-05,-0.000259268,-0.000339115,-0.000557645,-0.00021661,0,2.75224E-05,2.8641E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00848996,-0.151684,0,-2.75653E-05,-0.000259268,-0.000313649,-0.000515825,-0.000241168,0,2.54661E-05,2.4558E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00871764,-0.151545,0,-2.75653E-05,-0.000259268,-0.00029009,-0.000477141,-0.000262069,0,2.35587E-05,2.0901E-05
0.016,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00894229,-0.151408,0,-2.75653E-05,-0.000259268,-0.000266848,-0.000438973,-0.00027959,0,2.32421E-05,1.7521E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00913605,-0.15129,0,-2.75653E-05,-0.000259268,-0.0002468,-0.000406053,-0.000294208,0,2.00476E-05,1.4618E-05
0.015,-0.0254575,0.00195827,0,0,-0.01,-0.15,0,-0.00931537,-0.151182,0,-2.50004E-05,-0.000259439,-0.000225864,-0.000375746,-0.000306056,2.56486E-06,2.09361E-05,1.1848E-05
0.016,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.0094923,-0.151537,0,0.000954129,-0.000259439,0.000693038,-0.00034569,-0.000246167,0.000979129,0.000918902,5.9889E-05
0.015,-0.0264366,0.00195827,0,0,-0.01,-0.15,0,-0.00964489,-0.151843,0,0.000954129,-0.000259439,0.000641096,-0.000319766,-0.000194249,0,-5.19417E-05,5.1918E-05
