dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,dax_n_imu,dax_n_cal
0.016,-0.036228,-0.0215409,0.01,-0,0.12,-0.55,0,0.130577,-0.190413,0,-0.0571987,0.00115702,0.00388309,-0.000639569,0.00293726,0.00259971
0.016,-0.0391654,-0.0225201,0.01,-0,0.12,-0.54,0,0.130896,-0.193625,0,-0.0525628,0.00213615,0.00627489,0.000285251,0.0046359,0.0023918
0.016,-0.0411236,-0.0225201,0.01,-0,0.12,-0.54,0,0.131189,-0.1975,0,-0.0506138,0.0021341,0.00757152,0.000233226,0.00194895,0.00129662
0.015,-0.0430819,-0.0225201,0.01,-0,0.13,-0.53,0,0.131442,-0.201707,0,-0.0469568,0.000435272,0.0088151,0.000190279,0.00365699,0.00124358
0.016,-0.0430819,-0.0225201,0.01,-0,0.13,-0.53,0,0.131692,-0.205857,0,-0.0469568,0.000435272,0.00810997,0.000147909,0,-0.000705134
0.015,-0.0411236,-0.0225201,0.01,-0,0.13,-0.52,0,0.131906,-0.208573,0,-0.0472162,0.000435272,0.00569033,0.000111455,-0.000259351,-0.00241964
0.016,-0.0391654,-0.0225201,0.01,-0,0.13,-0.52,0,0.132118,-0.210331,0,-0.0491744,0.000435272,0.00343351,7.54893e-05,-0.00195819,-0.00225682
0.016,-0.0372071,-0.0225201,0.01,-0,0.13,-0.51,0,0.132314,-0.211027,0,-0.049425,0.000437494,0.00136053,4.44837e-05,-0.000250649,-0.00207298
0.016,-0.036228,-0.0225201,0,-0,0.13,-0.51,0,0.132334,-0.211207,0,-0.0504041,0.000437494,0.000350881,4.10546e-05,-0.000979096,-0.00100965
0.015,-0.036228,-0.0225201,0,-0,0.13,-0.51,0,0.132351,-0.211362,0,-0.0504041,0.000437494,0.000324547,3.80985e-05,0,-2.63341e-05
0.016,-0.0372071,-0.0225201,0,-0,0.13,-0.5,0,0.132368,-0.211976,0,-0.0477264,0.000437494,0.00119938,3.51835e-05,0.00267775,0.000874829
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.5,0,0.132384,-0.213463,0,-0.0457682,0.000437494,0.00290501,3.25032e-05,0.00195819,0.00170564
0.015,-0.0401445,-0.0225201,0,-0,0.13,-0.49,0,0.132398,-0.215178,0,-0.0430904,0.000437494,0.00359283,3.01916e-05,0.00267776,0.000687819
0.016,-0.0411236,-0.0225201,0,-0,0.13,-0.49,0,0.132411,-0.217331,0,-0.0421113,0.000437494,0.00420619,2.79043e-05,0.000979096,0.000613358
0.015,-0.0401445,-0.0215409,0,-0,0.13,-0.48,0,0.13199,-0.218756,0,-0.0413917,-0.000541639,0.00298505,-0.000879757,0.000719581,-0.00122115
0.015,-0.0401445,-0.0215409,0,-0,0.13,-0.48,0,0.131601,-0.220074,0,-0.0413917,-0.000541639,0.00276116,-0.00081365,0,-0.000223886
0.016,-0.0381862,-0.0215409,0,-0,0.13,-0.48,0,0.131217,-0.220452,0,-0.0433499,-0.000541639,0.000738665,-0.000748424,-0.0019582,-0.00202249
0.015,-0.0372071,-0.0215409,0,-0,0.13,-0.47,0,0.130886,-0.220346,0,-0.0426304,-0.000541639,-0.000222437,-0.000692166,0.000719562,-0.000961103
0.016,-0.0372071,-0.0215409,0,-0,0.13,-0.47,0,0.130559,-0.220241,0,-0.0426304,-0.000541639,-0.000204653,-0.00063666,0,1.77845e-05
0.015,-0.0381862,-0.0215409,0,-0,0.13,-0.46,0,0.130278,-0.220583,0,-0.0399526,-0.000541639,0.000716381,-0.000588782,0.00267776,0.000921033
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.46,0,0.129999,-0.221382,0,-0.0389735,-0.000541639,0.00155986,-0.000541545,0.000979103,0.000843484
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.46,0,0.12976,-0.222071,0,-0.0389735,-0.000541639,0.00144286,-0.000500806,0,-0.000117004
0.016,-0.0401445,-0.0225201,0,-0,0.13,-0.45,0,0.129983,-0.223209,0,-0.0363034,0.000435272,0.00222474,0.000438163,0.00267006,0.000781875
0.015,-0.0401445,-0.0225201,0,-0,0.13,-0.45,0,0.130176,-0.224192,0,-0.0363034,0.000435272,0.00205787,0.000405433,0,-0.000166863
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.45,0,0.130366,-0.2247,0,-0.0372826,0.000435272,0.000992432,0.000373134,-0.000979107,-0.00106544
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.44,0,0.130541,-0.225167,0,-0.0355837,0.000435272,0.000913031,0.00034342,0.00169883,-7.94008e-05
0.015,-0.0381862,-0.0225201,0,-0,0.13,-0.44,0,0.130692,-0.225138,0,-0.0365628,0.000435272,-6.11432e-05,0.000317791,-0.000979103,-0.000974175
0.015,-0.0381862,-0.0225201,0,-0,0.13,-0.44,0,0.130832,-0.225113,0,-0.0365553,0.000437494,-5.30034e-05,0.000296151,7.51764e-06,8.13976e-06
0.016,-0.0381862,-0.0215409,0,-0,0.13,-0.43,0,0.13051,-0.225088,0,-0.0348566,-0.000541639,-4.87678e-05,-0.000628199,0.00169868,4.23566e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.43,0,0.130231,-0.225499,0,-0.0338775,-0.000541639,0.000860572,-0.000580965,0.000979103,0.00090934
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.43,0,0.129957,-0.225904,0,-0.0338775,-0.000541639,0.000791728,-0.000534346,0,-6.88434e-05
0.015,-0.0401445,-0.0215409,0,-0,0.13,-0.42,0,0.12972,-0.226686,0,-0.0311997,-0.000541639,0.00163804,-0.000494143,0.00267777,0.000846308
0.016,-0.0401445,-0.0215409,0.01,-0,0.13,-0.42,0,0.129647,-0.227457,0,-0.0311997,-0.000541639,0.00150698,-0.000481654,0,-0.000131052
0.016,-0.0401445,-0.0215409,0.01,-0,0.13,-0.42,0,0.129579,-0.228167,0,-0.0311997,-0.000541639,0.00138643,-0.000470161,0,-0.000120558
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.41,0,0.129517,-0.228359,0,-0.0304802,-0.000541639,0.000374712,-0.000459587,0.000719562,-0.00101171
0.015,-0.0391654,-0.0215409,0.01,-0,0.13,-0.41,0,0.129463,-0.228524,0,-0.0304802,-0.000541639,0.000346594,-0.000450468,0,-2.81185e-05
0.016,-0.0391654,-0.0225201,0.01,-0,0.13,-0.41,0,0.129871,-0.228688,0,-0.0304802,0.000437494,0.000318851,0.00045933,-1.49012e-08,-2.77422e-05
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.41,0,0.130223,-0.228828,0,-0.0304802,0.000437494,0.000294928,0.000399534,0,-2.39238e-05
0.016,-0.0391654,-0.0225201,0.01,-0,0.13,-0.4,0,0.13057,-0.228968,0,-0.0287815,0.000437494,0.000271264,0.000340639,0.00169866,-2.3663e-05
0.016,-0.0401445,-0.0225201,0,-0,0.13,-0.4,0,0.130729,-0.229557,0,-0.0278024,0.000437494,0.00115029,0.000313632,0.000979111,0.000879023
0.016,-0.0401445,-0.0225201,0,-0,0.13,-0.4,0,0.130875,-0.230099,0,-0.0278024,0.000437494,0.00105821,0.000288801,0,-9.20817e-05
0.015,-0.0401445,-0.0225201,0,-0,0.13,-0.39,0,0.131001,-0.230567,0,-0.0261037,0.000437494,0.000978783,0.000267373,0.00169868,-7.94232e-05
0.016,-0.0401445,-0.0225201,0,-0,0.13,-0.39,0,0.131126,-0.231028,0,-0.0261037,0.000437494,0.000900414,0.000246236,0,-7.83689e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.39,0,0.131234,-0.230993,0,-0.0270829,0.000437494,-7.28182e-05,0.000227896,-0.000979114,-0.000973232
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.39,0,0.13134,-0.230959,0,-0.0270829,0.000437494,-6.69993e-05,0.000209806,0,5.8189e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.38,0,0.131432,-0.23093,0,-0.0253842,0.000437494,-6.19851e-05,0.000194205,0.00169867,5.01424e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.38,0,0.131523,-0.2309,0,-0.0253842,0.000437494,-5.70342e-05,0.00017881,0,4.95091e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.38,0,0.131601,-0.230875,0,-0.0253842,0.000437494,-5.2765e-05,0.000165528,0,4.26918e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.38,0,0.131678,-0.23085,0,-0.0253842,0.000437494,-4.85517e-05,0.000152428,0,4.2133e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.37,0,0.131745,-0.230829,0,-0.0236855,0.000437494,-4.49158e-05,0.000141125,0.00169867,3.63588e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.37,0,0.131806,-0.230809,0,-0.0236855,0.000437494,-4.15556e-05,0.000130674,0,3.36021e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.37,0,0.131867,-0.23079,0,-0.0236855,0.000437494,-3.82401e-05,0.000120362,0,3.31551e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.37,0,0.131919,-0.230773,0,-0.0236855,0.000437494,-3.53791e-05,0.000111466,0,2.86102e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.37,0,0.131971,-0.230756,0,-0.0236855,0.000437494,-3.25628e-05,0.000102695,0,2.81632e-06
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.36,0,0.132166,-0.230742,0,-0.0219868,0.000437494,-3.01264e-05,6.96424e-05,0.00169868,2.43634e-06
0.016,-0.0391654,-0.0225201,0.01,-0,0.13,-0.36,0,0.132358,-0.230728,0,-0.0219868,0.000437494,-2.77236e-05,3.70312e-05,0,2.40281e-06
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.36,0,0.132523,-0.230716,0,-0.0219868,0.000437494,-2.56486e-05,8.90903e-06,0,2.07499e-06
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.36,0,0.132225,-0.230704,0,-0.0219868,-0.000541639,-2.36034e-05,-0.000919648,1.49012e-08,2.04518e-06
0.015,-0.0391654,-0.0215409,0.01,-0,0.13,-0.36,0,0.131969,-0.230693,0,-0.0219868,-0.000541639,-2.18339e-05,-0.000876023,0,1.76951e-06
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.35,0,0.131716,-0.230683,0,-0.0202882,-0.000541639,-2.00309e-05,-0.000833092,0.00169867,1.80304e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.35,0,0.131348,-0.230674,0,-0.0202882,-0.000541639,-1.84774e-05,-0.000770582,0,1.55345e-06
0.016,-0.0381862,-0.0225201,0,-0,0.13,-0.35,0,0.131445,-0.230204,0,-0.0212673,0.000437494,-0.000917815,0.000192005,-0.000979129,-0.000899337
0.015,-0.0381862,-0.0225201,0,-0,0.13,-0.35,0,0.131529,-0.229799,0,-0.0212673,0.000437494,-0.000848994,0.000177732,0,6.8821e-05
0.016,-0.0381862,-0.0225201,0,-0,0.13,-0.35,0,0.131612,-0.229399,0,-0.0212673,0.000437494,-0.000781082,0.000163659,0,6.7912e-05
0.014,-0.0381862,-0.0225201,0,-0,0.13,-0.34,0,0.131679,-0.229077,0,-0.0195686,0.000437494,-0.000726413,0.000152323,0.00169867,5.46686e-05
0.016,-0.0381862,-0.0225201,0,-0,0.13,-0.34,0,0.13175,-0.228735,0,-0.0195686,0.000437494,-0.000668306,0.000140278,0,5.81071e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.34,0,0.131811,-0.228872,0,-0.0185895,0.000437494,0.000287496,0.00012989,0.000979114,0.000955801
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.34,0,0.131871,-0.229008,0,-0.0185895,0.000437494,0.000264484,0.000119636,0,-2.30111e-05
0.016,-0.0391654,-0.0225201,0.01,-0,0.13,-0.34,0,0.132087,-0.229132,0,-0.0185895,0.000437494,0.000243321,8.30237e-05,0,-2.11634e-05
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.33,0,0.132273,-0.22924,0,-0.0168908,0.000437494,0.00022506,5.14518e-05,0.00169867,-1.82614e-05
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.33,0,0.132445,-0.229339,0,-0.0168908,0.000437494,0.000208173,2.22437e-05,0,-1.68867e-05
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.33,0,0.132604,-0.229431,0,-0.0168908,0.000437494,0.000192549,-4.77396e-06,0,-1.56239e-05
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.33,0,0.132751,-0.229516,0,-0.0168908,0.000437494,0.00017811,-2.97595e-05,0,-1.44392e-05
0.016,-0.0391654,-0.0225201,0.01,-0,0.13,-0.33,0,0.132896,-0.2296,0,-0.0168908,0.000437494,0.000163857,-5.4419e-05,0,-1.4253e-05
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.33,0,0.13302,-0.229671,0,-0.0168965,0.000435272,0.000147928,-7.77915e-05,-5.64009e-06,-1.59293e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.32,0,0.132983,-0.22974,0,-0.0151976,0.000435272,0.000136085,-7.1425e-05,0.00169884,-1.18427e-05
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.32,0,0.132518,-0.229801,0,-0.0151976,-0.000543861,0.000125866,-0.000971645,1.49012e-08,-1.02185e-05
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.32,0,0.13206,-0.22986,0,-0.0151976,-0.000543861,0.000115804,-0.000893766,0,-1.0062e-05
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.32,0,0.131638,-0.229914,0,-0.0151976,-0.000543861,0.000106528,-0.000822129,0,-9.27597e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.32,0,0.131274,-0.229961,0,-0.0151976,-0.000543861,9.85339e-05,-0.000760339,0,-7.99447e-06
0.015,-0.0391654,-0.0215409,0.01,-0,0.13,-0.32,0,0.131088,-0.230005,0,-0.0151976,-0.000543861,9.11318e-05,-0.000728669,0,-7.40215e-06
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.32,0,0.130904,-0.230048,0,-0.0151976,-0.000543861,8.38339e-05,-0.000697419,0,-7.29784e-06
0.015,-0.0401445,-0.0215409,0.01,-0,0.13,-0.31,0,0.130745,-0.230517,0,-0.0125197,-0.000543861,0.000983238,-0.000670465,0.00267797,0.000899404
0.016,-0.0401445,-0.0215409,0.01,-0,0.13,-0.31,0,0.130589,-0.23098,0,-0.0125197,-0.000543861,0.000904575,-0.000643868,0,-7.86632e-05
0.015,-0.0401445,-0.0215409,0,-0,0.13,-0.31,0,0.130304,-0.23138,0,-0.0125197,-0.000543861,0.000836715,-0.000595447,0,-6.78599e-05
0.016,-0.0401445,-0.0215409,0,-0,0.13,-0.31,0,0.130022,-0.231774,0,-0.0125197,-0.000543861,0.000769772,-0.000547675,0,-6.69435e-05
0.015,-0.0401445,-0.0225201,0,-0,0.13,-0.31,0,0.130212,-0.232114,0,-0.0125197,0.000435272,0.000712022,0.000399234,-1.11759e-08,-5.77495e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.31,0,0.130399,-0.231988,0,-0.0134988,0.000435272,-0.000245746,0.00036744,-0.000979122,-0.000957768
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.31,0,0.130561,-0.23188,0,-0.0134988,0.000435272,-0.000227321,0.000340007,0,1.84253e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.31,0,0.13072,-0.231773,0,-0.0134988,0.000435272,-0.000209145,0.000312949,0,1.81757e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.31,0,0.130857,-0.23168,0,-0.0134988,0.000435272,-0.000193466,0.00028961,0,1.56797e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.3,0,0.130993,-0.231589,0,-0.0117999,0.000435272,-0.000177998,0.000266582,0.00169884,1.54674e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.3,0,0.13111,-0.231511,0,-0.0117999,0.000435272,-0.000164654,0.00024672,0,1.3344e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.3,0,0.131225,-0.231433,0,-0.0117999,0.000435272,-0.000151493,0.000227123,0,1.31615e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.3,0,0.131325,-0.231366,0,-0.0117999,0.000435272,-0.000140138,0.000210224,0,1.13547e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.3,0,0.131423,-0.2313,0,-0.0117999,0.000435272,-0.000128936,0.000193546,0,1.12019e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.3,0,0.131513,-0.23124,0,-0.0117999,0.000435272,-0.000118628,0.000178205,0,1.03079e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.3,0,0.131591,-0.231187,0,-0.0117999,0.000435272,-0.000109743,0.000164971,0,8.88482e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.3,0,0.131663,-0.231139,0,-0.0117999,0.000435272,-0.000101518,0.000152733,0,8.22544e-06
0.016,-0.0391654,-0.0225201,0.01,-0,0.13,-0.29,0,0.131894,-0.231091,0,-0.0101011,0.000435272,-9.34042e-05,0.000113474,0.00169885,8.11368e-06
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.29,0,0.132094,-0.23105,0,-0.0101011,0.000435272,-8.64044e-05,7.96169e-05,0,6.99982e-06
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.29,0,0.132278,-0.231012,0,-0.0101011,0.000435272,-7.99336e-05,4.82947e-05,0,6.47083e-06
0.016,-0.0391654,-0.0225201,0.01,-0,0.13,-0.29,0,0.13246,-0.230974,0,-0.0101011,0.000435272,-7.35484e-05,1.73915e-05,0,6.38515e-06
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.29,0,0.132617,-0.230942,0,-0.0101011,0.000435272,-6.80387e-05,-9.26107e-06,0,5.5097e-06
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.29,0,0.132762,-0.230912,0,-0.0101011,0.000435272,-6.295e-05,-3.39188e-05,0,5.08875e-06
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.29,0,0.132444,-0.230882,0,-0.0101011,-0.000543861,-5.79096e-05,-0.000959048,1.11759e-08,5.04032e-06
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.29,0,0.132152,-0.230855,0,-0.0101011,-0.000543861,-5.32866e-05,-0.000909368,0,4.62309e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.29,0,0.131749,-0.230832,0,-0.0101011,-0.000543861,-4.93042e-05,-0.000841035,0,3.98234e-06
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.29,0,0.131352,-0.230809,0,-0.0101011,-0.000543861,-4.53591e-05,-0.000773618,0,3.94508e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.28,0,0.13101,-0.230789,0,-0.00840224,-0.000543861,-4.19654e-05,-0.000715466,0.00169885,3.39374e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.28,0,0.130693,-0.23077,0,-0.00840224,-0.000543861,-3.88287e-05,-0.000661675,0,3.13669e-06
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.28,0,0.130381,-0.230752,0,-0.00840224,-0.000543861,-3.57293e-05,-0.000608599,0,3.09944e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.28,0,0.130112,-0.230736,0,-0.00840224,-0.000543861,-3.30545e-05,-0.000562822,0,2.67476e-06
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.28,0,0.129847,-0.230722,0,-0.00839745,-0.000541639,-2.67886e-05,-0.000515617,4.787e-06,6.26594e-06
0.015,-0.0381862,-0.0215409,0,-0,0.13,-0.28,0,0.129618,-0.230278,0,-0.00937657,-0.000541639,-0.000930492,-0.00047682,-0.000979122,-0.000903703
0.015,-0.0381862,-0.0215409,0,-0,0.13,-0.28,0,0.129407,-0.229868,0,-0.00937657,-0.000541639,-0.000860702,-0.000440925,0,6.97896e-05
0.016,-0.0381862,-0.0215409,0,-0,0.13,-0.28,0,0.129199,-0.229462,0,-0.00937657,-0.000541639,-0.000791863,-0.000405513,0,6.88396e-05
0.015,-0.0381862,-0.0225201,0,-0,0.13,-0.28,0,0.129451,-0.229113,0,-0.00937658,0.000437494,-0.000732489,0.000530733,-1.11759e-08,5.93737e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.28,0,0.129685,-0.229222,0,-0.00839746,0.000437494,0.000228133,0.000491057,0.000979122,0.000960622
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.28,0,0.129915,-0.229329,0,-0.00839746,0.000437494,0.000209875,0.000451915,0,-1.82576e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.28,0,0.130114,-0.229422,0,-0.00839746,0.000437494,0.000194129,0.000418151,0,-1.57468e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.27,0,0.130298,-0.229508,0,-0.00669879,0.000437494,0.000179559,0.000386918,0.00169867,-1.45696e-05
0.016,-0.0391654,-0.0225201,0.01,-0,0.13,-0.27,0,0.130639,-0.229592,0,-0.00669879,0.000437494,0.000165183,0.000328926,0,-1.43759e-05
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.27,0,0.130934,-0.229665,0,-0.00669879,0.000437494,0.000152793,0.000278907,0,-1.23903e-05
0.016,-0.0391654,-0.0225201,0.01,-0,0.13,-0.27,0,0.131224,-0.229737,0,-0.00669879,0.000437494,0.000140559,0.000229558,0,-1.22339e-05
0.015,-0.0391654,-0.0215409,0.01,-0,0.13,-0.27,0,0.131042,-0.229799,0,-0.00669878,-0.000541639,0.00013002,-0.000718703,1.11759e-08,-1.05388e-05
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.27,0,0.130863,-0.229861,0,-0.00669878,-0.000541639,0.000119619,-0.000688246,0,-1.0401e-05
0.015,-0.0391654,-0.0215409,0.01,-0,0.13,-0.27,0,0.130708,-0.229913,0,-0.00669878,-0.000541639,0.000110641,-0.000661977,0,-8.97795e-06
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.27,0,0.130556,-0.229966,0,-0.00669878,-0.000541639,0.000101779,-0.000636058,0,-8.86247e-06
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.27,0,0.130255,-0.230014,0,-0.00669878,-0.000541639,9.36277e-05,-0.000585036,0,-8.15094e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.27,0,0.13044,-0.230058,0,-0.00669879,0.000437494,8.6125e-05,0.000362709,-1.11759e-08,-7.50273e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.27,0,0.1306,-0.230096,0,-0.00669879,0.000437494,7.96579e-05,0.000335637,0,-6.4671e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.27,0,0.130757,-0.230133,0,-0.00669879,0.000437494,7.32802e-05,0.000308925,0,-6.3777e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.27,0,0.130892,-0.230166,0,-0.00669879,0.000437494,6.77779e-05,0.00028589,0,-5.50225e-06
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.27,0,0.130565,-0.230198,0,-0.00669878,-0.000541639,6.23576e-05,-0.000637645,1.11759e-08,-5.4203e-06
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.27,0,0.130264,-0.230227,0,-0.00669878,-0.000541639,5.7362e-05,-0.000586493,0,-4.99561e-06
0.015,-0.0391654,-0.0215409,-0.01,-0,0.13,-0.26,0,0.129854,-0.230252,0,-0.0050001,-0.000541639,5.30556e-05,-0.000516899,0.00169868,-4.30644e-06
0.015,-0.0391654,-0.0215409,-0.01,-0,0.13,-0.26,0,0.129475,-0.230276,0,-0.0050001,-0.000541639,4.90546e-05,-0.00045253,0,-4.00096e-06
0.016,-0.0391654,-0.0215409,0,0.01,0.13,-0.26,0,0.129261,-0.230139,0,-0.0050001,-0.000541639,7.23079e-05,-0.000416184,0,2.32533e-05
0.015,-0.0391654,-0.0225201,0,0.01,0.13,-0.26,0,0.129508,-0.230019,0,-0.00500455,0.000435272,8.87141e-05,0.000518817,-4.45172e-06,1.64062e-05
0.016,-0.0391654,-0.0225201,0,0.01,0.13,-0.26,0,0.129752,-0.229901,0,-0.00500455,0.000435272,0.000108797,0.000477456,0,2.0083e-05
0.015,-0.0391654,-0.0225201,0,0.01,0.13,-0.26,0,0.129962,-0.229799,0,-0.00500455,0.000435272,0.000126109,0.000441778,0,1.73114e-05
0.015,-0.0391654,-0.0225201,0,0.01,0.13,-0.26,0,0.130156,-0.229705,0,-0.00500455,0.000435272,0.000142131,0.000408774,0,1.60225e-05
0.016,-0.0391654,-0.0225201,0,0.01,0.13,-0.26,0,0.130348,-0.229612,0,-0.00500455,0.000435272,0.00015793,0.000376215,0,1.5799e-05
0.016,-0.0391654,-0.0225201,0,0.01,0.13,-0.26,0,0.130524,-0.229526,0,-0.00500455,0.000435272,0.000172466,0.00034626,0,1.45361e-05
0.015,-0.0391654,-0.0225201,0,0.01,0.13,-0.26,0,0.130677,-0.229454,0,-0.00500011,0.000437494,0.000188641,0.00032248,4.44427e-06,1.61752e-05
0.016,-0.0391654,-0.0225201,0,0.01,0.13,-0.26,0,0.130828,-0.229383,0,-0.00500011,0.000437494,0.000200719,0.000296824,0,1.20774e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.26,0,0.130958,-0.229472,0,-0.00500011,0.000437494,0.000185654,0.00027469,0,-1.50651e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.26,0,0.131087,-0.229559,0,-0.00500011,0.000437494,0.000170793,0.000252858,0,-1.48602e-05
0.015,-0.0391654,-0.0225201,0.01,-0,0.13,-0.26,0,0.131348,-0.229635,0,-0.00500011,0.000437494,0.000157971,0.000208545,0,-1.28224e-05
0.015,-0.0381862,-0.0215409,0.01,-0,0.13,-0.26,0,0.131157,-0.229272,0,-0.00597923,-0.000541639,-0.000759561,-0.000738144,-0.000979118,-0.000917532
0.016,-0.0381862,-0.0215409,0.01,-0,0.13,-0.26,0,0.130967,-0.228913,0,-0.00598367,-0.000543861,-0.000702418,-0.0007082,-4.44427e-06,5.71422e-05
0.016,-0.0381862,-0.0215409,0.01,-0,0.13,-0.26,0,0.130793,-0.228582,0,-0.00598367,-0.000543861,-0.000646237,-0.000678584,0,5.61811e-05
0.015,-0.0381862,-0.0215409,0.01,-0,0.13,-0.26,0,0.130643,-0.228297,0,-0.00598367,-0.000543861,-0.000597771,-0.000653045,0,4.8466e-05
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.25,0,0.130494,-0.228476,0,-0.0033057,-0.000543861,0.000350837,-0.000627846,0.00267797,0.000948608
0.015,-0.0391654,-0.0215409,0,0.01,0.13,-0.25,0,0.130216,-0.228481,0,-0.0033057,-0.000543861,0.000350002,-0.000580624,0,-8.34465e-07
0.015,-0.0391654,-0.0225201,0,0.01,0.13,-0.25,0,0.130392,-0.228486,0,-0.00330571,0.000435272,0.00034922,0.00036875,-1.11759e-08,-7.82311e-07
0.015,-0.0391654,-0.0225201,0,0.01,0.13,-0.25,0,0.130554,-0.22849,0,-0.00330571,0.000435272,0.000348505,0.000341224,0,-7.15256e-07
0.016,-0.0391654,-0.0225201,0,0.01,0.13,-0.25,0,0.130713,-0.228494,0,-0.00330571,0.000435272,0.000347801,0.000314068,0,-7.0408e-07
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.25,0,0.130851,-0.228648,0,-0.00330571,0.000435272,0.000321705,0.000290642,0,-2.60957e-05
