dt,roll_imu,pitch_imu,yaw_imu,roll_cal,pitch_cal,yaw_cal,axb,ayb,axn_imu,ayn_imu,axn,ayn
0.016,8.48,-0.78,0,3.27955,-1.07267,0,-0.183098,-0.559085,0.0505205,-0.886567,1.66744E-05,-0.000289261
0.015,8.48,-0.78,0,3.27957,-1.07268,0,-0.183098,-0.559085,0.0505205,-0.886567,1.56462E-05,-0.00029242
0.016,8.48,-0.78,0,3.27958,-1.07269,0,-0.183098,-0.559085,0.0505205,-0.886567,1.46329E-05,-0.000295579
0.015,8.48,-0.78,0,3.2796,-1.07226,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.0008917,-0.000298142
0.016,8.48,-0.78,0,3.27962,-1.07184,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.00082019,-0.000300884
0.016,8.48,-0.78,0,3.27963,-1.07146,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000754267,-0.000303388
0.015,8.48,-0.78,0,3.27964,-1.07127,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000723034,-0.000305533
0.015,8.48,-0.78,0,3.27965,-1.0711,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000694171,-0.00030762
0.016,8.48,-0.78,0,3.27967,-1.07093,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.00066407,-0.000309944
0.016,8.48,-0.78,0,3.27968,-1.07076,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000636399,-0.000312328
0.016,8.48,-0.78,0,3.27969,-1.07046,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000583708,-0.000314355
0.016,8.48,-0.78,0,3.27971,-1.07017,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.00053516,-0.000316262
0.015,8.48,-0.78,0,3.27971,-1.06993,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000493333,-0.000317812
0.016,8.48,-0.78,0,3.27972,-1.06968,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000452012,-0.000319421
0.016,8.48,-0.78,0,3.27973,-1.06992,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000486597,-0.000320852
0.015,8.48,-0.78,0,3.27972,-1.07012,0,-0.183098,-0.559085,0.0505073,-0.886711,0.00043495,-0.00037396
0.016,8.48,-0.78,0,3.28107,-1.07031,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000399053,0.00232691
0.015,8.48,-0.78,0,3.2821,-1.07047,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000370815,0.0021525
0.015,8.48,-0.78,0,3.28304,-1.07064,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000343263,0.00199187
0.015,8.48,-0.78,0,3.28391,-1.07078,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000317737,0.00184327
0.015,8.48,-0.78,0,3.28471,-1.07092,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000294149,0.00170577
0.016,8.48,-0.78,0,3.28551,-1.07106,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000270858,0.00156993
0.015,8.48,-0.78,0,3.28619,-1.07118,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000250801,0.00145298
0.015,8.48,-0.78,0,3.28683,-1.07129,0,-0.183098,-0.562023,0.0505014,-0.883806,0.00023216,0.00134468
0.015,8.48,-0.78,0,3.28741,-1.07139,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000215039,0.0012446
0.016,8.48,-0.78,0,3.28799,-1.07149,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000198066,0.00114578
0.015,8.48,-0.78,0,3.28852,-1.07158,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000200391,0.00111264
0.016,8.48,-0.78,0,3.28904,-1.07121,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.00071606,0.00102419
0.016,8.48,-0.78,0,3.28951,-1.07088,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000658497,0.000943124
0.016,8.48,-0.78,0,3.28995,-1.07073,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000632852,0.00086844
0.015,8.48,-0.78,0,3.29033,-1.0706,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000610709,0.000803888
0.015,8.48,-0.78,0,3.29067,-1.07033,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.00056465,0.000744462
0.016,8.48,-0.78,0,3.29102,-1.07006,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000519261,0.000685573
0.016,8.48,-0.78,0,3.29134,-1.07027,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000423208,0.000631511
0.015,8.48,-0.78,0,3.29176,-1.07046,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000391692,0.00055933
0.016,8.48,-0.78,0,3.29218,-1.07064,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000360638,0.000488043
0.016,8.48,-0.78,0,3.29256,-1.07081,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000332028,0.000422418
0.015,8.48,-0.78,0,3.2916,-1.07095,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000310257,-0.00234675
0.016,8.48,-0.78,0,3.29066,-1.0711,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000285685,-0.0021854
0.015,8.48,-0.78,0,3.28984,-1.07122,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000264511,-0.00204647
0.016,8.48,-0.78,0,3.28904,-1.07134,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000243574,-0.00190932
0.015,8.48,-0.78,0,3.28835,-1.07145,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000225559,-0.001791
0.015,8.48,-0.78,0,3.28771,-1.07155,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000208884,-0.00168157
0.015,8.48,-0.78,0,3.28711,-1.07164,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000193462,-0.00158024
0.016,8.48,-0.78,0,3.28653,-1.07173,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000178203,-0.00148058
0.015,8.48,-0.78,0,3.28602,-1.0718,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000165075,-0.00139415
0.015,8.48,-0.78,0,3.28555,-1.07188,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00015296,-0.00131446
0.015,8.48,-0.78,0,3.28512,-1.07194,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00014171,-0.00124085
0.015,8.48,-0.78,0,3.28472,-1.072,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000131324,-0.00117266
0.016,8.48,-0.78,0,3.2857,-1.07206,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000118196,0.00159264
0.016,8.48,-0.78,0,3.28661,-1.07211,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000108972,0.0014388
0.016,8.48,-0.78,0,3.28741,-1.07216,0,-0.183098,-0.562023,0.0505014,-0.883806,8.36849E-05,0.0012455
0.015,8.48,-0.78,0,3.2881,-1.07219,0,-0.183098,-0.562023,0.0505014,-0.883806,7.76649E-05,0.00112718
0.015,8.48,-0.78,0,3.28874,-1.07179,0,-0.182119,-0.562023,0.0495224,-0.883806,-0.000833482,0.00101775
0.016,8.48,-0.78,0,3.28922,-1.0714,0,-0.182119,-0.562023,0.0495224,-0.883806,-0.00076656,0.000937104
0.015,8.48,-0.78,0,3.28962,-1.07106,0,-0.182119,-0.562023,0.0495224,-0.883806,-0.000708818,0.000867665
0.015,8.48,-0.78,0,3.29,-1.07075,0,-0.182119,-0.562023,0.0495224,-0.883806,-0.000655383,0.000803411
0.015,8.48,-0.78,0,3.29035,-1.07046,0,-0.182119,-0.562023,0.0495224,-0.883806,-0.000606015,0.000743747
0.015,8.48,-0.78,0,3.28938,-1.0702,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000557467,-0.00202399
0.016,8.48,-0.78,0,3.28843,-1.06993,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.0005126,-0.00186127
0.016,8.48,-0.78,0,3.28755,-1.07015,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000429347,-0.00171155
0.015,8.48,-0.78,0,3.28682,-1.07034,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000414252,-0.00153059
0.015,8.48,-0.78,0,3.28614,-1.07053,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000383437,-0.00141501
0.015,8.48,-0.78,0,3.28552,-1.07069,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000354931,-0.00130814
0.015,8.48,-0.78,0,3.28494,-1.07085,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000328556,-0.00120932
0.016,8.48,-0.78,0,3.28574,-1.071,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000299588,0.00158614
0.016,8.48,-0.78,0,3.28648,-1.07114,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000275925,0.00146013
0.015,8.48,-0.78,0,3.28712,-1.07126,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000255421,0.00135118
0.016,8.48,-0.78,0,3.28775,-1.07137,0,-0.183098,-0.562023,0.0505146,-0.883662,0.00023526,0.00124395
0.016,8.48,-0.78,0,3.28833,-1.07148,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000216678,0.00114518
0.016,8.48,-0.78,0,3.28886,-1.07158,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000199601,0.00105435
0.015,8.48,-0.78,0,3.28932,-1.07167,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000184849,0.000975966
0.015,8.48,-0.78,0,3.28974,-1.07175,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000171244,0.000903547
0.015,8.48,-0.78,0,3.29013,-1.07182,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000158653,0.000836551
0.016,8.48,-0.78,0,3.29052,-1.07144,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000754461,0.00077033
0.016,8.48,-0.78,0,3.29088,-1.07108,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000693828,0.000709534
0.015,8.48,-0.78,0,3.29119,-1.07078,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000641584,0.000657022
0.016,8.48,-0.78,0,3.29149,-1.07047,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000589982,0.000605226
0.016,8.48,-0.78,0,3.29177,-1.0702,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000542596,0.000557601
0.015,8.48,-0.78,0,3.29201,-1.06996,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000501648,0.000516474
0.016,8.48,-0.78,0,3.29225,-1.06972,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000461236,0.000475943
0.015,8.48,-0.78,0,3.29245,-1.06952,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000426456,0.000440776
0.015,8.48,-0.78,0,3.29264,-1.06976,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000511348,0.000408649
0.015,8.48,-0.78,0,3.29282,-1.06998,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000473231,0.000378788
0.016,8.48,-0.78,0,3.29299,-1.0702,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000435606,0.000349224
0.016,8.48,-0.78,0,3.29315,-1.0704,0,-0.183098,-0.562023,0.0505146,-0.883662,0.00040105,0.000322044
0.015,8.48,-0.78,0,3.29314,-1.07058,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000371203,0.00032419
0.016,8.48,-0.78,0,3.29175,-1.07075,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000344649,-0.00237161
0.015,8.48,-0.78,0,3.29055,-1.0709,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000319019,-0.0021674
0.016,8.48,-0.78,0,3.28937,-1.07105,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000293806,-0.001966
0.015,8.48,-0.78,0,3.28835,-1.07118,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000271961,-0.00179207
0.015,8.48,-0.78,0,3.2887,-1.0713,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000248879,0.00108111
0.016,8.48,-0.78,0,3.28905,-1.0714,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000230789,0.00102228
0.015,8.48,-0.78,0,3.28934,-1.07149,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000215173,0.000971437
0.016,8.48,-0.78,0,3.28964,-1.07158,0,-0.183098,-0.562023,0.0505146,-0.883662,0.00019978,0.000921369
0.016,8.48,-0.78,0,3.28991,-1.07167,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000185624,0.000875115
0.015,8.48,-0.78,0,3.29014,-1.07174,0,-0.183098,-0.562023,0.0505146,-0.883662,0.00017342,0.000835478
0.016,8.48,-0.78,0,3.29037,-1.07181,0,-0.183098,-0.562023,0.0505146,-0.883662,0.00016138,0.000796139
0.015,8.48,-0.78,0,3.29057,-1.07187,0,-0.183098,-0.562023,0.0505146,-0.883662,0.000150993,0.000762284
0.016,8.48,-0.78,0,3.28955,-1.07193,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000143617,-0.0019964
0.015,8.48,-0.78,0,3.28867,-1.07199,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000133082,-0.00184584
0.016,8.48,-0.78,0,3.2878,-1.07189,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000149935,-0.00169748
0.016,8.48,-0.78,0,3.28697,-1.07179,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000148639,-0.00161242
0.015,8.48,-0.78,0,3.28626,-1.07171,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000163257,-0.00149101
0.016,8.48,-0.78,0,3.28556,-1.07162,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000177771,-0.00137079
0.015,8.48,-0.78,0,3.2851,-1.07155,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000190228,-0.00129282
0.016,8.48,-0.78,0,3.28465,-1.07148,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000202551,-0.00121588
0.016,8.48,-0.78,0,3.28561,-1.07157,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000183716,0.00155294
0.015,8.48,-0.78,0,3.28644,-1.07165,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000170141,0.0014115
0.016,8.48,-0.78,0,3.28709,-1.07173,0,-0.183098,-0.562023,0.0505014,-0.883806,0.00015679,0.00129932
0.016,8.48,-0.78,0,3.28762,-1.07177,0,-0.183098,-0.562023,0.0504619,-0.884239,9.40561E-05,0.00104129
0.015,8.48,-0.78,0,3.28807,-1.07181,0,-0.183098,-0.562023,0.0504619,-0.884239,8.72165E-05,0.000963926
0.016,8.48,-0.78,0,3.2886,-1.07188,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000131011,0.0010426
0.016,8.48,-0.78,0,3.28908,-1.07194,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000120759,0.000960052
0.016,8.48,-0.78,0,3.28953,-1.07199,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000111356,0.000883877
0.015,8.48,-0.78,0,3.28991,-1.07204,0,-0.183098,-0.562023,0.0505014,-0.883806,0.000103235,0.000818312
0.015,8.48,-0.78,0,3.29012,-1.07166,0,-0.182119,-0.562023,0.0495224,-0.883806,-0.000809833,0.000783265
0.016,8.48,-0.78,0,3.29032,-1.07127,0,-0.182119,-0.562023,0.0495224,-0.883806,-0.00074476,0.000748754
0.015,8.48,-0.78,0,3.29049,-1.07095,0,-0.182119,-0.562023,0.0495224,-0.883806,-0.000688702,0.000718892
0.016,8.48,-0.78,0,3.29067,-1.07062,0,-0.182119,-0.562023,0.0495224,-0.883806,-0.000633329,0.000689507
0.016,8.48,-0.78,0,3.29083,-1.07032,0,-0.182119,-0.562023,0.0495224,-0.883806,-0.000582397,0.000662506
0.015,8.48,-0.78,0,3.29096,-1.07007,0,-0.182119,-0.562023,0.0495224,-0.883806,-0.000538498,0.000639021
0.016,8.48,-0.78,0,3.29112,-1.06982,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000478357,0.00066781
0.015,8.48,-0.78,0,3.29126,-1.06961,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000442177,0.000644088
0.015,8.48,-0.78,0,3.29139,-1.06941,0,-0.182119,-0.562023,0.0495356,-0.883662,-0.000408813,0.000622153
0.016,8.48,-0.78,0,3.29014,-1.06922,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000372931,-0.00209749
0.015,8.48,-0.78,0,3.28907,-1.06934,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000586346,-0.00191396
0.016,8.48,-0.78,0,3.28801,-1.06945,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000566989,-0.00173271
0.015,8.48,-0.78,0,3.28709,-1.06955,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00055024,-0.00157636
0.015,8.48,-0.78,0,3.28624,-1.06964,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000534758,-0.00143182
0.015,8.48,-0.78,0,3.28546,-1.06972,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000520438,-0.00129819
0.016,8.48,-0.78,0,3.28469,-1.06996,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000479087,-0.00116616
0.016,8.48,-0.78,0,3.28397,-1.07019,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00044103,-0.00104469
0.015,8.48,-0.78,0,3.28336,-1.07037,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000409678,-0.000940561
0.016,8.48,-0.78,0,3.28276,-1.07009,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000521973,-0.000837684
0.015,8.48,-0.78,0,3.28224,-1.06985,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000481129,-0.000749171
0.015,8.48,-0.78,0,3.28176,-1.06963,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.00044331,-0.000667036
0.015,8.48,-0.78,0,3.28132,-1.06943,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000408381,-0.000591278
0.015,8.48,-0.78,0,3.28106,-1.06924,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000376061,-0.000546575
0.016,8.48,-0.78,0,3.2808,-1.06905,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000344142,-0.000502646
0.015,8.48,-0.78,0,3.28058,-1.06889,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000316605,-0.000464618
0.015,8.48,-0.78,0,3.28037,-1.06874,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000291184,-0.000429571
0.016,8.48,-0.78,0,3.28016,-1.0686,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000267625,-0.000394344
0.015,8.48,-0.78,0,3.27999,-1.06849,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000247315,-0.000364065
0.016,8.48,-0.78,0,3.27981,-1.06837,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000227287,-0.000334203
0.015,8.48,-0.78,0,3.27966,-1.06827,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000210017,-0.000308454
0.016,8.48,-0.78,0,3.27951,-1.06817,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.00019294,-0.000282884
0.016,8.48,-0.78,0,3.27937,-1.06807,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000177264,-0.000259519
0.015,8.48,-0.78,0,3.27925,-1.068,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000163719,-0.000239313
0.016,8.48,-0.78,0,3.27914,-1.06838,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000750288,-0.000219464
0.015,8.48,-0.78,0,3.27904,-1.0687,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000694245,-0.000202239
0.015,8.48,-0.78,0,3.27894,-1.06901,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000642404,-0.000186443
0.016,8.48,-0.78,0,3.27885,-1.06931,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000591248,-0.000170708
0.015,8.48,-0.78,0,3.27877,-1.06957,0,-0.183098,-0.559085,0.0505205,-0.886567,0.0005472,-0.000157177
0.016,8.48,-0.78,0,3.2787,-1.06982,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000503659,-0.000143886
0.015,8.48,-0.78,0,3.27863,-1.07004,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000466108,-0.000132263
0.016,8.48,-0.78,0,3.27856,-1.07026,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000429094,-0.000120997
0.015,8.48,-0.78,0,3.2785,-1.07044,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000397176,-0.000111222
0.015,8.48,-0.78,0,3.27845,-1.07019,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000537962,-0.000102043
0.016,8.48,-0.78,0,3.2784,-1.06993,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000494674,-9.32217E-05
0.016,8.48,-0.78,0,3.27835,-1.0697,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000454813,-8.48174E-05
0.015,8.48,-0.78,0,3.27831,-1.0695,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000420526,-7.78437E-05
0.016,8.48,-0.78,0,3.27827,-1.0693,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000386611,-7.08699E-05
0.015,8.48,-0.78,0,3.27823,-1.06913,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000357419,-6.49095E-05
0.015,8.48,-0.78,0,3.2782,-1.06897,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000330329,-5.93066E-05
0.016,8.48,-0.78,0,3.27817,-1.06882,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000303701,-5.39422E-05
0.016,8.48,-0.78,0,3.27814,-1.06867,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000279129,-4.8697E-05
0.015,8.48,-0.78,0,3.27811,-1.06855,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000257954,-4.43459E-05
0.015,8.48,-0.78,0,3.27809,-1.06843,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000238359,-4.02927E-05
0.016,8.48,-0.78,0,3.27807,-1.06832,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000219017,-3.62992E-05
0.016,8.48,-0.78,0,3.27804,-1.06822,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000201285,-3.27229E-05
0.015,8.48,-0.78,0,3.27803,-1.06813,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000185952,-2.95639E-05
0.016,8.48,-0.78,0,3.27801,-1.06804,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000170812,-2.64049E-05
0.015,8.48,-0.78,0,3.27784,-1.06796,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000157759,1.96695E-06
0.016,8.48,-0.78,0,3.27768,-1.06788,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000144884,2.99215E-05
0.015,8.48,-0.78,0,3.27754,-1.06781,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000132278,5.35846E-05
0.016,8.48,-0.78,0,3.2774,-1.06774,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.00011991,7.68304E-05
0.016,8.48,-0.78,0,3.27728,-1.06767,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000108495,9.82285E-05
0.015,8.48,-0.78,0,3.27717,-1.06761,0,-0.182119,-0.559085,0.0495415,-0.886567,-9.86606E-05,0.000116706
0.016,8.48,-0.78,0,3.27706,-1.06756,0,-0.182119,-0.559085,0.0495415,-0.886567,-8.89748E-05,0.000134885
0.016,8.48,-0.78,0,3.27696,-1.06751,0,-0.182119,-0.559085,0.0495415,-0.886567,-8.00341E-05,0.000151694
0.015,8.48,-0.78,0,3.27688,-1.06746,0,-0.182119,-0.559085,0.0495415,-0.886567,-7.23153E-05,0.000166237
0.016,8.48,-0.78,0,3.2768,-1.06742,0,-0.182119,-0.559085,0.0495415,-0.886567,-6.47753E-05,0.000180364
0.015,8.48,-0.78,0,3.27672,-1.06781,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000847369,0.000192821
0.016,8.48,-0.78,0,3.27665,-1.06819,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000781402,0.000204921
0.015,8.48,-0.78,0,3.27659,-1.06854,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000723079,0.000215948
0.016,8.48,-0.78,0,3.2765,-1.06886,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000648677,0.000175178
0.015,8.48,-0.78,0,3.27642,-1.06915,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000600278,0.00018847
0.015,8.48,-0.78,0,3.27637,-1.06942,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000572398,0.000252426
0.016,8.48,-0.78,0,3.27633,-1.06968,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000526845,0.000260353
0.015,8.48,-0.78,0,3.27629,-1.06992,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000487581,0.000267148
0.015,8.48,-0.78,0,3.2764,-1.07013,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000451252,0.000247717
0.016,8.48,-0.78,0,3.27651,-1.07034,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000415415,0.000228763
0.015,8.48,-0.78,0,3.27661,-1.07052,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00038448,0.000212371
0.016,8.48,-0.78,0,3.2767,-1.0707,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000354022,0.000196159
0.015,8.48,-0.78,0,3.27679,-1.07085,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000327647,0.000181973
0.016,8.48,-0.78,0,3.27687,-1.071,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000301689,0.000168264
0.015,8.48,-0.78,0,3.27694,-1.07114,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000279307,0.000156462
0.015,8.48,-0.78,0,3.277,-1.07126,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00025861,0.000145435
0.016,8.48,-0.78,0,3.27706,-1.07138,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000238195,0.000134647
0.016,8.48,-0.78,0,3.27712,-1.07149,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00021939,0.000124574
0.015,8.48,-0.78,0,3.27717,-1.07158,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000203222,0.00011605
0.016,8.48,-0.78,0,3.27722,-1.07167,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000187188,0.000107527
0.015,8.48,-0.78,0,3.27727,-1.07176,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00017339,0.000100255
0.015,8.48,-0.78,0,3.2773,-1.07183,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000160635,9.35197E-05
0.016,8.48,-0.78,0,3.27734,-1.0719,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000148073,8.67844E-05
0.015,8.48,-0.78,0,3.27738,-1.07197,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00013721,8.10027E-05
0.015,8.48,-0.78,0,3.27741,-1.07203,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000127122,7.55191E-05
0.015,8.48,-0.78,0,3.27744,-1.07208,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000117883,7.06911E-05
0.016,8.48,-0.78,0,3.27747,-1.07213,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000108689,6.58035E-05
0.016,8.48,-0.78,0,3.27749,-1.07202,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00012745,6.1214E-05
0.016,8.48,-0.78,0,3.27768,-1.07191,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000146404,2.93851E-05
0.015,8.48,-0.78,0,3.27784,-1.07182,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000162661,1.84774E-06
