行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移,编码器位移,x_slam,y_slam,组合导航位移
1,0.299366,0.467445,3.28944,3.82137,3.34778,3.28351,0.0134217,3.36959
1,0.299734,0.468248,3.30715,3.82887,3.35283,3.30122,0.0125082,3.37478
1,0.300307,0.468935,3.30715,3.83591,3.35757,3.30122,0.0125082,3.37951
1,0.300053,0.469552,3.30715,3.84343,3.36263,3.30122,0.0125082,3.3847
1,0.300184,0.469997,3.30715,3.85048,3.36737,3.30122,0.0125082,3.38943
1,0.299514,0.470326,3.32525,3.85801,3.37241,3.31932,0.0131522,3.39462
1,0.300182,0.470476,3.32525,3.86507,3.37715,3.31932,0.0131522,3.39934
1,0.300036,0.470497,3.32525,3.8726,3.3822,3.31932,0.0131522,3.40453
1,0.300053,0.470416,3.34195,3.87965,3.38694,3.33602,0.0127361,3.40924
1,0.299686,0.470294,3.34195,3.88717,3.39199,3.33602,0.0127361,3.41441
1,0.300026,0.4702,3.34195,3.89423,3.39673,3.33602,0.0127361,3.41911
1,0.3002,0.470135,3.34195,3.90175,3.40178,3.33602,0.0127361,3.42426
1,0.300015,0.470096,3.35889,3.90927,3.40684,3.35296,0.0119546,3.42941
1,0.300664,0.47005,3.35889,3.91632,3.41158,3.35296,0.0119546,3.4341
1,0.300054,0.469935,3.35889,3.92337,3.41632,3.35296,0.0119546,3.43878
1,0.299903,0.469654,3.3787,3.93088,3.42137,3.37277,0.0124079,3.44393
1,0.299643,0.469265,3.3787,3.93839,3.42642,3.37277,0.0124079,3.44906
1,0.299382,0.468847,3.3787,3.94542,3.43115,3.37277,0.0124079,3.45372
1,0.299845,0.468434,3.3787,3.95291,3.4362,3.37277,0.0124079,3.45883
1,0.299772,0.468175,3.39691,3.9604,3.44125,3.39098,0.012689,3.46394
1,0.299692,0.468131,3.39691,3.96742,3.44598,3.39098,0.012689,3.46858
1,0.299652,0.468299,3.39691,3.97444,3.45071,3.39098,0.012689,3.47324
1,0.299572,0.468713,3.4141,3.98195,3.45576,3.40817,0.0130474,3.47836
1,0.300335,0.469233,3.4141,3.98899,3.4605,3.40817,0.0130474,3.48303
1,0.30034,0.469799,3.4141,3.99651,3.46556,3.40817,0.0130474,3.48817
1,0.299628,0.470277,3.4141,4.00357,3.47029,3.40817,0.0130474,3.49285
1,0.29978,0.470633,3.43175,4.01063,3.47502,3.42581,0.0129241,3.49755
1,0.300552,0.470867,3.43175,4.01769,3.47977,3.42581,0.0129241,3.50224
1,0.300175,0.471017,3.43175,4.02523,3.48482,3.42581,0.0129241,3.50741
1,0.299582,0.471072,3.43175,4.0323,3.48955,3.42581,0.0129241,3.5121
1,0.299735,0.471108,3.44989,4.03984,3.4946,3.44395,0.0142722,3.51726
1,0.299591,0.471179,3.44989,4.04738,3.49965,3.44395,0.0142722,3.52241
1,0.300445,0.471283,3.44989,4.05445,3.50439,3.44395,0.0142722,3.52709
1,0.300183,0.471421,3.44989,4.06199,3.50945,3.44395,0.0142722,3.53224
1,0.299587,0.471567,3.46893,4.06907,3.51418,3.463,0.0133849,3.53692
1,0.299993,0.471712,3.46893,4.07614,3.51892,3.463,0.0133849,3.54161
1,0.301391,0.471883,3.46893,4.08369,3.52399,3.463,0.0133849,3.54676
1,0.300363,0.472102,3.46893,4.09125,3.52905,3.463,0.0133849,3.55191
1,0.299702,0.472448,3.48632,4.09834,3.53378,3.48039,0.0125956,3.5566
1,0.299901,0.472984,3.48632,4.10591,3.53883,3.48039,0.0125956,3.56176
1,0.301467,0.473774,3.48632,4.1135,3.54391,3.48039,0.0125956,3.56692
1,0.299932,0.47477,3.50348,4.12063,3.54864,3.49755,0.0129154,3.57163
1,0.298846,0.476016,3.50348,4.12825,3.55368,3.49755,0.0129154,3.57681
1,0.29983,0.477257,3.50348,4.13542,3.55841,3.49755,0.0129154,3.58154
1,0.300398,0.478582,3.52119,4.14309,3.56347,3.51526,0.0129736,3.58675
1,0.300706,0.479784,3.52119,4.15029,3.56822,3.51526,0.0129736,3.5915
1,0.298817,0.48104,3.52119,4.158,3.57325,3.51526,0.0129736,3.59673
1,0.299469,0.482178,3.52119,4.16572,3.5783,3.51526,0.0129736,3.60196
1,0.30173,0.483124,3.5382,4.17298,3.58306,3.53228,0.0124072,3.60672
1,0.300262,0.484047,3.5382,4.18073,3.58812,3.53228,0.0124072,3.61195
1,0.298441,0.484721,3.5382,4.18801,3.59283,3.53228,0.0124072,3.61671
1,0.299748,0.485212,3.5382,4.19577,3.59788,3.53228,0.0124072,3.62195
1,0.300205,0.485426,3.55737,4.20306,3.60262,3.55144,0.0135686,3.6267
1,0.301084,0.485485,3.55737,4.21082,3.60769,3.55144,0.0135686,3.63192
1,0.299097,0.485453,3.55737,4.21811,3.61241,3.55144,0.0135686,3.63665
1,0.299322,0.485346,3.57608,4.22587,3.61746,3.57015,0.0142347,3.64185
1,0.299484,0.485162,3.57608,4.23315,3.62219,3.57015,0.0142347,3.64657
1,0.301568,0.485009,3.57608,4.24091,3.62726,3.57015,0.0142347,3.65175
1,0.299685,0.484958,3.57608,4.24818,3.632,3.57015,0.0142347,3.65646
1,0.299035,0.484954,3.59427,4.25594,3.63703,3.58835,0.0128086,3.66163
1,0.299836,0.484989,3.59427,4.26321,3.64177,3.58835,0.0128086,3.66632
1,0.301332,0.485151,3.59427,4.27098,3.64684,3.58835,0.0128086,3.67149
1,0.299254,0.485498,3.61038,4.27875,3.65188,3.60445,0.0117001,3.67666
1,0.299621,0.485893,3.61038,4.28604,3.65661,3.60445,0.0117001,3.68135
1,0.299832,0.486387,3.61038,4.29383,3.66166,3.60445,0.0117001,3.68652
1,0.301357,0.486949,3.61038,4.30113,3.66642,3.60445,0.0117001,3.69121
1,0.300437,0.487696,3.61038,4.30894,3.67148,3.60445,0.0117001,3.6964
1,0.298676,0.488527,3.62767,4.31628,3.6762,3.62175,0.0108365,3.70111
1,0.298886,0.489574,3.62767,4.32412,3.68123,3.62175,0.0108365,3.7063
1,0.301213,0.490738,3.62767,4.33149,3.68599,3.62175,0.0108365,3.71103
1,0.300411,0.492174,3.64434,4.33938,3.69105,3.63842,0.0106497,3.71626
1,0.299236,0.493657,3.64434,4.34679,3.69577,3.63842,0.0106497,3.72101
1,0.29919,0.495332,3.64434,4.35473,3.70081,3.63842,0.0106497,3.72626
1,0.301243,0.497009,3.64434,4.3627,3.70589,3.63842,0.0106497,3.73152
1,0.300003,0.498488,3.66331,4.37018,3.71062,3.65739,0.00994138,3.7363
1,0.299185,0.499959,3.66331,4.37819,3.71566,3.65739,0.00994138,3.74157
1,0.299026,0.501291,3.66331,4.38623,3.7207,3.65739,0.00994138,3.74684
1,0.299744,0.502387,3.68105,4.39377,3.72543,3.67513,0.00926642,3.75163
1,0.300816,0.503428,3.68105,4.40133,3.73018,3.67513,0.00926642,3.75642
1,0.29919,0.504532,3.68105,4.40941,3.73522,3.67513,0.00926642,3.76171
1,0.299456,0.505537,3.68105,4.417,3.73995,3.67513,0.00926642,3.7665
1,0.29934,0.506521,3.69854,4.42461,3.74468,3.69262,0.0103442,3.7713
1,0.300604,0.507419,3.69854,4.43222,3.74942,3.69262,0.0103442,3.77611
1,0.299696,0.508162,3.69854,4.44036,3.75447,3.69262,0.0103442,3.78141
1,0.300835,0.508528,3.69854,4.44799,3.75922,3.69262,0.0103442,3.7862
1,0.299919,0.508519,3.71745,4.45562,3.76396,3.71152,0.0111957,3.79098
1,0.301261,0.508088,3.71745,4.46375,3.76903,3.71152,0.0111957,3.79625
1,0.298599,0.507343,3.71745,4.47135,3.77375,3.71152,0.0111957,3.801
1,0.300402,0.506348,3.73649,4.47944,3.77881,3.73057,0.00981909,3.80622
1,0.299574,0.505292,3.73649,4.48752,3.78385,3.73057,0.00981909,3.81141
1,0.300967,0.504495,3.73649,4.49508,3.7886,3.73057,0.00981909,3.81608
1,0.299366,0.504029,3.73649,4.50314,3.79365,3.73057,0.00981909,3.82125
1,0.299631,0.504072,3.75524,4.51121,3.79869,3.74933,0.0072958,3.8264
1,0.299885,0.504595,3.75524,4.51878,3.80343,3.74933,0.0072958,3.83106
1,0.301227,0.505589,3.75524,4.52688,3.8085,3.74933,0.0072958,3.83624
1,0.299269,0.506757,3.75524,4.53449,3.81323,3.74933,0.0072958,3.84093
1,0.299676,0.507871,3.77305,4.54211,3.81796,3.76714,0.00563728,3.84563
1,0.299999,0.508752,3.77305,4.54975,3.8227,3.76714,0.00563728,3.85036
1,0.301472,0.50933,3.77305,4.55791,3.82777,3.76714,0.00563728,3.85558
1,0.300543,0.509516,3.77305,4.56555,3.83252,3.76714,0.00563728,3.86031
1,0.300126,0.509339,3.79083,4.57319,3.83726,3.78492,0.00266415,3.86503
1,0.299654,0.508811,3.79083,4.58133,3.8423,3.78492,0.00266415,3.87023
1,0.300788,0.508061,3.79083,4.58945,3.84737,3.78492,0.00266415,3.87541
1,0.301188,0.507208,3.80813,4.59756,3.85244,3.80222,0.00334999,3.88057
1,0.299562,0.506371,3.80813,4.60515,3.85717,3.80222,0.00334999,3.88522
1,0.299617,0.505488,3.80813,4.61323,3.86222,3.80222,0.00334999,3.89035
1,0.299662,0.504825,3.80813,4.62079,3.86695,3.80222,0.00334999,3.89497
1,0.300881,0.504345,3.82555,4.62836,3.8717,3.81964,0.0030013,3.89961
1,0.29875,0.504138,3.82555,4.63642,3.87673,3.81964,0.0030013,3.90473
1,0.298926,0.504261,3.82555,4.64398,3.88145,3.81964,0.0030013,3.90936
1,0.299329,0.50474,3.84403,4.65206,3.8865,3.83813,0.00448576,3.91449
1,0.300499,0.505599,3.84403,4.65966,3.89124,3.83813,0.00448576,3.91914
1,0.300533,0.50695,3.84403,4.66778,3.8963,3.83813,0.00448576,3.92431
1,0.299162,0.508715,3.84403,4.67542,3.90103,3.83813,0.00448576,3.929
1,0.300672,0.511118,3.86251,4.68362,3.90609,3.85661,0.00420722,3.93422
1,0.301122,0.513863,3.86251,4.69135,3.91084,3.85661,0.00420722,3.93897
1,0.300191,0.517013,3.86251,4.69964,3.9159,3.85661,0.00420722,3.94426
1,0.299574,0.519913,3.87863,4.70746,3.92063,3.87273,0.00356434,3.94907
1,0.299835,0.522474,3.87863,4.71532,3.92536,3.87273,0.00356434,3.95391
1,0.300018,0.524715,3.87863,4.72373,3.93042,3.87273,0.00356434,3.95927
1,0.29948,0.526252,3.87863,4.73217,3.93546,3.87273,0.00356434,3.96462
1,0.299493,0.527066,3.89526,4.74008,3.94019,3.88935,0.00420183,3.96945
1,0.299634,0.527542,3.89526,4.74852,3.94524,3.88935,0.00420183,3.97479
1,0.30085,0.527759,3.89526,4.75697,3.9503,3.88935,0.00420183,3.9801
1,0.299926,0.527847,3.89526,4.76489,3.95504,3.88935,0.00420183,3.98488
1,0.299094,0.527877,3.91479,4.77333,3.96008,3.90888,0.00787788,3.99016
1,0.300233,0.527743,3.91479,4.78125,3.96482,3.90888,0.00787788,3.99492
1,0.300808,0.527395,3.91479,4.78968,3.96988,3.90888,0.00787788,4.00017
1,0.300477,0.526746,3.91479,4.79758,3.97463,3.90888,0.00787788,4.00489
1,0.299364,0.52575,3.9348,4.80598,3.97967,3.92889,0.00856001,4.0101
1,0.30012,0.524597,3.9348,4.81385,3.98441,3.92889,0.00856001,4.01478
1,0.300429,0.523266,3.9348,4.82221,3.98947,3.92889,0.00856001,4.01995
1,0.30036,0.522008,3.9348,4.83003,3.99421,3.92889,0.00856001,4.02459
1,0.300248,0.520752,3.95264,4.83835,3.99927,3.94673,0.00571916,4.02972
1,0.299433,0.519579,3.95264,4.84665,4.00431,3.94673,0.00571916,4.03482
1,0.300599,0.518555,3.95264,4.85442,4.00906,3.94673,0.00571916,4.03941
1,0.300678,0.517576,3.9707,4.8627,4.01412,3.96479,0.00551395,4.0445
1,0.299665,0.516797,3.9707,4.87096,4.01917,3.96479,0.00551395,4.04957
1,0.299744,0.516285,3.9707,4.8787,4.0239,3.96479,0.00551395,4.05414
1,0.299823,0.515977,3.9707,4.88644,4.02864,3.96479,0.00551395,4.05871
1,0.301231,0.515912,3.98707,4.89469,4.03371,3.98116,0.00740338,4.06381
1,0.299629,0.516217,3.98707,4.90244,4.03844,3.98116,0.00740338,4.0684
1,0.298907,0.516928,3.98707,4.91071,4.04348,3.98116,0.00740338,4.07351
1,0.300648,0.518048,3.98707,4.91849,4.04822,3.98116,0.00740338,4.07814
1,0.300649,0.519431,4.00397,4.9263,4.05297,3.99806,0.0051457,4.08279
1,0.300538,0.521053,4.00397,4.93412,4.05772,3.99806,0.0051457,4.08748
1,0.299345,0.522809,4.00397,4.9425,4.06276,3.99806,0.0051457,4.0927
1,0.299689,0.524243,4.02304,4.95038,4.06749,4.01713,0.00375867,4.09742
1,0.301241,0.525366,4.02304,4.95827,4.07225,4.01713,0.00375867,4.10215
1,0.300294,0.526252,4.02304,4.96669,4.0773,4.01713,0.00375867,4.10741
1,0.299811,0.52679,4.02304,4.9746,4.08204,4.01713,0.00375867,4.11214
1,0.298753,0.52706,4.04216,4.98251,4.08676,4.03626,0.00549515,4.11688
1,0.301341,0.52724,4.04216,4.99042,4.09151,4.03626,0.00549515,4.12163
1,0.299604,0.527414,4.04216,4.99833,4.09624,4.03626,0.00549515,4.12637
1,0.299326,0.527723,4.04216,5.00678,4.10129,4.03626,0.00549515,4.13162
1,0.299633,0.528235,4.06003,5.01523,4.10633,4.05412,0.00612185,4.13687
1,0.302111,0.528907,4.06003,5.0237,4.11142,4.05412,0.00612185,4.1421
1,0.300596,0.529666,4.06003,5.03165,4.11617,4.05412,0.00612185,4.14683
1,0.298284,0.530717,4.0759,5.04015,4.12119,4.06999,0.00291897,4.15207
1,0.299377,0.53187,4.0759,5.04814,4.12592,4.06999,0.00291897,4.1568
1,0.300988,0.533267,4.0759,5.05668,4.13099,4.06999,0.00291897,4.16207
1,0.299372,0.534711,4.0759,5.06471,4.13571,4.06999,0.00291897,4.16682
1,0.299227,0.536313,4.09356,5.07331,4.14076,4.08765,0.00290431,4.1721
1,0.299839,0.537756,4.09356,5.08138,4.14549,4.08765,0.00290431,4.17687
1,0.301434,0.539023,4.09356,5.08948,4.15025,4.08765,0.00290431,4.18165
1,0.300359,0.540048,4.09356,5.09813,4.15531,4.08765,0.00290431,4.18697
1,0.298706,0.540598,4.113,5.10624,4.16002,4.10709,0.00342616,4.19174
1,0.299777,0.540833,4.113,5.11489,4.16507,4.10709,0.00342616,4.19704
1,0.301171,0.540727,4.113,5.12355,4.17015,4.10709,0.00342616,4.20231
1,0.300999,0.540504,4.13193,5.13165,4.1749,4.12603,0.00298623,4.20704
1,0.299056,0.540332,4.13193,5.1403,4.17994,4.12603,0.00298623,4.21228
1,0.299528,0.540377,4.13193,5.1484,4.18467,4.12603,0.00298623,4.21699
1,0.299263,0.540658,4.13193,5.15651,4.18939,4.12603,0.00298623,4.2217
1,0.301173,0.541333,4.14957,5.16518,4.19446,4.14367,0.000844961,4.22695
1,0.299055,0.542422,4.14957,5.17387,4.1995,4.14367,0.000844961,4.23219
1,0.299667,0.543855,4.14957,5.18258,4.20455,4.14367,0.000844961,4.23744
1,0.300845,0.545558,4.16769,5.19078,4.2093,4.16179,0.000474936,4.24216
1,0.300224,0.547624,4.16769,5.19956,4.21435,4.16179,0.000474936,4.24745
1,0.299974,0.549838,4.16769,5.20782,4.21909,4.16179,0.000474936,4.25221
1,0.299812,0.55234,4.16769,5.21668,4.22414,4.16179,0.000474936,4.25754
1,0.299856,0.554683,4.18511,5.22502,4.22888,4.17921,0.000353389,4.26234
1,0.300133,0.556908,4.18511,5.23339,4.23361,4.17921,0.000353389,4.26717
1,0.299319,0.55896,4.18511,5.24235,4.23866,4.17921,0.000353389,4.27255
1,0.299634,0.560549,4.18511,5.25133,4.2437,4.17921,0.000353389,4.27792
1,0.299582,0.561558,4.20304,5.25976,4.24843,4.19713,-0.00170467,4.28274
1,0.299994,0.562105,4.20304,5.26876,4.25349,4.19713,-0.00170467,4.28809
1,0.30078,0.562216,4.20304,5.27719,4.25823,4.19713,-0.00170467,4.29288
1,0.300074,0.561934,4.22199,5.28618,4.26329,4.21609,-0.00205747,4.2982
1,0.299867,0.561249,4.22199,5.29515,4.26834,4.21609,-0.00205747,4.30349
1,0.299775,0.560255,4.22199,5.30355,4.27307,4.21609,-0.00205747,4.3082
1,0.300263,0.558923,4.22199,5.31192,4.27781,4.21609,-0.00205747,4.3129
1,0.300116,0.557237,4.24213,5.32083,4.28287,4.23622,-0.00173222,4.31811
1,0.300037,0.555358,4.24213,5.3297,4.28792,4.23622,-0.00173222,4.32328
1,0.300456,0.553674,4.24213,5.33799,4.29267,4.23622,-0.00173222,4.32788
1,0.300456,0.55215,4.24213,5.34681,4.29773,4.23622,-0.00173222,4.33301
1,0.300339,0.55102,4.26042,5.35562,4.30278,4.25451,-0.0031693,4.33811
1,0.298912,0.550372,4.26042,5.36387,4.30751,4.25451,-0.0031693,4.34267
1,0.30069,0.550151,4.26042,5.37212,4.31225,4.25451,-0.0031693,4.34724
1,0.301567,0.55026,4.26042,5.38093,4.31733,4.25451,-0.0031693,4.35236
1,0.300673,0.550652,4.27794,5.38974,4.32239,4.27203,-0.00492458,4.35748
1,0.299862,0.551245,4.27794,5.39801,4.32713,4.27203,-0.00492458,4.36208
1,0.299832,0.551954,4.27794,5.40685,4.33218,4.27203,-0.00492458,4.36723
1,0.301529,0.55271,4.29454,5.4157,4.33726,4.28864,-0.00371373,4.37238
1,0.298846,0.553487,4.29454,5.42456,4.34229,4.28864,-0.00371373,4.37753
1,0.299251,0.554235,4.29454,5.43343,4.34733,4.28864,-0.00371373,4.38268
1,0.299859,0.55493,4.29454,5.44176,4.35207,4.28864,-0.00371373,4.3873
1,0.301083,0.555743,4.31278,5.45066,4.35714,4.30688,-0.0027897,4.39248
1,0.299618,0.556603,4.31278,5.45902,4.36187,4.30688,-0.0027897,4.39712
1,0.299106,0.557551,4.31278,5.46739,4.36659,4.30688,-0.0027897,4.40178
1,0.299259,0.558498,4.33048,5.47577,4.37132,4.32457,-0.00643113,4.40647
1,0.300331,0.559464,4.33048,5.48473,4.37638,4.32457,-0.00643113,4.4117
1,0.299515,0.5603,4.33048,5.49314,4.38111,4.32457,-0.00643113,4.4164
1,0.299579,0.561092,4.33048,5.50213,4.38615,4.32457,-0.00643113,4.42164
1,0.299471,0.56176,4.34858,5.51112,4.3912,4.34266,-0.00938314,4.42688
1,0.300299,0.562282,4.34858,5.51956,4.39594,4.34266,-0.00938314,4.43157
1,0.299382,0.562748,4.34858,5.528,4.40067,4.34266,-0.00938314,4.43627
1,0.299942,0.563212,4.34858,5.53702,4.40572,4.34266,-0.00938314,4.44152
1,0.29946,0.563596,4.36751,5.54604,4.41076,4.3616,-0.00643091,4.44675
1,0.301017,0.56391,4.36751,5.5545,4.41551,4.3616,-0.00643091,4.45143
1,0.299554,0.564238,4.36751,5.56353,4.42056,4.3616,-0.00643091,4.45667
1,0.299339,0.564537,4.385,5.57257,4.4256,4.37909,-0.00483535,4.46188
1,0.300123,0.564766,4.385,5.5816,4.43066,4.37909,-0.00483535,4.46709
1,0.301225,0.565012,4.385,5.59008,4.43541,4.37909,-0.00483535,4.47175
1,0.300641,0.565387,4.385,5.59913,4.44047,4.37909,-0.00483535,4.47696
1,0.298237,0.56591,4.40168,5.60819,4.4455,4.39577,-0.0047633,4.48216
1,0.29998,0.566614,4.40168,5.61726,4.45055,4.39577,-0.0047633,4.48735
1,0.300798,0.56744,4.40168,5.62578,4.4553,4.39577,-0.0047633,4.49201
1,0.300644,0.568452,4.40168,5.63431,4.46005,4.39577,-0.0047633,4.49668
1,0.300378,0.569537,4.41951,5.64286,4.46479,4.41359,-0.00741817,4.50138
1,0.2994,0.570659,4.41951,5.652,4.46983,4.41359,-0.00741817,4.50664
1,0.301548,0.571671,4.41951,5.66059,4.47459,4.41359,-0.00741817,4.51135
1,0.300197,0.572586,4.41951,5.66975,4.47965,4.41359,-0.00741817,4.51663
1,0.298363,0.573229,4.43813,5.67836,4.48436,4.43222,-0.00986572,4.52134
1,0.299171,0.573527,4.43813,5.68754,4.4894,4.43222,-0.00986572,4.5266
1,0.299813,0.573506,4.43813,5.69614,4.49414,4.43222,-0.00986572,4.5313
1,0.301509,0.573224,4.45579,5.70531,4.49921,4.44987,-0.0110919,4.53655
1,0.298432,0.572807,4.45579,5.7139,4.50393,4.44987,-0.0110919,4.54122
1,0.299383,0.572434,4.45579,5.72248,4.50865,4.44987,-0.0110919,4.54589
1,0.300232,0.572413,4.45579,5.73107,4.51339,4.44987,-0.0110919,4.55057
1,0.3019,0.572942,4.4732,5.74024,4.51848,4.46728,-0.0127098,4.55581
1,0.299177,0.574319,4.4732,5.74944,4.52352,4.46728,-0.0127098,4.56105
1,0.299423,0.576494,4.4732,5.7581,4.52825,4.46728,-0.0127098,4.56576
1,0.300688,0.579479,4.49108,5.7674,4.53331,4.48516,-0.013226,4.57106
1,0.299408,0.58273,4.49108,5.77616,4.53804,4.48516,-0.013226,4.57583
1,0.298747,0.58605,4.49108,5.78498,4.54276,4.48516,-0.013226,4.58064
1,0.299358,0.589265,4.49108,5.79443,4.5478,4.48516,-0.013226,4.58604
1,0.300073,0.591806,4.50891,5.80392,4.55285,4.50299,-0.0146909,4.59146
1,0.300713,0.593431,4.50891,5.81284,4.5576,4.50299,-0.0146909,4.59629
1,0.299638,0.594367,4.50891,5.82235,4.56265,4.50299,-0.0146909,4.60169
1,0.299021,0.594753,4.50891,5.83187,4.56768,4.50299,-0.0146909,4.60707
1,0.300014,0.594673,4.52824,5.84139,4.57274,4.52231,-0.0159939,4.61241
1,0.300353,0.594365,4.52824,5.8503,4.57748,4.52231,-0.0159939,4.61716
1,0.300469,0.594001,4.52824,5.85921,4.58222,4.52231,-0.0159939,4.6219
1,0.299376,0.593576,4.54569,5.86811,4.58695,4.53975,-0.0162312,4.62663
1,0.300351,0.592981,4.54569,5.87759,4.59201,4.53975,-0.0162312,4.63192
1,0.300597,0.592331,4.54569,5.88647,4.59676,4.53975,-0.0162312,4.63662
1,0.300674,0.591595,4.54569,5.89534,4.6015,4.53975,-0.0162312,4.64131
1,0.300137,0.590814,4.5623,5.90479,4.60656,4.55637,-0.0159592,4.64655
1,0.299415,0.590137,4.5623,5.91363,4.61129,4.55637,-0.0159592,4.65121
1,0.300963,0.589526,4.5623,5.92306,4.61635,4.55637,-0.0159592,4.65643
1,0.300371,0.589125,4.5623,5.93189,4.6211,4.55637,-0.0159592,4.66106
1,0.300275,0.588995,4.57914,5.94132,4.62615,4.57322,-0.0147319,4.66627
1,0.299858,0.589104,4.57914,5.95015,4.63089,4.57322,-0.0147319,4.6709
1,0.300504,0.589314,4.57914,5.959,4.63563,4.57322,-0.0147319,4.67554
1,0.299534,0.589666,4.57914,5.96784,4.64036,4.57322,-0.0147319,4.6802
1,0.299268,0.590183,4.59906,5.97729,4.64541,4.59313,-0.0161413,4.68544
1,0.300462,0.590726,4.59906,5.98675,4.65047,4.59313,-0.0161413,4.69066
1,0.301064,0.591392,4.59906,5.99621,4.65554,4.59313,-0.0161413,4.69588
1,0.300573,0.592082,4.61695,6.0051,4.66028,4.611,-0.0186257,4.70053
1,0.29943,0.592903,4.61695,6.01459,4.66532,4.611,-0.0186257,4.70577
1,0.299262,0.593817,4.61695,6.0241,4.67037,4.611,-0.0186257,4.711
1,0.300244,0.594663,4.61695,6.03362,4.67542,4.611,-0.0186257,4.71622
1,0.300813,0.595307,4.6353,6.04256,4.68017,4.62936,-0.0196407,4.72087
1,0.300187,0.595765,4.6353,6.0515,4.68491,4.62936,-0.0196407,4.72554
1,0.29928,0.595982,4.6353,6.06103,4.68995,4.62936,-0.0196407,4.73078
1,0.299405,0.595865,4.6353,6.06997,4.69468,4.62936,-0.0196407,4.73544
1,0.299708,0.595396,4.65231,6.07949,4.69973,4.64637,-0.020211,4.74066
1,0.299533,0.594832,4.65231,6.08841,4.70446,4.64637,-0.020211,4.74529
1,0.299529,0.594148,4.65231,6.09791,4.7095,4.64637,-0.020211,4.75049
1,0.299564,0.593547,4.67036,6.10741,4.71455,4.66442,-0.0195645,4.75566
1,0.300342,0.593152,4.67036,6.1163,4.71929,4.66442,-0.0195645,4.76025
1,0.299373,0.593046,4.67036,6.12519,4.72402,4.66442,-0.0195645,4.76486
1,0.299974,0.593334,4.67036,6.13469,4.72907,4.66442,-0.0195645,4.77004
1,0.300676,0.593975,4.69006,6.1436,4.73382,4.68411,-0.0204019,4.77466
1,0.300981,0.594935,4.69006,6.15313,4.73889,4.68411,-0.0204019,4.77987
1,0.300037,0.595966,4.69006,6.16208,4.74363,4.68411,-0.0204019,4.78451
1,0.299682,0.597005,4.7076,6.17104,4.74836,4.70164,-0.0216873,4.78918
1,0.299977,0.598035,4.7076,6.18062,4.75341,4.70164,-0.0216873,4.79443
1,0.300836,0.598917,4.7076,6.18961,4.75816,4.70164,-0.0216873,4.79911
1,0.300458,0.599671,4.7076,6.19921,4.76322,4.70164,-0.0216873,4.80438
1,0.29964,0.600294,4.72356,6.20822,4.76795,4.7176,-0.0223062,4.80906
1,0.299241,0.600875,4.72356,6.21784,4.77299,4.7176,-0.0223062,4.81433
1,0.300754,0.601476,4.72356,6.22747,4.77806,4.7176,-0.0223062,4.81959
1,0.300043,0.602137,4.72356,6.2371,4.78311,4.7176,-0.0223062,4.82483
1,0.300042,0.602783,4.73993,6.24615,4.78785,4.73397,-0.0226699,4.8295
1,0.299753,0.603369,4.73993,6.25581,4.7929,4.73397,-0.0226699,4.83475
1,0.300338,0.603867,4.73993,6.26487,4.79764,4.73397,-0.0226699,4.83942
1,0.30059,0.604344,4.73993,6.27455,4.8027,4.73397,-0.0226699,4.84468
1,0.297475,0.604709,4.75839,6.28362,4.8074,4.75242,-0.025143,4.84934
1,0.299852,0.605006,4.75839,6.2933,4.81245,4.75242,-0.025143,4.85459
1,0.301178,0.605357,4.75839,6.30238,4.81721,4.75242,-0.025143,4.85925
1,0.302007,0.605852,4.77662,6.31208,4.82229,4.77065,-0.0249716,4.8645
1,0.298847,0.606488,4.77662,6.32118,4.82701,4.77065,-0.0249716,4.86917
1,0.298773,0.607324,4.77662,6.33091,4.83204,4.77065,-0.0249716,4.87443
1,0.300014,0.608322,4.77662,6.34004,4.83678,4.77065,-0.0249716,4.87911
1,0.301446,0.609472,4.77662,6.3498,4.84186,4.77065,-0.0249716,4.88439
1,0.299385,0.610539,4.79331,6.35897,4.84658,4.78734,-0.0254331,4.88908
1,0.298817,0.611487,4.79331,6.36876,4.85162,4.78734,-0.0254331,4.89437
1,0.299546,0.612086,4.81025,6.37794,4.85635,4.80428,-0.0264284,4.89906
1,0.300561,0.612315,4.81025,6.38774,4.86141,4.80428,-0.0264284,4.90434
1,0.299263,0.612263,4.81025,6.39754,4.86645,4.80428,-0.0264284,4.9096
1,0.29957,0.611963,4.81025,6.40672,4.87118,4.80428,-0.0264284,4.91425
1,0.299063,0.611461,4.81025,6.4165,4.87622,4.80428,-0.0264284,4.91949
1,0.300313,0.610931,4.82835,6.42566,4.88096,4.82237,-0.0268942,4.92412
1,0.297766,0.610406,4.82835,6.43542,4.88598,4.82237,-0.0268942,4.92933
1,0.295639,0.609947,4.82835,6.44517,4.89096,4.82237,-0.0268942,4.93451
1,0.29637,0.609568,4.82835,6.45492,4.89596,4.82237,-0.0268942,4.93967
1,0.295245,0.60932,4.84769,6.46406,4.90062,4.84171,-0.0268186,4.94422
1,0.292874,0.60925,4.84769,6.47381,4.90556,4.84171,-0.0268186,4.94937
1,0.289078,0.609396,4.84769,6.48295,4.91013,4.84171,-0.0268186,4.95391
1,0.287147,0.609766,4.86626,6.49271,4.91498,4.86029,-0.0263324,4.95903
