行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移
0,0.000136456,0,0.000534211,-1.30056E-05
0,0.000137189,0,0.000464129,-1.29894E-05
0,0.000216413,0,0.000464129,-1.28652E-05
0,0.00020054,0,0.000464129,-1.27239E-05
0,0.000126039,0,0.000981053,-1.25997E-05
0,0.000170087,0,0.000981053,-1.25855E-05
0,0.000112148,0,0.000981053,-1.25722E-05
0,0.000153262,0,0.000981053,-1.2559E-05
0,0.000126038,0,0.000867765,-1.25458E-05
0,0.000234401,0,0.000867765,-1.25341E-05
0,0.000186011,0,0.000867765,-1.25209E-05
0,0.000212039,0,0.000867765,-1.25077E-05
0,0.00026095,0,0.000767415,-1.23861E-05
0,0.000202038,0,0.000767415,-1.22646E-05
0,0.000204209,0,0.000767415,-1.21263E-05
0,0.000177613,0,0.000746354,-1.1988E-05
0,0.000209305,0,0.000746354,-1.18665E-05
0,0.000262947,0,0.000746354,-1.1745E-05
0,0.000227919,0,0.000746354,-1.17317E-05
0,0.00020552,0,0.000907961,-1.17201E-05
0,0.000211574,0,0.000907961,-1.15818E-05
0,0.000245244,0,0.000907961,-1.14603E-05
0,0.000243728,0,0.000907961,-1.1322E-05
0,0.000234259,0,0.000625509,-1.12005E-05
0,0.000220456,0,0.000625509,-1.10789E-05
0,0.000148352,0,0.000625509,-1.09574E-05
0,0.000188488,0,0.00065816,-1.08358E-05
0,0.000124692,0,0.00065816,-1.06976E-05
0,4.83463E-05,0,0.00065816,-1.05734E-05
0,5.83141E-05,0,0.00065816,-1.04321E-05
0,4.99285E-05,0,0.00065816,-1.04159E-05
0,0.000270689,0,0.000341185,-1.04042E-05
0,0.000221234,0,0.000341185,-1.0391E-05
0,0,0,0.000341185,-1.03863E-05
0,0.000211726,0,2.52717E-05,-1.02559E-05
0,0.000121615,0,2.52717E-05,-1.01343E-05
0,0.000231884,0,2.52717E-05,-9.99606E-06
0,0.000201542,0,0.000466266,-9.87452E-06
0,0.000121972,0,0.000466266,-9.73624E-06
0,0.000117063,0,0.000466266,-9.6147E-06
0,0.000132121,0,0.000466266,-9.47642E-06
0,0.000197314,0,0.000608728,-9.35489E-06
0,0.000212049,0,0.000608728,-9.2166E-06
0,0.000198825,0,0.000608728,-9.09507E-06
0,3.87379E-05,0,0.000608728,-8.95679E-06
0,0.000220479,0,0.000171307,-8.83525E-06
0,0.000252396,0,0.000171307,-8.69697E-06
0,0.000106176,0,0.000171307,-8.57543E-06
0,0.000125099,0,0.000360092,-8.43715E-06
0,0.000213474,0,0.000360092,-8.29887E-06
0,3.4986E-05,0,0.000360092,-8.17733E-06
0,0.00024891,0,0.000360092,-8.03905E-06
0,0.000152157,0,0.000331706,-7.90377E-06
0,0.000103095,0,0.000331706,-7.78223E-06
0,5.61073E-05,0,0.000331706,-7.66069E-06
0,0.000122369,0,0.000331706,-7.64906E-06
0,0.000163739,0,0.000775156,-7.63743E-06
0,0.000254465,0,0.000775156,-7.62419E-06
0,0,0,0.000775156,-7.61256E-06
0,0.000209193,0,0.000775156,-7.59933E-06
0,0.000223928,0,0.000577138,-7.46104E-06
0,0.000201828,0,0.000577138,-7.33951E-06
0,0.000131322,0,0.000577138,-7.21797E-06
0,0.000231451,0,0.000995885,-7.07969E-06
0,0.0001152,0,0.000995885,-6.95815E-06
0,0.000203565,0,0.000995885,-6.81987E-06
0,0.000152726,0,0.000995885,-6.68159E-06
0,0.000208268,0,0.000736314,-6.54331E-06
0,0.000132428,0,0.000736314,-6.53168E-06
0,0.000121795,0,0.000736314,-6.51844E-06
0,4.48405E-05,0,0.000310946,-6.50681E-06
0,0.000138804,0,0.000310946,-6.49518E-06
0,3.48049E-05,0,0.000310946,-6.48354E-06
0,0.000213243,0,0.000310946,-6.47031E-06
0,0.00012882,0,0.000482935,-6.45867E-06
0,0.000108874,0,0.000482935,-6.33714E-06
0,0.000253359,0,0.000482935,-6.19886E-06
0,0.000234222,0,0.000482935,-6.07732E-06
0,0.000143022,0,0.000553639,-5.93904E-06
0,0.000201633,0,0.000553639,-5.8175E-06
0,0.000163221,0,0.000553639,-5.67922E-06
0,0.000243752,0,0.00040044,-5.55769E-06
0,0.00012681,0,0.00040044,-5.43615E-06
0,0.000230968,0,0.00040044,-5.29787E-06
0,0.000177446,0,0.00040044,-5.17633E-06
0,0.000116866,0,0.000449214,-5.03805E-06
0,4.33291E-05,0,0.000449214,-4.89977E-06
0,0.000223661,0,0.000449214,-4.77823E-06
0,0.000242174,0,0.000449214,-4.63995E-06
0,0.000125804,0,0.000811774,-4.51841E-06
0,0.000135679,0,0.000811774,-4.39688E-06
0,0.000145732,0,0.000811774,-4.38525E-06
0,0.000199698,0,0.000811774,-4.37361E-06
0,0.000239419,0,0.000372022,-4.36038E-06
0,0.000233387,0,0.000372022,-4.34714E-06
0,0.000123864,0,0.000372022,-4.33551E-06
0,0.000250771,0,0.000372022,-4.32388E-06
0,0.000145905,0,0.000311684,-4.31224E-06
0,0.000250739,0,0.000311684,-4.30061E-06
0,0,0,0.000311684,-4.28737E-06
0,0.000208167,0,0.000594175,-4.27414E-06
0,0.000253491,0,0.000594175,-4.26251E-06
0,0,0,0.000594175,-4.24927E-06
0,0.000158006,0,0.000594175,-4.23764E-06
0,0.00012088,0,0.000641799,-4.2244E-06
0,0.000214938,0,0.000641799,-4.10287E-06
0,0.000203349,0,0.000641799,-3.96459E-06
0,0.000191584,0,0.000557564,-3.84305E-06
0,0.000154013,0,0.000557564,-3.70477E-06
0,0.00019497,0,0.000557564,-3.58323E-06
0,0.000246581,0,0.000557564,-3.5716E-06
0,0.000241334,0,0.000773283,-3.55836E-06
0,0.00021718,0,0.000773283,-3.54673E-06
0,0.000226764,0,0.000773283,-3.5351E-06
0,0.000128232,0,0.000692007,-3.52186E-06
0,0.000233683,0,0.000692007,-3.50863E-06
0,0.00024031,0,0.000692007,-3.49699E-06
0,0.000219293,0,0.000692007,-3.48376E-06
0,0.000187534,0,0.000872999,-3.47212E-06
0,0.000133101,0,0.000872999,-3.45889E-06
0,0.000217576,0,0.000872999,-3.32061E-06
0,0.000244869,0,0.000872999,-3.19907E-06
0,0.00018099,0,0.000774538,-3.07753E-06
0,0.000231911,0,0.000774538,-2.93925E-06
0,0.000221222,0,0.000774538,-2.81772E-06
0,0.000148951,0,0.00100728,-2.67944E-06
0,0.000241745,0,0.00100728,-2.5579E-06
0,0.000114963,0,0.00100728,-2.43636E-06
0,0.000142298,0,0.00100728,-2.29808E-06
0,2.39554E-05,0,0.000729256,-2.1598E-06
0,0.000150435,0,0.000729256,-2.03826E-06
0,0.000194219,0,0.000729256,-1.91673E-06
0,0.000242722,0,0.000729256,-1.77845E-06
0,0.000136446,0,0.00106524,-1.63717E-06
0,0.000256507,0,0.00106524,-1.49589E-06
0,5.61495E-05,0,0.00106524,-1.37435E-06
0,0,0,0.00106524,-1.25281E-06
0,0.000213441,0,0.0014696,-1.11453E-06
0,0.000226477,0,0.0014696,-9.92997E-07
0,0.0001323,0,0.0014696,-8.74096E-07
0,0.000155427,0,0.000696114,-7.38813E-07
0,0.00027144,0,0.000696114,-6.19912E-07
0,0.000204741,0,0.000696114,-4.8163E-07
0,0.000137292,0,0.000696114,-3.60094E-07
0,0.000125667,0,0.000166839,-2.21813E-07
0,0.000108276,0,0.000166839,-9.3363E-08
0,0.0002207,0,0.000166839,3.50867E-08
0,0.000187597,0,0.000166839,1.70452E-07
0,6.72044E-05,0,0.000166839,3.24467E-07
0,0.000257875,0,0.000764368,4.52916E-07
0,0,0,0.000764368,4.66152E-07
0,0.000248602,0,0.000764368,4.70871E-07
0,0.000252494,0,0.0015434,4.68373E-07
0,0.000255217,0,0.0015434,4.66178E-07
0,0.000199156,0,0.0015434,4.63679E-07
0,0.000236127,0,0.0015434,5.78301E-07
0,0.000231137,0,0.000480733,7.16582E-07
0,0.000222362,0,0.000480733,8.45032E-07
0,0,0,0.000480733,1.00205E-06
0,0.000215915,0,0.000138283,1.13741E-06
0,0.0002439,0,0.000138283,1.16151E-06
0,0.000236157,0,0.000138283,1.18006E-06
0,0.000116906,0,0.000138283,1.20124E-06
0,0.000156811,0,0.000138283,1.22534E-06
0,2.86364E-05,0,0.000978108,1.24653E-06
0,0.000249715,0,0.000978108,1.37498E-06
0,0.000149397,0,0.000978108,1.52113E-06
0,0.000136757,0,0.00113914,1.64957E-06
0,0.000212438,0,0.00113914,1.77111E-06
0,0.000253687,0,0.00113914,1.78274E-06
0,0.000239575,0,0.000637503,1.79598E-06
0,0.000137845,0,0.000637503,1.80761E-06
0,0.00020745,0,0.000637503,1.82085E-06
0,0,0,0.000637503,1.84195E-06
0,0.000171042,0,0.000591756,1.8605E-06
0,0.000172788,0,0.000591756,1.88947E-06
0,0.000110179,0,0.000591756,2.02483E-06
0,0.000129052,0,0.000668532,2.15328E-06
0,0.000184763,0,0.000668532,2.29943E-06
0,4.64328E-05,0,0.000668532,2.42788E-06
0,0.000211056,0,0.000668532,2.56316E-06
0,0.000207752,0,0.000815311,2.69845E-06
0,0.000128592,0,0.000815311,2.70744E-06
0,0.000154499,0,0.000815311,2.71768E-06
0,0.000232869,0,0.000815311,2.72668E-06
0,0.000121436,0,0.000293335,2.73692E-06
0,0.000227191,0,0.000293335,2.74855E-06
0,0.000211567,0,0.000293335,2.76178E-06
0,0.00022989,0,0.000145443,2.77342E-06
0,0.000241861,0,0.000145443,2.78665E-06
0,5.78986E-05,0,0.000145443,2.8052E-06
0,0.000126152,0,0.000145443,2.82375E-06
0,4.6768E-05,0,0.0010517,2.84485E-06
0,0.000124643,0,0.0010517,2.8634E-06
0,0.000114584,0,0.0010517,2.88195E-06
0,0.000194414,0,0.0010517,2.89518E-06
0,0.00022177,0,0.00129324,2.90682E-06
0,0.000102858,0,0.00129324,2.91845E-06
0,9.04188E-05,0,0.00129324,2.93168E-06
0,4.84243E-05,0,0.00167783,2.95023E-06
0,0.000181342,0,0.00167783,2.9792E-06
1,0.000553724,0.000115895,0.00167783,5.58684E-06
1,0.000539157,0.00023179,0.00167783,9.93289E-06
1,0.000685409,0.000347685,0.000986616,1.60174E-05
1,0.000541822,0.000477311,0.000986616,2.41492E-05
1,0.00164681,0.000614596,0.000986616,3.50811E-05
1,0.001333,0.000757033,0.00065427,4.75048E-05
1,0.00343843,0.000914124,0.00065427,6.23949E-05
1,0.00307036,0.00111295,0.00065427,8.17926E-05
1,0.00394506,0.00132958,0.00065427,0.000103361
1,0.00421498,0.00157551,0.000461861,0.000128838
1,0.0051693,0.00185111,0.000461861,0.000158672
1,0.0051573,0.00216071,0.000461861,0.00019572
1,0.00623558,0.0024255,0.000461861,0.000234088
1,0.00796116,0.00269029,0.00129316,0.000276428
1,0.00888215,0.00292542,0.00129316,0.000322073
1,0.0101526,0.00314496,0.00129316,0.000374149
1,0.0106862,0.00330682,0.000957751,0.000424965
1,0.0121604,0.00343258,0.000957751,0.000480892
1,0.0129477,0.00350651,0.000957751,0.000534045
1,0.0149686,0.00355412,0.000957751,0.000591291
1,0.0155201,0.00356944,0.00121937,0.000644948
1,0.0177778,0.00357011,0.00121937,0.000698504
1,0.0193213,0.00355618,0.00121937,0.000755292
1,0.0203341,0.00354247,0.00121937,0.000811862
1,0.0226281,0.00356063,0.00122115,0.000865407
1,0.0250479,0.00366142,0.00122115,0.000924796
1,0.0262854,0.00393757,0.00122115,0.000985931
1,0.0271035,0.00459981,0.00122115,0.00106483
1,0.0288921,0.00571239,0.00116163,0.00115886
1,0.0316025,0.00767671,0.00116163,0.0012974
1,0.0349822,0.0103798,0.00116163,0.0014851
1,0.0379161,0.013589,0.000872319,0.00169781
1,0.0381317,0.0176389,0.000872319,0.00199277
1,0.0403944,0.0222612,0.000872319,0.00236135
1,0.0447214,0.0272194,0.000872319,0.00280683
1,0.0443114,0.0326169,0.00159008,0.00337188
1,0.0472456,0.0375458,0.00159008,0.00397203
1,0.050579,0.0423863,0.00159008,0.00468894
1,0.0532629,0.0468011,0.00441051,0.00547307
1,0.0566628,0.0504568,0.00441051,0.00625734
1,0.0561831,0.0538773,0.00441051,0.00714675
1,0.0615979,0.0568381,0.00441051,0.00807984
1,0.0632863,0.0594611,0.00812621,0.0090522
1,0.0678133,0.0616971,0.00812621,0.00999443
1,0.0688325,0.0638248,0.00812621,0.0109678
1,0.072101,0.0658866,0.00812621,0.0119715
1,0.0759279,0.0681098,0.0111419,0.0130791
1,0.0787267,0.070271,0.0111419,0.0141493
1,0.0825605,0.0727639,0.0111419,0.0153335
1,0.0860768,0.0752212,0.0156002,0.0164803
1,0.0881224,0.0779809,0.0156002,0.01775
1,0.0917186,0.0806971,0.0156002,0.0189809
1,0.0966225,0.0837281,0.0156002,0.0203448
1,0.0995098,0.0866501,0.0195962,0.0216664
1,0.102222,0.0898033,0.0195962,0.0231285
1,0.1054,0.0928111,0.0195962,0.0245432
1,0.110431,0.0958565,0.0195962,0.0260039
1,0.113785,0.0991485,0.0246942,0.0276166
1,0.118225,0.102487,0.0246942,0.0292831
1,0.121327,0.105679,0.0246942,0.0308923
1,0.124959,0.108931,0.0246942,0.0325506
1,0.129107,0.112484,0.0311883,0.0343788
1,0.132714,0.11589,0.0311883,0.0361427
1,0.136505,0.119389,0.0311883,0.0379598
1,0.141594,0.122991,0.0388185,0.0398316
1,0.145626,0.126962,0.0388185,0.0418948
1,0.149686,0.130802,0.0388185,0.0438856
1,0.153262,0.134773,0.0388185,0.045937
1,0.157414,0.138832,0.0445444,0.0480499
1,0.16236,0.14324,0.0445444,0.050377
1,0.165732,0.14742,0.0445444,0.0526197
1,0.169571,0.151603,0.0520759,0.0549251
1,0.175578,0.156103,0.0520759,0.0574587
1,0.178092,0.160357,0.0520759,0.059896
1,0.182386,0.164676,0.0520759,0.0623985
1,0.184934,0.169353,0.0620735,0.0651456
1,0.189838,0.173795,0.0620735,0.0677858
1,0.193961,0.178519,0.0620735,0.0706799
1,0.197296,0.183453,0.0620735,0.0738406
1,0.202458,0.187374,0.0727758,0.0764913
1,0.204956,0.191445,0.0727758,0.0793935
1,0.208355,0.195669,0.0727758,0.082558
1,0.212994,0.199547,0.0850946,0.0855803
1,0.217007,0.203376,0.0850946,0.0886596
1,0.220378,0.207163,0.0850946,0.0917955
1,0.22422,0.211172,0.0850946,0.0952063
1,0.228021,0.214854,0.0991778,0.0984567
1,0.231107,0.218653,0.0991778,0.101986
1,0.235246,0.222095,0.0991778,0.105343
1,0.238172,0.225483,0.0991778,0.10875
1,0.242386,0.228845,0.113008,0.112208
1,0.245857,0.232422,0.113008,0.115956
1,0.248449,0.235806,0.113008,0.119518
1,0.251209,0.239252,0.113008,0.123133
1,0.254598,0.242962,0.127309,0.12705
1,0.257389,0.246429,0.127309,0.130772
1,0.260584,0.24987,0.127309,0.134546
1,0.262068,0.253508,0.141897,0.138631
1,0.264404,0.257141,0.141897,0.142775
1,0.27042,0.260537,0.141897,0.146708
1,0.273356,0.263884,0.141897,0.150692
1,0.274251,0.267168,0.156604,0.154724
1,0.275348,0.270625,0.156604,0.159081
1,0.278423,0.273801,0.156604,0.163212
1,0.281021,0.277169,0.171947,0.167674
1,0.283817,0.280251,0.171947,0.171901
1,0.284971,0.283223,0.171947,0.176171
1,0.286605,0.286288,0.171947,0.180777
1,0.288307,0.289171,0.190093,0.185426
1,0.292076,0.291822,0.190093,0.190117
1,0.291671,0.294047,0.190093,0.194544
1,0.293031,0.295988,0.190093,0.198998
1,0.295251,0.297684,0.208178,0.203476
1,0.296815,0.29926,0.208178,0.208277
1,0.297339,0.300577,0.208178,0.212796
1,0.29736,0.30175,0.225246,0.217331
1,0.299108,0.302863,0.225246,0.222185
1,0.300425,0.303828,0.225246,0.22675
1,0.299774,0.304792,0.225246,0.231634
1,0.299547,0.305652,0.243314,0.236226
1,0.299002,0.30654,0.243314,0.241137
1,0.301157,0.307377,0.243314,0.245754
1,0.300433,0.308251,0.243314,0.250385
1,0.300443,0.309086,0.262223,0.255027
1,0.299157,0.309869,0.262223,0.259681
1,0.300125,0.31058,0.262223,0.264345
1,0.299527,0.311211,0.262223,0.269018
1,0.299468,0.311704,0.280889,0.273697
1,0.301077,0.312048,0.280889,0.278693
1,0.299837,0.312209,0.280889,0.283689
1,0.301114,0.312248,0.299018,0.288374
1,0.298768,0.31218,0.299018,0.293368
1,0.300026,0.312018,0.299018,0.298047
1,0.300067,0.311838,0.299018,0.302723
1,0.300873,0.311656,0.318013,0.307397
1,0.299987,0.31147,0.318013,0.312379
1,0.29892,0.311306,0.318013,0.317358
1,0.300027,0.311178,0.335701,0.322025
1,0.301205,0.311038,0.335701,0.326689
1,0.300031,0.310881,0.335701,0.331352
1,0.299372,0.310652,0.335701,0.33632
1,0.299883,0.310351,0.35465,0.341283
1,0.300375,0.309984,0.35465,0.34593
1,0.29951,0.309569,0.35465,0.350571
1,0.29967,0.309131,0.35465,0.355204
1,0.300469,0.308694,0.372625,0.36014
1,0.30001,0.308337,0.372625,0.365071
1,0.3003,0.308034,0.372625,0.369689
1,0.299895,0.307726,0.391256,0.374302
1,0.30013,0.307411,0.391256,0.378911
1,0.300862,0.30703,0.391256,0.383821
1,0.299469,0.306561,0.391256,0.388416
1,0.299194,0.306073,0.40965,0.393003
1,0.300008,0.305562,0.40965,0.397888
1,0.30094,0.305172,0.40965,0.402463
1,0.300307,0.304853,0.40965,0.407033
1,0.298496,0.304596,0.429834,0.411904
1,0.300019,0.304447,0.429834,0.416774
1,0.301965,0.304383,0.429834,0.421644
1,0.300458,0.304405,0.429834,0.42621
1,0.298615,0.304449,0.447412,0.431082
1,0.298955,0.304518,0.447412,0.43565
1,0.30033,0.304641,0.447412,0.440221
1,0.300499,0.304842,0.466873,0.4451
1,0.300292,0.305063,0.466873,0.449982
1,0.29965,0.305261,0.466873,0.454563
1,0.299709,0.305427,0.466873,0.459146
1,0.300222,0.305567,0.484488,0.464036
1,0.299928,0.305605,0.484488,0.468926
1,0.299564,0.30553,0.484488,0.473508
1,0.301126,0.305367,0.484488,0.478087
1,0.300799,0.305147,0.503012,0.482968
1,0.299074,0.304992,0.503012,0.487847
1,0.299957,0.30489,0.503012,0.492419
1,0.300207,0.304894,0.520052,0.497298
1,0.300202,0.305003,0.520052,0.501873
1,0.298704,0.305216,0.520052,0.506453
1,0.299862,0.305447,0.520052,0.511037
1,0.299224,0.305723,0.537929,0.51593
1,0.300756,0.305971,0.537929,0.520522
1,0.299386,0.306161,0.537929,0.525422
1,0.298853,0.306297,0.556243,0.530324
1,0.29896,0.306338,0.556243,0.534919
1,0.30093,0.306357,0.556243,0.539821
1,0.301176,0.306438,0.556243,0.544418
1,0.299335,0.306634,0.573219,0.549019
1,0.299256,0.306921,0.573219,0.553932
1,0.300404,0.307289,0.573219,0.558544
1,0.29983,0.30771,0.573219,0.563163
1,0.299854,0.308107,0.59056,0.568096
1,0.299695,0.308323,0.59056,0.572722
1,0.300892,0.308397,0.59056,0.577349
1,0.299561,0.308369,0.59056,0.581974
1,0.299601,0.308233,0.608693,0.586905
1,0.300588,0.307991,0.608693,0.591523
1,0.301485,0.30767,0.608693,0.596136
1,0.299463,0.307342,0.608693,0.600743
