行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移,编码器位移,qr_code_num,qr_code_x,qr_code_y,qr_code_r,x_slam,y_slam,组合导航位移
1,0.30264,0.303535,0.459863,0.456648,0.50718,472,0.0561,-0.0004,359.7,0.455469,0.00387331,0.505346
1,0.301365,0.302705,0.459863,0.461484,0.512254,472,0.0561,-0.0004,359.7,0.455469,0.00387331,0.510386
1,0.301356,0.301876,0.478133,0.466308,0.517329,472,0.0561,-0.0004,359.7,0.473745,0.00366851,0.515417
1,0.30177,0.301094,0.478133,0.470818,0.522092,472,0.0561,-0.0004,359.7,0.473745,0.00366851,0.520139
1,0.303655,0.3004,0.478133,0.475319,0.526884,472,0.0561,-0.0004,359.7,0.473745,0.00366851,0.524858
1,0.302699,0.299773,0.478133,0.48011,0.53198,472,0.0561,-0.0004,359.7,0.473745,0.00366851,0.529875
1,0.301552,0.299284,0.496061,0.484596,0.53674,472,0.0561,-0.0004,359.7,0.491676,0.0035052,0.534591
1,0.300737,0.298903,0.496061,0.489375,0.541805,472,0.0561,-0.0004,359.7,0.491676,0.0035052,0.539604
1,0.30217,0.298679,0.496061,0.493854,0.546575,472,0.0561,-0.0004,359.7,0.491676,0.0035052,0.544321
1,0.302293,0.298582,0.496061,0.49863,0.551664,472,0.0561,-0.0004,359.7,0.491676,0.0035052,0.549343
1,0.301139,0.298586,0.514863,0.503408,0.556735,472,0.0561,-0.0004,359.7,0.510459,0.00500442,0.554369
1,0.301529,0.298613,0.514863,0.507887,0.561495,472,0.0561,-0.0004,359.7,0.510459,0.00500442,0.5591
1,0.302554,0.298722,0.514863,0.512668,0.566589,472,0.0561,-0.0004,359.7,0.510459,0.00500442,0.564137
1,0.301121,0.298836,0.533643,0.517151,0.571343,472,0.0561,-0.0004,359.7,0.529239,0.00512878,0.568879
1,0.302275,0.298977,0.533643,0.521936,0.576432,472,0.0561,-0.0004,359.7,0.529239,0.00512878,0.573926
1,0.301704,0.299152,0.533643,0.526424,0.581194,472,0.0561,-0.0004,359.7,0.529239,0.00512878,0.578678
1,0.303931,0.299412,0.533643,0.530917,0.58599,472,0.0561,-0.0004,359.7,0.529239,0.00512878,0.583437
1,0.300669,0.299834,0.550486,0.535718,0.591054,472,0.0561,-0.0004,359.7,0.546083,0.00515833,0.588503
1,0.300759,0.300417,0.550486,0.540529,0.596119,472,0.0561,-0.0004,359.7,0.546083,0.00515833,0.593577
1,0.301499,0.301025,0.550486,0.545049,0.600878,472,0.0561,-0.0004,359.7,0.546083,0.00515833,0.598357
1,0.303966,0.301689,0.550486,0.54958,0.605675,472,0.0561,-0.0004,359.7,0.546083,0.00515833,0.603148
1,0.302289,0.302276,0.568971,0.554118,0.610446,472,0.0561,-0.0004,359.7,0.564537,0.00713068,0.607945
1,0.300545,0.30274,0.568971,0.558966,0.615508,472,0.0561,-0.0004,359.7,0.564537,0.00713068,0.613048
1,0.300539,0.302916,0.568971,0.563511,0.620253,472,0.0561,-0.0004,359.7,0.564537,0.00713068,0.617845
1,0.30306,0.302871,0.588083,0.568356,0.625355,472,0.0561,-0.0004,359.7,0.583641,0.00775266,0.622944
1,0.303493,0.302592,0.588083,0.572893,0.630144,472,0.0561,-0.0004,359.7,0.583641,0.00775266,0.627736
1,0.301149,0.302194,0.588083,0.577725,0.635215,472,0.0561,-0.0004,359.7,0.583641,0.00775266,0.632823
1,0.302267,0.301892,0.588083,0.582251,0.639986,472,0.0561,-0.0004,359.7,0.583641,0.00775266,0.637602
1,0.302463,0.301771,0.605724,0.586777,0.64476,472,0.0561,-0.0004,359.7,0.601287,0.00761985,0.642379
1,0.302825,0.302067,0.605724,0.591612,0.649858,472,0.0561,-0.0004,359.7,0.601287,0.00761985,0.647463
